cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
2915,4423.68,0.0,0.0,0.0,2949.12,1290.24,184.32,0.0,6220.800000000001,2764.8000000000006,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5249.417498672438,396.63467730141656,0.0,0.0,4166.491864928724,1948.0913611110284,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3343.5012615741352,0.0,0.0,235.24531871033054,0.0,5557.632747843824,0.0,0.0,520.4734702232716,0.0,0.0,1.0,0.0,1845.7532387092376,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16673.135490525114,0.0,0.0,338.8064750714197,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2916,4423.68,0.0,0.0,0.0,2654.208,1511.424,258.048,0.0,5299.200000000001,3916.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6567.8844273341365,877.0092684080967,0.0,0.0,3460.4053837183505,3151.8493713141693,92.28642144719711,162.4431343141095,12.0,0.0,0.0,0.0,1.0,0.0,1909.6997099628973,0.0,0.0,303.7513842604113,0.0,4262.793675305496,0.0,0.0,585.7469060553587,0.0,0.0,1.0,0.0,1940.5927155448298,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20765.294694761968,135.58869874391544,0.0,292.1942577793611,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2917,4423.68,0.0,0.0,0.0,4276.224,147.45600000000002,0.0,0.0,8755.200000000003,460.8000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4867.758605311677,0.0,0.0,0.0,5641.741141822512,728.4642688898965,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2703.075885748427,0.0,0.0,271.4688625046478,0.0,4542.789199183459,0.0,0.0,666.9006533569748,0.0,0.0,1.0,0.0,1984.960927592374,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22453.178658096593,0.0,0.0,249.68899622720917,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2918,4423.68,0.0,0.0,0.0,3760.128,589.8240000000001,73.72800000000001,0.0,7488.000000000002,1728.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5075.897855528266,115.34065492823485,0.0,0.0,3328.016481455096,1380.3522760798694,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2226.776600177884,0.0,0.0,365.3799999489361,0.0,3349.949061086815,0.0,0.0,563.9751710419114,0.0,0.0,0.0,1.0,1969.3772991681328,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,18315.23034459295,206.9049342053328,0.0,202.9202676009053,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2919,4423.68,0.0,0.0,0.0,3133.44,1253.376,36.864000000000004,0.0,5875.200000000002,3225.600000000001,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4914.145409778691,222.50517885241044,0.0,0.0,3414.538693618404,3020.154343889368,100.35823423171263,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2912.580552717072,0.0,0.0,413.30038197660963,0.0,3881.372866465601,0.0,0.0,630.6762663786482,0.0,0.0,1.0,0.0,2426.601973101423,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15853.72658370543,0.0,0.0,273.2322429227229,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2920,4423.68,0.0,0.0,0.0,3280.896,1142.784,0.0,0.0,6912.000000000002,2073.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5769.88099385701,0.0,0.0,0.0,4094.3227435337662,1718.3174224364743,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2496.5613840103606,0.0,0.0,282.04514114673566,0.0,4746.485657847984,0.0,0.0,382.0233886096813,0.0,0.0,1.0,0.0,1775.774509518902,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17944.675130512114,0.0,0.0,204.54217919557595,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2921,4423.68,0.0,0.0,0.0,2838.5280000000002,1437.696,147.45600000000002,0.0,6220.800000000001,2880.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5549.148593649532,275.06467275111555,0.0,0.0,2668.288520470004,2343.206096590343,61.58633764177065,65.49058228921217,12.0,0.0,0.0,0.0,1.0,0.0,2019.8936119688476,0.0,0.0,396.84420640437816,0.0,3204.90244207309,0.0,0.0,561.1574580226091,0.0,0.0,1.0,0.0,1883.3741792068856,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18966.887764715935,0.0,0.0,170.8526024576921,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2922,4423.68,0.0,0.0,0.0,2727.936,1253.376,442.36800000000005,0.0,5875.200000000002,2419.2000000000007,921.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5180.226303521567,479.48262815280043,0.0,0.0,3048.920848467178,2470.0204066899537,500.7193778424676,0.0,8.0,2.0,2.0,0.0,1.0,0.0,2067.1605818601965,0.0,0.0,196.72500747197557,0.0,3644.1562013482885,0.0,0.0,726.8662402012731,0.0,0.0,1.0,0.0,2036.7354500072329,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18274.03256843536,0.0,0.0,306.5356322256657,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2923,4423.68,0.0,0.0,0.0,2617.344,1327.104,479.23199999999997,0.0,5644.800000000001,3110.4000000000005,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6923.905870243417,1055.2623744318894,0.0,0.0,3528.624719100284,2090.4514814833296,183.90423227054168,37.36780537817292,10.0,2.0,0.0,0.0,1.0,0.0,2756.9995606628017,0.0,0.0,208.42568985988976,0.0,4289.418232847901,0.0,0.0,805.5097612881108,0.0,0.0,1.0,0.0,2682.6978672414243,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24306.244155795444,0.0,0.0,244.33517392481215,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2924,4423.68,0.0,0.0,0.0,2174.976,1658.88,589.8240000000001,0.0,4492.800000000001,3110.4000000000005,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4671.094313225165,1001.521648390997,0.0,0.0,3708.016220890029,2951.295084095086,568.185712674039,45.042290548327614,8.0,4.0,0.0,0.0,1.0,0.0,1710.7698996052413,0.0,0.0,347.43612896226966,0.0,3620.2061710233684,0.0,0.0,588.2803810628286,0.0,0.0,0.0,1.0,1570.9509830997154,195.76437371309842,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,17552.731797091288,363.1588926860617,0.0,249.43297760362668,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2925,4423.68,0.0,0.0,0.0,3354.6240000000003,921.6,147.45600000000002,0.0,7372.800000000002,1267.2000000000003,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4609.64753568111,209.5413015098553,0.0,0.0,3867.2133867511598,1766.3807655207909,368.120208222901,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1335.7365897457967,0.0,0.0,333.97003081501106,0.0,3742.838016200975,0.0,0.0,680.8906367765577,0.0,0.0,1.0,0.0,2020.2835813124764,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,23815.112592860907,0.0,0.0,190.2523420690011,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2926,4423.68,0.0,0.0,0.0,2691.072,1474.56,258.048,0.0,5644.800000000001,2880.0000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4243.490608174527,1198.7590083455102,0.0,0.0,2679.49028260633,2807.9427095358596,219.58941857450043,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1795.5779398551708,0.0,0.0,181.53326165875308,0.0,4137.626126183601,0.0,0.0,711.5508472208821,0.0,0.0,1.0,0.0,1739.8925244067627,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,19801.56620517127,240.16772097838768,0.0,241.24668368328747,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2927,4423.68,0.0,0.0,0.0,2064.384,1880.0639999999999,479.232,0.0,4262.400000000001,3571.2000000000007,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5374.315998648157,1328.1196790268832,0.0,0.0,2521.2374984309204,3840.2417419061526,60.288613118055245,60.706727936582105,6.0,4.0,2.0,0.0,1.0,0.0,2243.7918453537613,0.0,0.0,362.288335471026,0.0,4400.6820369548905,0.0,0.0,467.43594591983424,0.0,0.0,1.0,0.0,1956.4974596074455,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,16862.82437215044,0.0,0.0,285.16687827056256,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2928,4423.68,0.0,0.0,0.0,2359.2960000000003,1585.152,479.23199999999997,0.0,5414.4000000000015,3340.8000000000006,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5557.0220782482775,549.9637173303506,0.0,0.0,3419.122887121031,4123.087053810617,450.8420513496193,155.07739039809982,6.0,6.0,0.0,0.0,1.0,0.0,1781.2061645606725,0.0,0.0,296.9929980118998,0.0,5457.314422464958,0.0,0.0,705.1222634896917,0.0,0.0,1.0,0.0,1992.125399154648,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,19094.10864705662,0.0,0.0,303.75884246710757,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2929,4386.816000000001,36.864000000000004,0.0,0.0,2285.568,1658.88,479.232,0.0,4953.600000000001,2764.8000000000006,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3793.8006241072985,614.0644390632018,39.75674351348176,0.0,2320.747464389755,1832.1840247074708,245.2116239498403,131.5582508774255,4.0,8.0,0.0,0.0,1.0,0.0,1936.8369143670338,0.0,0.0,232.91314706802217,0.0,3603.3078921514148,0.0,0.0,543.4053096671712,0.0,0.0,1.0,0.0,2154.5423771688397,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,24475.664709833,0.0,0.0,250.17421552881308,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2930,4423.68,0.0,0.0,0.0,2949.12,1290.24,184.32,0.0,5875.200000000002,2764.8000000000006,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6106.107450499801,601.9128605923062,85.9085117292883,0.0,4733.255080812906,2248.092348061089,312.16705141724657,111.66036243383599,10.0,2.0,0.0,0.0,1.0,0.0,2277.1554292874516,0.0,0.0,232.56098358352193,0.0,3675.0187248452858,0.0,0.0,603.7829331495668,0.0,0.0,0.0,1.0,1825.6582666498864,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20583.3861257092,362.9116550168223,0.0,302.95606930753024,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2931,4423.68,0.0,0.0,0.0,2248.7039999999997,1732.608,442.368,0.0,3686.4000000000015,4377.6,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4249.966514666182,968.9483718164963,0.0,0.0,2447.5925800718414,2362.8473383541887,763.342377845165,135.35469825249294,10.0,2.0,0.0,0.0,1.0,0.0,3030.883584037475,0.0,0.0,308.34241241291454,0.0,3784.90094548151,0.0,0.0,511.04636284538253,0.0,0.0,1.0,0.0,1917.8375476197193,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17968.149710418136,0.0,0.0,193.5672509728541,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2932,4423.68,0.0,0.0,0.0,2801.664,1474.56,147.45600000000002,0.0,5990.4000000000015,2880.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5715.167668004521,742.5215913408408,0.0,0.0,2954.555168770744,3664.4916846547185,65.59456091393723,134.24535237248068,12.0,0.0,0.0,0.0,1.0,0.0,2440.6901690700047,0.0,0.0,196.43883237592803,0.0,3692.5489456744162,0.0,0.0,519.8486399522415,0.0,0.0,0.0,1.0,2030.468926385237,0.0,256.51546389414165,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16330.966644369179,170.01247233952608,0.0,188.58579464315932,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2933,4423.68,0.0,0.0,0.0,2396.16,1806.336,221.18400000000003,0.0,5184.000000000002,3456.000000000001,576.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7106.675102799032,773.5833812289793,0.0,0.0,2489.6306964967,2426.079304206948,62.15656599869258,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3033.319912023335,0.0,0.0,335.74770805164405,0.0,5792.689815035662,0.0,0.0,555.8295632110111,0.0,0.0,1.0,0.0,1630.2967355117362,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21878.923085669012,0.0,0.0,227.77643327351524,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2934,4313.088,110.592,0.0,0.0,1437.696,1363.968,1622.016,0.0,3571.2000000000007,2419.2000000000007,3225.6000000000013,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,4345.817920605363,1307.9378906001098,466.45870261201605,0.0,2235.143889025214,2505.8685518993625,1273.9543122787857,417.511255614487,6.0,6.0,0.0,0.0,0.0,1.0,1754.4386012204188,20.739781945408758,0.0,291.26812660690024,0.0,4615.661486101441,35.94485883222164,0.0,671.1905657090683,0.0,0.0,0.0,1.0,1654.331802923734,275.5481670529898,0.0,138.24,9.216,16.0,0.0,2.0,0.0,0.0,1.0,20172.42753043147,924.1022588335763,0.0,253.55659912488153,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2935,4386.816000000001,36.864000000000004,0.0,0.0,3391.4880000000003,995.3280000000001,36.864000000000004,0.0,6681.600000000002,2304.0000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,5081.380096300704,465.41712246652014,0.0,0.0,3894.2625437181177,2380.33381255134,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1603.735930816522,0.0,0.0,317.86405405175503,0.0,4892.949225399796,0.0,0.0,510.63842306853877,0.0,0.0,1.0,0.0,2157.481652129048,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,24792.098505308822,0.0,0.0,295.05826665884166,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2936,4423.68,0.0,0.0,0.0,3133.44,1253.376,36.864000000000004,0.0,7027.200000000002,2073.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,3896.2203761957926,219.63034267638412,0.0,0.0,3649.0480552859544,2117.354525764801,0.0,42.75018206971552,10.0,2.0,0.0,0.0,1.0,0.0,2159.91691670969,0.0,0.0,275.5146121107691,0.0,3948.8033180019233,71.00340267922253,0.0,425.8797138735233,0.0,0.0,1.0,0.0,2063.2963340284637,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,12427.37626892936,0.0,0.0,190.34793633135024,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2937,4423.68,0.0,0.0,0.0,1990.6560000000002,1658.88,774.144,0.0,4147.200000000001,3571.2000000000007,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4883.055352570138,1189.8670247543423,0.0,0.0,1502.6243020586192,3797.899159235204,712.7242597218619,61.221094474781665,8.0,4.0,0.0,0.0,1.0,0.0,2006.29832835291,0.0,0.0,278.84487461069506,0.0,2442.9894356819823,0.0,0.0,530.4915220251924,0.0,0.0,1.0,0.0,1653.203357603677,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21740.713572750607,284.94410877640644,0.0,281.01688533362926,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2938,4423.68,0.0,0.0,0.0,4055.04,368.64,0.0,0.0,8524.800000000001,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4880.994643647399,0.0,0.0,0.0,5345.7833327345115,708.5211807487749,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2537.992261038045,0.0,0.0,306.14369090963606,0.0,4771.407721909885,0.0,0.0,463.19115667550494,0.0,0.0,1.0,0.0,1551.9102103170987,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20779.542105644687,0.0,0.0,271.2215220620296,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2939,4423.68,0.0,0.0,0.0,3833.856,589.8240000000001,0.0,0.0,7833.600000000002,1267.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5758.265174167073,96.81630658298447,0.0,0.0,4041.097732401239,1681.1095677208993,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2259.166321829607,0.0,0.0,209.0073821513659,0.0,3467.8279357423335,0.0,0.0,650.3821965644985,0.0,0.0,0.0,1.0,2100.6844411353813,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19033.316450219878,0.0,0.0,295.73959726693926,0.0,0.0,1.0,2.0,1.0,2.0,1.0
2940,4423.68,0.0,0.0,0.0,4018.1760000000004,368.64,36.864000000000004,0.0,8409.600000000002,806.4000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7266.152402412768,57.27448786525913,0.0,0.0,4987.76090639413,1305.1967082564893,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1753.4186103662018,0.0,0.0,234.84165708131002,0.0,4854.223103290178,0.0,0.0,509.3920502865444,0.0,0.0,1.0,0.0,1839.5740847463167,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,27652.300290359504,0.0,0.0,261.2365199556284,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2941,4423.68,0.0,0.0,0.0,3317.76,1105.92,0.0,0.0,6796.800000000002,2304.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6011.456648293807,0.0,0.0,0.0,5424.898305951014,2279.6824929848626,102.89405740270394,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2063.9922465315776,0.0,0.0,194.57822337750432,0.0,3411.311602619172,0.0,0.0,617.2889824042038,0.0,0.0,1.0,0.0,1880.087467546864,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25794.82316882096,0.0,0.0,173.7802720889502,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2942,4423.68,0.0,0.0,0.0,3833.856,589.824,0.0,0.0,8294.400000000001,921.6000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6483.871996411268,136.40976389414485,0.0,0.0,4629.6602757324235,1961.8733382608732,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1962.175046203446,0.0,0.0,274.58952105692504,0.0,5681.546147818903,0.0,0.0,698.8439746424593,0.0,0.0,1.0,0.0,2239.288204531508,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20064.313545090565,0.0,0.0,206.93610146621916,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2943,4423.68,0.0,0.0,0.0,2691.072,1658.88,73.72800000000001,0.0,5990.4000000000015,3110.4000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5775.603901387477,161.1676701535667,0.0,0.0,2523.8859405696894,2083.858562914532,0.0,26.88529940005809,10.0,2.0,0.0,0.0,1.0,0.0,2963.8733682715742,0.0,0.0,270.91989713339655,0.0,4263.846066701536,0.0,0.0,678.0191029025398,0.0,0.0,1.0,0.0,1956.3364670330611,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19641.643490274473,0.0,0.0,218.08726105506435,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2944,4423.68,0.0,0.0,0.0,3428.352,958.464,36.864000000000004,0.0,6451.200000000002,2764.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5747.895755837336,260.8247660268375,0.0,0.0,4165.8726522243305,1592.830906150735,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1987.600449202348,0.0,0.0,233.61482973127204,0.0,4030.8569294305266,0.0,0.0,469.0036417240809,0.0,0.0,1.0,0.0,1570.1234988556398,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21577.425364936476,0.0,0.0,228.64646512650037,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2945,4423.68,0.0,0.0,0.0,2433.0240000000003,1622.016,368.64,0.0,5184.000000000002,2995.2000000000007,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,0.0,322.55,6602.629919807848,856.2810607566819,0.0,0.0,3549.0050400105483,3056.355641095999,213.12617621496258,71.04205873832088,8.0,4.0,0.0,0.0,0.0,1.0,2798.540215288905,0.0,0.0,282.2889247884116,0.0,4502.952049351911,0.0,0.0,471.63247699643875,0.0,0.0,0.0,1.0,2047.215574450062,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,21897.952932842498,630.7224821265988,0.0,265.80338223896524,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2946,4423.68,0.0,0.0,0.0,3354.6240000000003,995.328,73.72800000000001,0.0,6566.4000000000015,2419.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5743.291195937064,56.146430909413276,0.0,0.0,4722.3922670064685,2580.124621574961,0.0,196.84512284212843,12.0,0.0,0.0,0.0,1.0,0.0,1608.1778079652604,0.0,0.0,221.27784708366067,0.0,2645.53381903526,0.0,0.0,596.1594588099701,0.0,0.0,1.0,0.0,1918.5131090580226,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26291.20602015088,0.0,0.0,210.87990312677738,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2947,4423.68,0.0,0.0,0.0,3465.2160000000003,921.6,36.864000000000004,0.0,7488.000000000002,1728.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5860.792698696947,0.0,0.0,0.0,4147.8803728289595,2397.371878008277,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2039.1045249156527,0.0,0.0,298.8288490557492,0.0,3109.6175127974784,0.0,0.0,563.0971141491143,0.0,0.0,1.0,0.0,2192.5248989889865,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15951.54480846124,0.0,0.0,217.59015455586066,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2948,4423.68,0.0,0.0,0.0,4165.632,258.048,0.0,0.0,8755.200000000003,460.8000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4604.8626739804195,0.0,0.0,0.0,5282.578284262714,729.7951717380806,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1285.4100569756347,0.0,0.0,278.8024436316862,0.0,2586.346620295443,0.0,0.0,655.9678669593925,0.0,0.0,1.0,0.0,1768.9615630146877,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23523.055174947935,0.0,0.0,211.81585158365968,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2949,4423.68,0.0,0.0,0.0,3207.168,1179.6480000000001,36.864000000000004,0.0,6566.4000000000015,2419.2000000000007,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5764.541631526248,47.05560119880582,0.0,0.0,4462.224654592684,2064.7213305486466,120.38398354589722,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1496.886131582318,15.397648967595899,0.0,239.76990873909617,0.0,4555.929656839686,0.0,0.0,552.271849343737,0.0,0.0,1.0,0.0,1870.256053540948,0.0,0.0,147.456,0.0,4.0,12.0,2.0,0.0,0.0,1.0,18798.50680522958,207.26257473843683,0.0,237.11376226822642,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2950,4423.68,0.0,0.0,0.0,3428.352,921.6,73.72800000000001,0.0,7142.4000000000015,1843.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,0.0,322.55,5143.717041259481,52.32290030614619,0.0,0.0,2609.3403718557165,2335.1378352039874,157.13291785743738,78.56645892871869,10.0,2.0,0.0,0.0,0.0,1.0,2367.6489391125906,0.0,0.0,233.79688561766832,0.0,5538.26511059522,0.0,0.0,480.54213579519603,0.0,0.0,0.0,1.0,1920.2119902926102,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,17792.317150138184,345.0298062296306,0.0,261.3398861521908,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2951,4423.68,0.0,0.0,0.0,3649.536,700.416,73.72800000000001,0.0,7833.600000000002,1382.4000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,0.0,322.55,6226.916051211814,181.28431882393846,0.0,0.0,4133.559998194628,1100.0346011171432,0.0,98.30082172053652,12.0,0.0,0.0,0.0,1.0,0.0,1347.1276789182125,0.0,0.0,346.761406459839,0.0,3644.84180488722,0.0,0.0,414.64003670550676,0.0,0.0,0.0,1.0,2063.849848120513,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,16744.652357214873,0.0,0.0,279.4009152865146,0.0,1.0,0.0,2.0,1.0,2.0,1.0
