dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.40.11.023a-D.40.11.023a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.40.11.023a-D.40.11.023a
1176,0.0,9956.76587249321,13664.54534702019,0.0,0.0,0.0,22520.957253738,7723.993021371182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.360781817853891,13.779839027423279,0.0,0.0,0.0,17.377120316880905,4.711030912859032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,0.0,12449.546429113667,13327.963371069141,0.0,0.0,4484.873953048122,24681.94797323186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.943100688994997,15.9220387461467,0.0,0.0,2.5332783127213796,16.746969547335294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,0.0,2300.1093662475555,6415.046036433199,0.0,0.0,0.0,21363.923222576006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.836766390156975,5.404981736288298,0.0,0.0,0.0,8.655485131457025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0.0,5838.093314575034,10020.454528060607,0.0,0.0,0.0,13266.835134868961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7680957830912813,12.206494550718805,0.0,0.0,0.0,11.2884762423147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,0.0,2852.2646664495874,3010.9168840753046,0.0,0.0,0.0,14152.699242257251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.877829898360557,2.1804155015021167,0.0,0.0,0.0,7.660860569807403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,0.0,20177.73164913288,33925.8815621008,0.0,0.0,5939.03555262664,23253.971695316734,10076.356216821288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34076998005419,21.208616009880668,0.0,0.0,7.153395714803641,23.09392680222242,1.1543936615449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,0.0,8213.272213180644,7183.6753891820745,0.0,0.0,0.0,15720.719384172307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84577630747668,5.807813238399248,0.0,0.0,0.0,12.77583437612005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,0.0,1790.6352838443268,9855.213389571529,0.0,0.0,0.0,8174.7720763172765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4980715639382716,5.315721065620473,0.0,0.0,0.0,7.1168777714276885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,0.0,6274.794975318405,15153.235203775366,0.0,0.0,0.0,7526.347054969361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719106573508663,8.189325923947747,0.0,0.0,0.0,10.560495602910752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,0.0,14516.05303152946,17234.727107312046,0.0,0.0,0.0,11636.710230796321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.155550869091426,14.692329438497163,0.0,0.0,0.0,6.059178056221835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,0.0,2730.1587596728327,0.0,0.0,0.0,0.0,4082.834829953384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434322846062426,0.0,0.0,0.0,0.0,8.005541328253246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,0.0,7580.704912076471,12069.847047135005,0.0,0.0,0.0,16068.176703153791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.093219259298653,10.293701840922095,0.0,0.0,0.0,10.88588152707965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,0.0,9082.726026517328,12298.692486882033,0.0,0.0,0.0,15682.000931162398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.544629867683234,11.600549338225745,0.0,0.0,0.0,8.972867635044203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,0.0,8455.371035100972,10875.053641584338,0.0,0.0,1460.6439530287148,16026.284157956718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1217339526118195,10.611902236515533,0.0,0.0,0.19931143897823766,13.699086330524704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,0.0,2964.8076583307225,0.0,0.0,0.0,0.0,3265.9732895123893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4168041890770473,0.0,0.0,0.0,0.0,1.5185826229605588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0.0,3800.64865416638,0.0,0.0,0.0,0.0,3601.4949485339284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5780898983042726,0.0,0.0,0.0,0.0,4.33051706770362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.0,8049.394753992825,7311.622264076506,0.0,0.0,0.0,13583.574368941638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.844048392866684,5.266522193629939,0.0,0.0,0.0,11.994659166182867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,0.0,2192.153456860895,6986.840187452453,0.0,0.0,414.2740175460575,9180.182977072378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8706096032229345,9.571620550308497,0.0,0.0,0.171480538662366,11.513547961863617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.0,1876.2311191871227,2427.605692242257,0.0,0.0,0.0,17069.981687312542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3323085265926253,1.6522299032856487,0.0,0.0,0.0,16.792164927991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,0.0,10373.6360347707,14433.600760267773,0.0,0.0,0.0,8347.786684453507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8771731409784813,10.623498461741601,0.0,0.0,0.0,11.49327902811205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0.0,1474.724690729351,2362.3057917323235,0.0,0.0,0.0,8014.360381025795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341084015833252,1.9331999569362726,0.0,0.0,0.0,7.082978173818366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,0.0,14285.722908309921,11038.034516261372,0.0,0.0,0.0,15517.725193657483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948053741012366,10.005036513132271,0.0,0.0,0.0,10.002294830435243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0.0,8474.642387509077,11012.966118814718,0.0,0.0,0.0,18008.057918736158,11866.679715005213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469875543183603,8.280265017516742,0.0,0.0,0.0,16.089465119448814,1.0618058455299089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,0.0,2534.7176473649206,2317.7358123403556,0.0,0.0,0.0,17530.132829808266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707360110026738,1.7841549430839083,0.0,0.0,0.0,8.429303924624422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.0,2349.865627712596,2468.6251973827443,0.0,0.0,0.0,4239.484938285095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312441127630939,2.1022552408141837,0.0,0.0,0.0,13.792234483426306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0.0,8275.433365115725,2104.119104308089,0.0,0.0,0.0,21494.13929448974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987652810719295,1.6629025728799063,0.0,0.0,0.0,10.974097044053323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,11993.43089481779,16847.793152947444,0.0,0.0,781.930699376169,20399.980047708465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.910743325438757,9.51592322798237,0.0,0.0,0.9153014915791803,23.27179810962524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,0.0,1703.4757300774913,0.0,0.0,0.0,0.0,14999.264276226462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852494984951566,0.0,0.0,0.0,0.0,8.982342420284825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,0.0,3117.250671874767,0.0,0.0,0.0,0.0,2500.3606367746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9863310200618933,0.0,0.0,0.0,0.0,3.077933270614517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,0.0,5813.158432574704,9325.103742954792,0.0,0.0,0.0,13731.733211290195,1067.413421900843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286955342781983,8.14337012161281,0.0,0.0,0.0,16.45438625487566,9.653502595089545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.0,9228.266973594193,4775.567128595226,0.0,0.0,0.0,13644.463204664256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833193248729517,3.1386592285516706,0.0,0.0,0.0,6.439979118473761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,0.0,10489.721779607175,8224.361843082512,0.0,0.0,0.0,16925.49592157464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.475191073890482,8.383017505473953,0.0,0.0,0.0,10.333789551918656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,0.0,11947.547985010842,21986.343001330504,0.0,0.0,2024.5021602108218,14024.28473549193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.907519004605364,16.892611452411924,0.0,0.0,0.6400061908037845,17.935619774946694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,0.0,0.0,0.0,0.0,0.0,0.0,17755.416831912462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.878701345842261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,0.0,2589.6750670292668,8653.081173686827,0.0,0.0,0.0,11492.531145157063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8178574238056808,4.990898670937547,0.0,0.0,0.0,12.855148705465758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,0.0,7431.083667135202,10888.595965330704,0.0,0.0,0.0,8540.268500302354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20544421251346,7.588108657931026,0.0,0.0,0.0,9.756255144888454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,0.0,1058.3786783642297,2811.519240885208,0.0,0.0,0.0,13874.55127100043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431373878855247,2.0980007064844832,0.0,0.0,0.0,15.438818910205145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,0.0,8370.443661644678,5370.165283483106,0.0,0.0,0.0,13423.018765523626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145570394443737,4.9050367851112675,0.0,0.0,0.0,14.043659607958148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,0.0,19579.61795126343,14607.78958437722,0.0,0.0,10604.780149087896,29449.633876532484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.667932884302243,10.078922246060586,0.0,0.0,4.240476017281004,17.211593795922116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,0.0,6333.769574784813,8148.775518930117,0.0,0.0,0.0,22075.938729562688,10272.956102744849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.948836671522965,8.951168993827862,0.0,0.0,0.0,8.297485458350673,5.9283614922853545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0.0,0.0,0.0,0.0,0.0,0.0,6094.686938448227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.707206390881904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,0.0,6626.597592436677,10494.544699666008,0.0,0.0,0.0,9910.576448431399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.780041983264188,8.462820012201979,0.0,0.0,0.0,7.578293068384936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,0.0,9595.452366862697,12128.041494964535,0.0,0.0,0.0,12607.17000553882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511287241028256,15.431452621216486,0.0,0.0,0.0,9.030179003548445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,0.0,12008.726880195278,10593.739274779247,0.0,0.0,0.0,14183.297499544591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966008129962105,9.538932674844922,0.0,0.0,0.0,7.609475337890303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.0,1237.1554132784913,7596.66778914761,0.0,0.0,0.0,8012.305787515537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74617447041167,5.36371225475249,0.0,0.0,0.0,14.099829478477666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0.0,6638.7326542205,7479.619253369334,0.0,0.0,0.0,13998.699298387952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.374984764175872,5.990598736795896,0.0,0.0,0.0,16.439697912206714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,0.0,4179.513009215233,12312.18890252887,0.0,0.0,0.0,13784.677470186049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.564022600217483,10.135702920268768,0.0,0.0,0.0,10.839697897822065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,0.0,13174.214709339301,12243.802189870385,0.0,0.0,658.1421800737791,15658.306299056858,9908.835567482527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.190514862544799,9.951803011723058,0.0,0.0,1.598754872878127,6.312302083600823,2.5151386114561274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.0,13298.997555502852,4514.7781160994555,0.0,0.0,0.0,15867.954942915607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.290668002482046,4.811473855582051,0.0,0.0,0.0,21.06379787796228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.0,1123.3547469905166,0.0,0.0,0.0,0.0,13384.817248859117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089241091678582,0.0,0.0,0.0,0.0,11.439228753080986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,0.0,13279.85905643523,27947.0942041155,0.0,0.0,6383.943949401807,40040.85383491749,10534.988421607142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.156849526576757,16.557232510733765,0.0,0.0,7.0410655932235295,31.45775859911685,2.215995068871483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,0.0,8684.831397902024,9499.86959304949,0.0,0.0,0.0,8440.366384161302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.716492935529372,6.489953870490858,0.0,0.0,0.0,11.262874526925415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,0.0,11281.407875573783,6471.979588644481,0.0,0.0,2064.9342409234637,22952.208362361496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.705398320973002,11.824125891751219,0.0,0.0,2.561889014149646,14.348300406598309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.0,7163.455749171751,8127.541966735373,0.0,0.0,0.0,16352.041053140887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252353242684735,8.511292347454189,0.0,0.0,0.0,13.544565993012199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.0,10212.241268766502,9840.318949210561,0.0,0.0,0.0,28178.36306201626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.646521798282187,5.614939695803339,0.0,0.0,0.0,11.45452885733805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,0.0,4198.654173090338,10201.67197272262,0.0,0.0,0.0,17123.399649178795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353011198410035,7.53205722024927,0.0,0.0,0.0,12.272065745647023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,0.0,0.0,0.0,965.4096824429954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8769250428658464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,0.0,8001.989190976887,10243.9980474584,0.0,0.0,0.0,13875.291550987135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.713630173757329,8.653016369879186,0.0,0.0,0.0,19.127281337728306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,0.0,6758.998846493256,5236.279853953346,0.0,0.0,0.0,13453.25617881098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159637561006217,2.1182414679712047,0.0,0.0,0.0,4.632059768871651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,0.0,5079.58227823108,5826.217789096627,0.0,0.0,0.0,13613.955308778868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4809892363743096,5.697975813866912,0.0,0.0,0.0,19.483879323258883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,0.0,8558.15332490784,17984.060580155565,0.0,0.0,0.0,19621.449210669707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.355765364519289,11.612160125697315,0.0,0.0,0.0,13.547864091367725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,0.0,7236.839647723217,7707.8962076369435,0.0,0.0,844.6952327669596,14203.200850470505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885073120719568,8.209162865078403,0.0,0.0,0.939346222933332,5.873248843114887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,0.0,3576.7873338956065,0.0,0.0,0.0,0.0,11793.573855815474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8928991716876347,0.0,0.0,0.0,0.0,8.887250663693457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,0.0,3833.7474576910513,2028.7081846322344,0.0,0.0,0.0,10785.635929736285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.990702827655006,1.8625460841364614,0.0,0.0,0.0,8.075382498436335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,0.0,5281.117330202002,4080.9789744354684,0.0,0.0,0.0,9021.684181392728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635499062739094,5.648002575232684,0.0,0.0,0.0,7.963872203524629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,0.0,8733.021783101583,14174.462423720608,0.0,0.0,0.0,14754.824217363952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.655378939329022,16.6276269776979,0.0,0.0,0.0,5.697953127847965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,0.0,6560.923777384725,10893.06513643722,0.0,0.0,0.0,16710.77286718785,7137.663576927727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93984374855991,5.412229441456063,0.0,0.0,0.0,15.358033539555699,3.5797009480734423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,0.0,9086.961712287779,13292.50749918932,0.0,0.0,0.0,16015.765783861567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8074844193054425,16.054979642395633,0.0,0.0,0.0,17.687206715071447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,0.0,9668.775553549767,16111.434208906172,0.0,0.0,167.19804591623267,23131.357746471258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925266259623122,9.186467765019202,0.0,0.0,2.7829528249112476,15.405323314992309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.0,4445.8287848369655,11682.492991044799,0.0,0.0,0.0,18423.586811998764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9786759209246478,7.713483506650405,0.0,0.0,0.0,13.74358464978992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,0.0,2715.5265195303664,0.0,0.0,0.0,0.0,11222.025584184752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5845014271230085,0.0,0.0,0.0,0.0,5.9441197942243456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,0.0,4174.700670740225,6118.214548003735,0.0,0.0,0.0,10852.6408915195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236950208585608,4.681106389498979,0.0,0.0,0.0,7.143907573455809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,0.0,8104.8324243041025,16298.737085468689,0.0,0.0,0.0,17753.913391400456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.985286211638394,15.362522552919739,0.0,0.0,0.0,10.302140211929533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.0,10978.79344458523,19243.319462988275,0.0,0.0,1232.5554489245726,17301.886234994472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613555561486596,16.705078618526088,0.0,0.0,0.3558260193385742,10.14694789435448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0,11500.467349829221,15949.98212976174,0.0,0.0,1344.8726566236414,26926.97163484711,6136.778492718429,0.0,0.0,39.79043013672706,0.0,0.0,0.0,0.0,0.0,0.0,9.071327797767992,11.573252389630788,0.0,0.0,2.4006162007625163,14.880107971168306,7.944263968897248,0.0,0.0,0.049042624200360596,0.0,0.0,0.0,0.0,0.0
1251,0.0,13304.00893570135,11253.817608185222,0.0,0.0,3451.1994508270327,25127.10949171066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45502002827549,10.527637344604528,0.0,0.0,2.148331862545919,14.1074852404263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.0,7836.001555553529,11416.900849265803,0.0,0.0,2538.398787989938,18185.366666185688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.891481735919978,11.56580786647862,0.0,0.0,1.222470344820909,4.490937165247493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.0,10084.723915106415,11826.822014907188,0.0,0.0,0.0,14632.043408038851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.641454084751741,6.185488857712732,0.0,0.0,0.0,7.0375167021864655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,0.0,2504.802952299521,4192.264082128223,0.0,0.0,0.0,27003.215105660107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7448986255258476,5.808721629869151,0.0,0.0,0.0,6.141353781078209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,5167.297766168605,1656.3318586746805,0.0,0.0,0.0,7252.3859134978475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.997783539450847,2.212933730246362,0.0,0.0,0.0,8.74574813315775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,0.0,17022.403044632912,31355.871868915427,0.0,0.0,9444.911758467873,39957.91002647737,10645.136819921134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42640712556634,32.0621365971845,0.0,0.0,8.244046641841638,9.138455245957223,5.0248598103889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.0,5549.473014941527,11254.437582652483,0.0,0.0,0.0,18911.48727937162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0600138698955295,7.290056840200755,0.0,0.0,0.0,9.555266182602956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,0.0,6219.341452372333,11104.249412819561,0.0,0.0,0.0,10735.713567815592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152756567021759,7.574380496768125,0.0,0.0,0.0,12.548946664603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,0.0,6047.429687938975,13975.707851713029,0.0,0.0,3089.886480500401,14155.944524829616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480794313437441,7.420084503562099,0.0,0.0,1.5429332135946858,7.1229334057249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
