cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013b-0,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023b-0,D.20.21.023b-1,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.074a-0,D.50.11.011a-0,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
2461,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7927.584353007355,0.0,0.0,6219.513272615172,316.4268396003725,0.0,0.0,12.0,0.0,0.0,1.0,1768.2932504309128,0.0,292.03472911677954,3739.788372471949,0.0,619.147840054809,0.0,1.0,0.0,2290.065143449744,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21321.414492754528,0.0,283.93095211330547,1.0,2.0,1.0,2.0,1.0
2462,4423.68,0.0,4202.496,221.18400000000003,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5216.315088099262,0.0,0.0,4591.375748049442,617.0649306497198,0.0,0.0,12.0,0.0,0.0,1.0,1412.803696351296,0.0,285.877156901125,2965.586481241604,0.0,708.385413379209,0.0,1.0,0.0,2233.3124699874543,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17198.598678759656,0.0,164.03551208834142,1.0,2.0,1.0,2.0,1.0
2463,4423.68,0.0,4313.088,110.59200000000001,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,4777.775186904288,0.0,0.0,4461.558908866852,106.70860082448763,0.0,0.0,12.0,0.0,0.0,1.0,2203.2021413756315,0.0,293.08684224049273,3087.835426019861,0.0,557.5342704060181,0.0,1.0,0.0,1675.0729796786695,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16179.077156367595,0.0,228.94932550507517,1.0,2.0,1.0,2.0,1.0
2464,4423.68,0.0,4018.1760000000004,405.504,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5099.456581662821,52.83412395238985,0.0,5348.555747186643,1723.9164285775648,0.0,0.0,10.0,2.0,0.0,1.0,2029.230650913345,0.0,280.44300008177595,5554.915005827295,0.0,635.2235395316875,0.0,1.0,0.0,1974.3671749082735,0.0,147.456,0.0,16.0,0.0,2.0,1.0,12942.803492321915,0.0,252.07598188299522,1.0,2.0,1.0,2.0,1.0
2465,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,8640.000000000002,576.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6538.646139906981,0.0,0.0,5028.518972127548,295.6034819238292,0.0,0.0,12.0,0.0,0.0,1.0,2178.3200038207447,0.0,313.1241150414536,3861.449880287953,0.0,630.9637128589416,0.0,1.0,0.0,2390.2634626436957,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23258.639480070102,0.0,219.0273708834303,1.0,2.0,1.0,2.0,1.0
2466,4423.68,0.0,4165.6320000000005,258.048,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6987.1268211662455,0.0,0.0,4873.183587404257,431.82579473230174,0.0,0.0,12.0,0.0,0.0,1.0,2729.74395231202,0.0,316.06310574594215,4138.93573977787,0.0,662.6330673122856,0.0,1.0,0.0,1916.1175913534537,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18214.07494012374,0.0,290.4022852157396,1.0,2.0,1.0,2.0,1.0
2467,4423.68,0.0,4349.952,73.72800000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,4936.4242951106335,0.0,0.0,4487.22948724005,716.2506161697073,0.0,0.0,12.0,0.0,0.0,1.0,1916.3300373368993,0.0,181.29495552316172,4397.405246111444,0.0,685.8840305723389,0.0,1.0,0.0,2323.5003254737435,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21495.794652183256,0.0,240.99585898681892,1.0,2.0,1.0,2.0,1.0
2468,4423.68,0.0,3649.536,737.28,36.864000000000004,7718.4000000000015,1382.4,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6731.544018862145,380.75350012868523,0.0,4438.512134345296,1296.147398792182,0.0,0.0,10.0,2.0,0.0,1.0,1954.4908323074715,0.0,278.54913329740464,4497.103389592801,0.0,743.6730874822115,0.0,1.0,0.0,1695.333410937068,0.0,147.456,0.0,16.0,0.0,2.0,1.0,12812.042713251874,0.0,342.9534782729607,1.0,2.0,1.0,2.0,1.0
2469,4423.68,0.0,4128.768,294.91200000000003,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,8010.093723861202,0.0,0.0,6236.707467441563,776.1692865123285,0.0,0.0,10.0,2.0,0.0,1.0,2211.4784238459397,0.0,280.7594409948265,3895.429283946455,0.0,523.8534410254638,0.0,1.0,0.0,1570.5665536193787,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23379.356907248504,0.0,185.17709880692266,1.0,2.0,1.0,2.0,1.0
2470,4423.68,0.0,3944.4480000000003,479.232,0.0,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5319.247814670038,74.60900452355841,0.0,4220.71084284934,943.9229710468247,0.0,0.0,12.0,0.0,0.0,1.0,1730.895649824817,0.0,300.5414155140661,4922.819494552773,0.0,538.2862855762074,0.0,1.0,0.0,1964.0126831785688,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20731.46173320483,0.0,193.11640598762085,1.0,2.0,1.0,2.0,1.0
2471,4423.68,0.0,4276.224,147.45600000000002,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5097.400281604445,0.0,0.0,4874.858747180394,569.9384052807345,0.0,0.0,12.0,0.0,0.0,1.0,2579.808884482676,0.0,295.10032915393026,5458.543482467954,0.0,599.7880050723749,0.0,1.0,0.0,1823.4968024038433,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25389.200197544276,0.0,218.4263011637925,1.0,2.0,1.0,2.0,1.0
2472,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,7236.143413755254,0.0,0.0,5358.67551603363,316.9565527565121,0.0,0.0,12.0,0.0,0.0,1.0,1532.8839986257904,0.0,178.11965266727282,4503.583700915285,0.0,577.3133416070912,0.0,1.0,0.0,1832.7818712852943,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19086.41963889388,0.0,286.04256643079935,1.0,2.0,1.0,2.0,1.0
2473,4423.68,0.0,4313.088,110.59200000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6270.314646940703,0.0,0.0,4820.451600551685,463.49022304414547,0.0,0.0,10.0,2.0,0.0,1.0,1730.6669206233742,0.0,290.87749911347754,3518.2663983960006,0.0,496.87199195171496,0.0,1.0,0.0,2332.1333241017733,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23364.965629627808,0.0,355.10522976383805,1.0,2.0,1.0,2.0,1.0
2474,4423.68,0.0,4091.9040000000005,331.776,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,7000.708853938837,0.0,0.0,5281.152874512021,790.6658715468942,0.0,0.0,12.0,0.0,0.0,1.0,1674.4307947045027,0.0,334.55522697402563,4346.695658642098,0.0,572.6953140105142,0.0,1.0,0.0,1562.008531801888,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17742.697878757244,0.0,243.0450791459339,1.0,2.0,1.0,2.0,1.0
2475,4423.68,0.0,4128.768,294.91200000000003,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6027.367036506609,0.0,0.0,5725.821542904412,789.2357823279683,0.0,0.0,12.0,0.0,0.0,1.0,1982.7144263980076,0.0,192.81227597147455,4521.66032340963,0.0,631.2592623265336,0.0,1.0,0.0,1660.8463998213017,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28076.760507921575,0.0,223.8563693845888,1.0,2.0,1.0,2.0,1.0
2476,4423.68,0.0,3723.264,589.824,110.592,7833.600000000002,1152.0000000000002,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,5303.914286671264,179.60137477788518,0.0,4926.808543154322,974.4922327091806,0.0,0.0,12.0,0.0,0.0,1.0,1948.5501762999136,0.0,233.49523766168127,5851.974099173799,0.0,639.1385385932567,0.0,1.0,0.0,2530.6812421422974,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23934.334631583974,0.0,234.09287674295507,1.0,2.0,1.0,2.0,1.0
2477,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5785.88583250026,112.46740088713189,0.0,3650.133690480656,273.2494504856021,0.0,0.0,12.0,0.0,0.0,1.0,2303.9180051568756,0.0,317.6151928267768,3344.392162489886,0.0,487.07596892022406,0.0,1.0,0.0,1626.2562038607093,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20340.000773483687,0.0,197.7421749774558,1.0,2.0,1.0,2.0,1.0
2478,4423.68,0.0,4276.224,147.45600000000002,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,4805.24095791551,0.0,0.0,6541.318080215069,464.17727169606616,0.0,0.0,12.0,0.0,0.0,1.0,2054.7372065880054,0.0,316.9664315142255,3322.59665083037,0.0,604.4469624727337,0.0,1.0,0.0,1972.5053319082483,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23904.178843367594,0.0,212.5036219039748,1.0,2.0,1.0,2.0,1.0
2479,4423.68,0.0,4276.224,147.45600000000002,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6232.4255065845655,0.0,0.0,7066.2338783029745,382.7112060476498,0.0,0.0,12.0,0.0,0.0,1.0,1718.3036662184063,0.0,326.52231865169165,4080.3217266020165,0.0,525.4121385328262,0.0,1.0,0.0,1904.9913495003514,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17429.35240579934,0.0,237.25428502259527,1.0,2.0,1.0,2.0,1.0
2480,4423.68,0.0,4276.224,147.45600000000002,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6552.59966957616,0.0,0.0,5699.918782443088,70.91400920954341,0.0,0.0,12.0,0.0,0.0,1.0,4042.085296904846,0.0,302.90982784945265,3642.612899025532,0.0,787.6151166695427,0.0,1.0,0.0,1777.5937065540852,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24142.191619314028,0.0,184.44933664234657,1.0,2.0,1.0,2.0,1.0
2481,4423.68,0.0,4202.496,221.184,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6750.428084850809,0.0,0.0,5377.907503985214,867.5368619567532,0.0,0.0,10.0,2.0,0.0,1.0,2480.8257003479025,0.0,224.51555698025555,5048.37163671896,0.0,500.5694518669492,0.0,1.0,0.0,1816.7337048580137,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19802.190080591372,0.0,190.42505677985568,1.0,2.0,1.0,2.0,1.0
2482,4423.68,0.0,4128.768,294.912,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5895.866919438678,0.0,0.0,4260.004169815353,925.5587844729109,0.0,0.0,12.0,0.0,0.0,1.0,1521.6073336854922,0.0,345.87375547234586,2911.588738710415,0.0,611.7176495612591,0.0,1.0,0.0,2431.6421727947354,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21144.529943482536,0.0,228.36505608084246,1.0,2.0,1.0,2.0,1.0
2483,4423.68,0.0,4018.1760000000004,368.64,36.864000000000004,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6447.57589603326,0.0,0.0,6946.306363785375,479.4135125120143,0.0,0.0,12.0,0.0,0.0,1.0,1738.358216888714,0.0,233.5014965693734,4523.43981551619,0.0,766.3956208312452,0.0,1.0,0.0,2303.6879600497277,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22788.520550308574,0.0,212.12253030750543,1.0,2.0,1.0,2.0,1.0
2484,4423.68,0.0,3907.5840000000003,479.232,36.864000000000004,8064.000000000002,1152.0000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,5275.263485170317,213.53918941214184,0.0,4333.215691426781,641.8690903698154,0.0,0.0,12.0,0.0,0.0,1.0,2768.8443535633637,0.0,234.0995245582917,5421.374952434143,0.0,494.1752683301646,0.0,1.0,0.0,2502.4770748823944,0.0,147.456,0.0,12.0,4.0,2.0,1.0,18499.954587343014,0.0,385.40132731692825,1.0,2.0,1.0,2.0,1.0
2485,4423.68,0.0,4349.952,73.72800000000001,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,7061.480876376212,0.0,0.0,5684.000940066051,480.218126940503,0.0,0.0,12.0,0.0,0.0,1.0,1869.9456865750801,0.0,323.4024170947132,3480.51191907468,0.0,684.8978196027698,0.0,1.0,0.0,2720.262162757985,0.0,147.456,0.0,16.0,0.0,2.0,1.0,32061.66310478517,0.0,311.3376041791861,1.0,2.0,1.0,2.0,1.0
2486,4423.68,0.0,4055.04,368.64,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5821.910003633891,0.0,0.0,4944.308584506466,750.0982518314971,0.0,0.0,12.0,0.0,0.0,1.0,2130.8794118240194,0.0,205.0788441317773,4129.734890535559,0.0,679.8790159125621,0.0,1.0,0.0,2099.7701630860915,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23011.147973859763,0.0,278.61291563633836,1.0,2.0,1.0,2.0,1.0
2487,4423.68,0.0,4091.9040000000005,331.77600000000007,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5209.515967262026,0.0,0.0,4954.729756160883,939.5671135935314,0.0,0.0,12.0,0.0,0.0,1.0,2336.2270127636084,0.0,376.0205672826638,2812.9416959263235,0.0,526.3033851170495,0.0,1.0,0.0,2257.636398875988,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25482.86998988242,0.0,274.6910322388684,1.0,2.0,1.0,2.0,1.0
2488,4423.68,0.0,4128.768,294.91200000000003,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6399.93496072028,63.736656121263024,0.0,4638.349499025961,543.8341717821354,0.0,0.0,12.0,0.0,0.0,1.0,2760.0265110689606,0.0,514.1870594394238,5455.0726432281,0.0,836.461813578294,0.0,1.0,0.0,1951.4028712969512,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24580.23663463102,0.0,212.4706627691359,1.0,2.0,1.0,2.0,1.0
2489,4423.68,0.0,3833.856,589.824,0.0,7488.000000000002,1728.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6418.306132398724,0.0,0.0,6383.028294233627,1562.4559865403733,0.0,0.0,12.0,0.0,0.0,1.0,1973.0994897906585,0.0,458.93457913907343,3634.537370544126,0.0,660.7410684163461,0.0,1.0,0.0,1976.5962114163158,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21460.977444813696,0.0,196.4444025648666,1.0,2.0,1.0,2.0,1.0
2490,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,4327.238698272551,0.0,0.0,5727.957683198996,591.742531969558,0.0,0.0,12.0,0.0,0.0,1.0,2624.7708507978846,0.0,253.9995084574014,2841.1755079919267,0.0,496.0749142628374,0.0,1.0,0.0,2370.250848204597,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19540.57755822818,0.0,233.27793822114788,1.0,2.0,1.0,2.0,1.0
2491,4423.68,0.0,4055.04,368.64,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,4154.763152173382,0.0,0.0,5957.285442811583,500.98661448545806,0.0,0.0,10.0,2.0,0.0,1.0,1819.812556056038,0.0,330.32779373417776,5824.471872021366,0.0,797.483560023582,0.0,1.0,0.0,2054.228240348973,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21696.73110546867,0.0,304.20506383525304,1.0,2.0,1.0,2.0,1.0
2492,4423.68,0.0,3649.536,626.688,147.45600000000002,7603.200000000002,1382.4000000000003,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,6799.262644151186,161.57245556843594,0.0,5578.624366259959,969.2902804179956,0.0,0.0,12.0,0.0,0.0,1.0,2523.074596320028,0.0,246.98098810969503,4404.199498544125,0.0,481.2239584084574,0.0,1.0,0.0,1723.4278484590413,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23836.15192698877,0.0,265.12449682213895,1.0,2.0,1.0,2.0,1.0
2493,4423.68,0.0,4018.1760000000004,405.504,0.0,8179.200000000003,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,7295.90671944673,0.0,0.0,4683.456163402308,811.7164795275646,0.0,0.0,12.0,0.0,0.0,1.0,2622.583855154632,0.0,222.01832453478997,6651.572929434213,0.0,603.68520014464,0.0,1.0,0.0,1983.7581316391875,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20453.806240034755,0.0,252.5312954064291,1.0,2.0,1.0,2.0,1.0
2494,4423.68,0.0,4128.768,294.91200000000003,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6136.254113041134,0.0,0.0,5295.619645268098,330.83705963575085,0.0,0.0,12.0,0.0,0.0,1.0,1896.1268049940807,0.0,374.21839076008473,5620.757745109718,0.0,488.94028898331266,0.0,1.0,0.0,2037.76890200641,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24350.027763512044,0.0,161.6346502073048,1.0,2.0,1.0,2.0,1.0
2495,4423.68,0.0,4313.088,110.59200000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5720.431803749195,0.0,0.0,5483.084122970028,344.4366560825856,0.0,0.0,12.0,0.0,0.0,1.0,1537.8763683187588,0.0,298.4817104396114,4435.418754018101,0.0,658.3802275586532,0.0,1.0,0.0,2277.2039034955033,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23501.785346433135,0.0,239.15574911716803,1.0,2.0,1.0,2.0,1.0
2496,4423.68,0.0,4349.952,73.72800000000001,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5186.51966262619,0.0,0.0,4642.280056610354,492.0217933600711,0.0,0.0,12.0,0.0,0.0,1.0,2968.792489600198,0.0,354.3129605749032,4432.903922903787,0.0,762.4587966238286,0.0,1.0,0.0,1757.9400679844132,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22407.97640990737,0.0,239.54592066261992,1.0,2.0,1.0,2.0,1.0
2497,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,8085.705642598612,135.00768198950607,0.0,4759.028331637367,1091.854936900415,0.0,0.0,12.0,0.0,0.0,1.0,2065.517150602325,0.0,249.26635480403604,4246.720557755111,0.0,565.1907338632227,0.0,1.0,0.0,1940.2407418303537,0.0,147.456,0.0,16.0,0.0,2.0,1.0,13294.074452614925,0.0,243.61995509000113,1.0,2.0,1.0,2.0,1.0
2498,4423.68,0.0,3649.536,663.552,110.592,7833.600000000002,1036.8000000000002,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,5179.819224164988,451.4184938376729,0.0,7517.16738489199,822.9968031048674,0.0,0.0,12.0,0.0,0.0,1.0,1968.9486409318206,0.0,310.9152720948775,3746.7232837924066,0.0,479.40420828075946,0.0,1.0,0.0,1688.7083716365119,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17748.066211263686,0.0,221.61069109228993,1.0,2.0,1.0,2.0,1.0
2499,4423.68,0.0,4423.68,0.0,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,7045.305227672394,0.0,0.0,5664.241091983201,583.6940912032611,0.0,0.0,12.0,0.0,0.0,1.0,3316.6237702941694,0.0,363.65069469773823,3385.57134052329,0.0,526.9099247011412,0.0,1.0,0.0,1962.635761595477,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18090.090496799534,0.0,272.1323661738499,1.0,2.0,1.0,2.0,1.0
2500,4423.68,0.0,3502.08,811.008,110.592,7372.800000000001,1728.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5682.567763372515,98.27935548825933,0.0,5925.746894645742,1786.958704660464,0.0,68.75955566476148,12.0,0.0,0.0,1.0,2133.5265314454227,0.0,264.8785907547982,4808.4976358142685,0.0,894.7644212457742,0.0,1.0,0.0,2003.5707404355717,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17886.72484612332,0.0,198.42022971080215,1.0,2.0,1.0,2.0,1.0
2501,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,7603.200000000002,1612.8000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,5782.079063735949,0.0,0.0,6040.975109177316,890.5562456450173,0.0,0.0,10.0,2.0,0.0,1.0,2242.3147561491637,0.0,320.67616563148056,2922.3374083857525,0.0,541.2939997319332,0.0,1.0,0.0,1824.4570119846678,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24797.140320507504,0.0,236.5749443679654,1.0,2.0,1.0,2.0,1.0
2502,4423.68,0.0,3796.992,626.688,0.0,7372.800000000002,1728.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6612.487886507723,65.2043848397421,0.0,5814.392594025318,1358.4872425916565,0.0,0.0,12.0,0.0,0.0,1.0,3246.2304007234497,0.0,257.8152255239879,6055.530265085698,0.0,573.5527504114641,0.0,1.0,0.0,1692.647701280673,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17615.84923889389,0.0,300.35580095685134,1.0,2.0,1.0,2.0,1.0
2503,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,7014.793424218678,0.0,0.0,5276.132054141104,225.20627332826143,0.0,0.0,12.0,0.0,0.0,1.0,2252.3788175940313,0.0,281.03466781446866,6183.815907134629,0.0,681.4635534924736,0.0,1.0,0.0,2241.820333183326,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18851.688955841182,0.0,177.4836303404756,1.0,2.0,1.0,2.0,1.0
2504,4423.68,0.0,4055.04,368.64,0.0,8179.200000000003,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6640.46171272016,0.0,0.0,4642.992048599779,754.6086986189845,0.0,0.0,12.0,0.0,0.0,1.0,1975.4939421416489,0.0,232.3960314267312,3046.498304375129,0.0,598.2663979219835,0.0,1.0,0.0,2114.045669785356,0.0,147.456,0.0,16.0,0.0,2.0,1.0,29133.314398900704,0.0,245.31376690848478,1.0,2.0,1.0,2.0,1.0
2505,4423.68,0.0,4313.088,110.592,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6012.586074034518,0.0,0.0,4748.159835653127,700.3341498858019,0.0,0.0,12.0,0.0,0.0,1.0,1770.5685692147545,0.0,317.6867181953216,2828.3585314625243,0.0,440.1340701954176,0.0,1.0,0.0,2082.1070702403063,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19069.121053624334,0.0,273.79578634259946,1.0,2.0,1.0,2.0,1.0
2506,4423.68,0.0,4202.496,221.184,0.0,8870.400000000001,345.60000000000014,0.0,9216.000000000002,0.0,6451.0,0.0,6462.265685545457,0.0,0.0,4829.482877142952,459.9678599859054,0.0,0.0,12.0,0.0,0.0,1.0,1783.8852754013897,0.0,368.4358109400215,4955.892636521709,0.0,628.4432430769291,0.0,1.0,0.0,2060.156177550533,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20144.101154095988,0.0,172.577213133939,1.0,2.0,1.0,2.0,1.0
2507,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7296.403217928202,0.0,0.0,4401.989908131464,678.5956767507622,0.0,0.0,12.0,0.0,0.0,1.0,2679.357480692259,0.0,250.10975175287774,4437.034900781062,0.0,615.7467069781958,0.0,1.0,0.0,2242.125472081556,0.0,147.456,0.0,16.0,0.0,2.0,1.0,13046.85992616857,0.0,212.4276622967465,1.0,2.0,1.0,2.0,1.0
2508,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5171.6880949226515,0.0,0.0,6355.282380635694,430.3763429359266,0.0,0.0,12.0,0.0,0.0,1.0,2377.3138831065717,0.0,424.03614048620676,5042.862457794132,0.0,415.2352676400327,0.0,1.0,0.0,2002.6951553438494,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18236.504580013072,0.0,319.07486122368607,1.0,2.0,1.0,2.0,1.0
2509,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5609.908602359474,0.0,0.0,4911.906360825594,255.10626290688174,0.0,0.0,12.0,0.0,0.0,1.0,1919.8980233919742,0.0,273.4856336831225,3937.955215795003,0.0,685.2431861563092,0.0,1.0,0.0,2004.705137570837,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20098.15958251555,0.0,304.977400612671,1.0,2.0,1.0,2.0,1.0
2510,4423.68,0.0,4165.6320000000005,221.18400000000003,36.864000000000004,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5558.377621536294,0.0,0.0,5222.681974357433,706.5052001281283,0.0,0.0,12.0,0.0,0.0,1.0,1784.2981792139958,0.0,347.5818602050111,4060.239952996788,0.0,738.5907968721449,0.0,1.0,0.0,1861.4597641972998,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19386.029185822634,0.0,192.0684881041997,1.0,2.0,1.0,2.0,1.0
2511,4423.68,0.0,4423.68,0.0,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6428.681054016564,0.0,0.0,6248.359136709574,231.1864016509233,0.0,0.0,12.0,0.0,0.0,1.0,2301.2155200812635,0.0,321.40996690163064,4168.907225075029,0.0,461.2785436291257,0.0,1.0,0.0,1825.9910508775188,0.0,147.456,0.0,16.0,0.0,2.0,1.0,29260.941093230333,0.0,213.80381167359428,1.0,2.0,1.0,2.0,1.0
2512,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6356.760170079541,0.0,0.0,4468.425093160713,149.14895428112095,0.0,0.0,12.0,0.0,0.0,1.0,2603.5150686195493,0.0,363.2814323983547,3780.415738115247,0.0,498.96347558122267,0.0,1.0,0.0,1692.6990821613583,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16955.24698403696,0.0,216.3651410152891,1.0,2.0,1.0,2.0,1.0
