dv-loss-dmg-ds-loc-dir,COST-B.10.71.002-B.10.71.002-1-1-1,COST-B.10.71.012-B.10.71.012-1-1-1,COST-B.10.71.012-B.10.71.012-1-1-2,COST-B.10.71.012-B.10.71.012-1-2-1,COST-B.10.71.012-B.10.71.012-1-2-2,COST-B.10.71.012-B.10.71.012-1-3-1,COST-B.10.71.012-B.10.71.012-1-3-2,COST-B.10.71.012-B.10.71.012-1-4-1,COST-B.10.71.012-B.10.71.012-1-4-2,COST-B.10.71.012-B.10.71.012-2-1-1,COST-B.10.71.012-B.10.71.012-2-1-2,COST-B.10.71.012-B.10.71.012-2-2-1,COST-B.20.11.102-B.20.11.102-1-1-1,COST-B.20.11.102-B.20.11.102-1-1-2,COST-B.20.11.102-B.20.11.102-1-2-1,COST-B.20.11.102-B.20.11.102-1-2-2,COST-B.20.11.102-B.20.11.102-1-3-1,COST-B.20.11.102-B.20.11.102-1-3-2,COST-B.20.11.102-B.20.11.102-1-4-1,COST-B.20.11.102-B.20.11.102-1-4-2,COST-B.20.11.102-B.20.11.102-2-1-1,COST-B.20.11.102-B.20.11.102-2-2-1,COST-B.20.11.121-B.20.11.121-1-1-1,COST-B.30.11.012-B.30.11.012-1-5-1,COST-C.10.11.001a-C.10.11.001a-1-1-1,COST-C.10.11.001a-C.10.11.001a-1-1-2,COST-C.10.11.001a-C.10.11.001a-1-2-1,COST-C.10.11.001a-C.10.11.001a-2-1-1,COST-C.10.11.011a-C.10.11.011a-1-1-1,COST-C.10.11.011a-C.10.11.011a-1-1-2,COST-C.10.11.011a-C.10.11.011a-1-2-1,COST-C.10.11.011a-C.10.11.011a-1-2-2,COST-C.10.11.011a-C.10.11.011a-1-3-1,COST-C.10.11.011a-C.10.11.011a-1-3-2,COST-C.10.11.011a-C.10.11.011a-1-4-1,COST-C.10.11.011a-C.10.11.011a-1-4-2,COST-C.10.11.011a-C.10.11.011a-2-1-1,COST-C.10.11.011a-C.10.11.011a-2-1-2,COST-C.10.11.011a-C.10.11.011a-2-2-1,COST-C.10.11.011a-C.10.11.011a-3-1-1,COST-C.10.11.011a-C.10.11.011a-3-2-1,COST-C.20.11.001b-C.20.11.001b-1-1-1,COST-C.20.11.001b-C.20.11.001b-1-1-2,COST-C.20.11.001b-C.20.11.001b-1-2-1,COST-C.20.11.001b-C.20.11.001b-1-2-2,COST-C.20.11.001b-C.20.11.001b-1-3-1,COST-C.20.11.001b-C.20.11.001b-1-3-2,COST-C.20.11.001b-C.20.11.001b-2-1-1,COST-D.20.21.013a-D.20.21.013a-1-4-1,COST-D.20.21.013b-D.20.21.013b-1-4-1,COST-D.30.31.013b-D.30.31.013b-1-5-1,COST-D.30.41.011c-D.30.41.011c-1-3-1,COST-D.30.41.011c-D.30.41.011c-1-4-2,COST-D.30.41.032c-D.30.41.032c-1-3-1,COST-D.30.41.032c-D.30.41.032c-1-4-1,COST-D.30.41.102b-D.30.41.102b-1-2-1,COST-D.30.41.102b-D.30.41.102b-1-3-1,COST-D.30.41.102b-D.30.41.102b-1-4-1,COST-D.40.11.023a-D.40.11.023a-1-2-1,COST-D.40.11.023a-D.40.11.023a-1-3-1,COST-D.40.11.023a-D.40.11.023a-1-4-1,TIME-B.10.71.002-B.10.71.002-1-1-1,TIME-B.10.71.012-B.10.71.012-1-1-1,TIME-B.10.71.012-B.10.71.012-1-1-2,TIME-B.10.71.012-B.10.71.012-1-2-1,TIME-B.10.71.012-B.10.71.012-1-2-2,TIME-B.10.71.012-B.10.71.012-1-3-1,TIME-B.10.71.012-B.10.71.012-1-3-2,TIME-B.10.71.012-B.10.71.012-1-4-1,TIME-B.10.71.012-B.10.71.012-1-4-2,TIME-B.10.71.012-B.10.71.012-2-1-1,TIME-B.10.71.012-B.10.71.012-2-1-2,TIME-B.10.71.012-B.10.71.012-2-2-1,TIME-B.20.11.102-B.20.11.102-1-1-1,TIME-B.20.11.102-B.20.11.102-1-1-2,TIME-B.20.11.102-B.20.11.102-1-2-1,TIME-B.20.11.102-B.20.11.102-1-2-2,TIME-B.20.11.102-B.20.11.102-1-3-1,TIME-B.20.11.102-B.20.11.102-1-3-2,TIME-B.20.11.102-B.20.11.102-1-4-1,TIME-B.20.11.102-B.20.11.102-1-4-2,TIME-B.20.11.102-B.20.11.102-2-1-1,TIME-B.20.11.102-B.20.11.102-2-2-1,TIME-B.20.11.121-B.20.11.121-1-1-1,TIME-B.30.11.012-B.30.11.012-1-5-1,TIME-C.10.11.001a-C.10.11.001a-1-1-1,TIME-C.10.11.001a-C.10.11.001a-1-1-2,TIME-C.10.11.001a-C.10.11.001a-1-2-1,TIME-C.10.11.001a-C.10.11.001a-2-1-1,TIME-C.10.11.011a-C.10.11.011a-1-1-1,TIME-C.10.11.011a-C.10.11.011a-1-1-2,TIME-C.10.11.011a-C.10.11.011a-1-2-1,TIME-C.10.11.011a-C.10.11.011a-1-2-2,TIME-C.10.11.011a-C.10.11.011a-1-3-1,TIME-C.10.11.011a-C.10.11.011a-1-3-2,TIME-C.10.11.011a-C.10.11.011a-1-4-1,TIME-C.10.11.011a-C.10.11.011a-1-4-2,TIME-C.10.11.011a-C.10.11.011a-2-1-1,TIME-C.10.11.011a-C.10.11.011a-2-1-2,TIME-C.10.11.011a-C.10.11.011a-2-2-1,TIME-C.10.11.011a-C.10.11.011a-3-1-1,TIME-C.10.11.011a-C.10.11.011a-3-2-1,TIME-C.20.11.001b-C.20.11.001b-1-1-1,TIME-C.20.11.001b-C.20.11.001b-1-1-2,TIME-C.20.11.001b-C.20.11.001b-1-2-1,TIME-C.20.11.001b-C.20.11.001b-1-2-2,TIME-C.20.11.001b-C.20.11.001b-1-3-1,TIME-C.20.11.001b-C.20.11.001b-1-3-2,TIME-C.20.11.001b-C.20.11.001b-2-1-1,TIME-D.20.21.013a-D.20.21.013a-1-4-1,TIME-D.20.21.013b-D.20.21.013b-1-4-1,TIME-D.30.31.013b-D.30.31.013b-1-5-1,TIME-D.30.41.011c-D.30.41.011c-1-3-1,TIME-D.30.41.011c-D.30.41.011c-1-4-2,TIME-D.30.41.032c-D.30.41.032c-1-3-1,TIME-D.30.41.032c-D.30.41.032c-1-4-1,TIME-D.30.41.102b-D.30.41.102b-1-2-1,TIME-D.30.41.102b-D.30.41.102b-1-3-1,TIME-D.30.41.102b-D.30.41.102b-1-4-1,TIME-D.40.11.023a-D.40.11.023a-1-2-1,TIME-D.40.11.023a-D.40.11.023a-1-3-1,TIME-D.40.11.023a-D.40.11.023a-1-4-1
1748,0.0,4790.887821591373,0.0,7197.815024878108,0.0,0.0,0.0,0.0,0.0,746.9926737309938,0.0,1811.5529074891463,8797.0539162738,0.0,6536.908751208252,0.0,0.0,0.0,0.0,0.0,9870.847218864063,2426.6044861686078,0.0,0.0,538.131151868722,0.0,5423.688070336069,0.0,1207.3907785870022,1355.27060637548,3712.7507067804245,245.44850114621124,529.5131753790373,0.0,0.0,1609.9004813934243,0.0,0.0,2545.85252045474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.014517764688089,0.0,3.8016725581072124,0.0,0.0,0.0,0.0,0.0,1.3507133865678445,0.0,2.489867994260291,6.894327275417201,0.0,6.3804152431948875,0.0,0.0,0.0,0.0,0.0,8.00267378364529,2.8032578884118804,0.0,0.0,0.8579632510983449,0.0,3.29351624508848,0.0,3.768452193112184,0.7475054116029117,2.1651740825672077,0.5926282436495142,2.6410612801388518,0.0,0.0,3.6588000938136216,0.0,0.0,0.7462548552933828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,0.0,8018.2306114156745,450.39802670000034,4254.531326662338,0.0,533.814464167421,0.0,0.0,0.0,3520.6015704136485,0.0,0.0,7421.337798305719,0.0,6309.117536038676,0.0,0.0,0.0,0.0,0.0,15631.75704073543,3678.873303406289,0.0,0.0,1164.1449282815497,0.0,0.0,0.0,3148.6615587309993,449.0006649320414,7089.828463018035,0.0,1903.732937401271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13001.914710870866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.598356167043935,0.2460174636473257,6.562606860421676,0.0,0.5969721220485387,0.0,0.0,0.0,3.2992618846069233,0.0,0.0,4.5011859950211335,0.0,8.53102631854625,0.0,0.0,0.0,0.0,0.0,6.50064207095438,2.2715100975568276,0.0,0.0,1.2305081571682899,0.0,0.0,0.0,8.565291006490025,0.22045932427143564,8.139644324156075,0.0,1.3899882713281584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4560135244772483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,0.0,4427.118733757035,0.0,3429.61983129608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8808.946587224927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8072.494935433183,936.8482092052309,7323.352355975695,1422.6631782750878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3014853596791913,0.0,2.7839311831030646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.967785673221199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172850975972981,1.6513945955452578,1.7129236950418267,1.678408617899274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.0,6053.347366401581,0.0,1524.1542240830015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6356.692507022602,0.0,3923.0858843561796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.2995453728026,0.0,0.0,0.0,5955.457917071181,0.0,2749.6446848314868,0.0,0.0,827.9315043101315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.178702862380001,0.0,1.5599923626381453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266463160311231,0.0,5.986076637356536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503090484838536,0.0,0.0,0.0,10.848665219837832,0.0,0.25169330874448204,0.0,0.0,2.464451389114773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,0.0,5397.219135920156,1083.0837625332795,1650.5163204547466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4890.87604042841,0.0,2766.139125504924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.146808523982,0.0,0.0,0.0,18416.220317473668,0.0,1321.133488060203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243268093823548,1.358100433442027,1.914460487640737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732629515961989,0.0,0.9832243061439775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1201958959188447,0.0,0.0,0.0,0.25568751138780116,0.0,0.5652763983270359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,922.8640835026641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853.071280935549,0.0,1920.0874741925857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.116354489113,778.0303423679675,6930.713494269751,0.0,2347.226275164612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7868911131021704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006762632305652,0.0,2.2086332334191616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0756383909122,0.7771228078953156,4.057786268812777,0.0,3.4440953700152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,0.0,10473.914771424876,0.0,869.4675705856401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11125.769116802217,0.0,8775.59136081083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11553.31473191271,829.7569278124994,3723.3755254433368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.018020465464915,0.0,1.0580061292418756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.844307536441693,0.0,7.5100773511703265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.678643088702502,1.5282774137124613,0.5969672436576771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,0.0,8055.983574536891,0.0,972.0603253784677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045.806386601291,1735.2032649058012,3315.368011740265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.7141693910509,0.0,0.0,0.0,17841.56730160164,3917.833912719789,1843.2930739387377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356698707239493,0.0,0.5348915258767761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9749995610021673,1.6350400621816328,3.8306833899341095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2801606664643277,0.0,0.0,0.0,9.653488072716316,3.347526913658955,0.9794441484678786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.5265461571962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9298.85679392015,3655.3402245946963,0.0,0.0,3694.835662440896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5642874862178389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394554160967312,2.113938501603968,0.0,0.0,0.9598610112023864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,0.0,2476.9848587957113,0.0,3549.451650143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.9008843819297,0.0,2198.459977977175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11633.15778008136,0.0,7204.527198350037,0.0,2538.2000616936707,0.0,0.0,0.0,13003.62456633908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872616459882351,0.0,2.311568254245632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7625638165882611,0.0,1.327877547488465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151314746477668,0.0,12.511591601205396,0.0,1.1445098081038256,0.0,0.0,0.0,12.04304732778906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,0.0,4605.4815100711885,1756.4081242289567,3522.7886756736857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6816.510344391843,0.0,7170.470425491029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.24686472442065,0.0,0.0,0.0,6041.745277499085,1435.486202767269,1823.192386533799,0.0,876.3283425711807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.562961615878975,1.6348111998650046,3.6190595612723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22107015672079,0.0,5.015921540635261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5329677344471488,0.0,0.0,0.0,3.2214525893534445,0.3706606321628436,3.4148763713055548,0.0,0.7168907516803034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,0.0,8612.097818956254,790.4307397076926,2079.9018079729376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.661105440575,6201.114303530415,0.0,7645.408537409501,0.0,0.0,0.0,0.0,0.0,0.0,3029.1128318089413,0.0,0.0,0.0,0.0,0.0,0.0,7486.38975037349,11142.816157931511,3304.0155987956223,0.0,3097.194778159211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17716.53691347058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.050099214495413,0.865379073988149,1.2376643667085276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228496439310954,5.070779751109717,0.0,7.614817435373388,0.0,0.0,0.0,0.0,0.0,0.0,2.0607876738344393,0.0,0.0,0.0,0.0,0.0,0.0,4.337094038968328,3.923634047189063,2.559850752180882,0.0,1.9331731481084455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08334367378035493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,0.0,700.0380965877608,1058.3792998358122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7067.737619585201,7155.244356222119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.505023445621,5605.881486379563,3965.4798576066974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312477275572253,1.5120771605471184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6177537035868284,5.114036598782081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8034602546191054,1.6149977522599752,2.583253208137475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.440933225103,0.0,6146.140375806183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.537870573535,9964.188612608055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7568001604400125,0.0,3.308598331906029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788415299279546,7.346319559082994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,0.0,4441.366194711825,2862.347725984082,2153.6731554704825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.5989377364763,3602.3686657338562,0.0,0.0,3710.047341382752,0.0,0.0,0.0,3040.619331734102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10486.761515684233,5868.565147036161,3241.1045492242497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40252486064965,2.789227212116802,2.191394666488057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093293756884636,2.1441100861829057,0.0,0.0,1.7836237964180088,0.0,0.0,0.0,3.6798520723641532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.260363900513783,2.0477749877982094,1.0808187114281413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,0.0,3386.003120784667,0.0,1258.1716221383042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4930.760980710567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.79873958284,0.0,3961.2186338729975,0.0,8949.334293670814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489437952315581,0.0,0.6467952000281821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.766354037047496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016811778222105,0.0,2.202693208011925,0.0,4.704653208241886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,0.0,7372.046169069831,1529.249862687905,2146.2932924606607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8395.147393268002,0.0,4993.297895523248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.112468899123,0.0,0.0,0.0,13390.857216537086,0.0,1601.4182308370623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7845.627399326549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511446620378788,0.8507982462845713,1.0154386217667815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125485549388441,0.0,2.031594802186053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618223120890231,0.0,0.0,0.0,7.505210357991685,0.0,0.6959050616330681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9293233337181577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,0.0,3256.997344747856,0.0,1269.6113456957132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7391.305847171697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721.046803953057,1336.1355057778208,1935.5349355876074,0.0,0.0,1972.202109868574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1274683933103424,0.0,0.922010047637145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787475909339373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5062271903499729,4.7105642744752885,3.996848118994774,0.0,0.0,2.240148704266037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
