cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
3516,3465.2160000000003,626.688,331.776,0.0,589.8240000000001,700.416,2912.2560000000003,221.184,1267.2000000000003,1382.4000000000003,6220.800000000001,345.6000000000001,7603.200000000001,1382.4,230.40000000000003,0.0,6128.450000000001,322.55,0.0,1966.5064445192352,1727.1737546818315,1066.011019392217,545.5391318511264,797.6429997120619,1950.963808581644,2426.1032808155232,725.5587781457482,2.0,8.0,2.0,0.0,1.0,1687.1756989489504,0.0,0.0,298.41343223954016,0.0,3243.4164537351107,0.0,0.0,640.7730569452522,0.0,0.0,1.0,0.0,1651.2300622418902,206.40116495482542,0.0,145.6128,1.8432,8.0,8.0,0.0,2.0,0.0,1.0,0.0,20831.2084773686,761.0400346248312,0.0,172.41057351533738,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3517,3317.76,811.008,294.91200000000003,0.0,626.688,663.552,3096.576,36.864000000000004,1267.2000000000003,1612.8000000000004,6220.800000000001,115.20000000000003,6681.600000000001,2419.2000000000003,115.20000000000002,0.0,5160.8,645.1,645.1,1225.6790815653812,1886.7382638947654,2390.602464236863,458.4267732397596,358.1112589099191,1922.1510559156568,2465.2845448993444,565.9171068381934,0.0,8.0,2.0,2.0,1.0,1792.120849755191,216.63590816116732,0.0,143.90345661190005,120.05908393341184,5068.034826485345,1182.2441826578936,0.0,375.7945083917327,269.76930347332177,0.0,0.0,1.0,1451.5323942724874,888.8274386295492,163.1105690702267,94.00319999999999,53.452799999999996,4.0,12.0,2.0,0.0,0.0,1.0,0.0,10946.869719027225,6062.710319943701,732.4644117677418,350.9873987218606,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3518,3244.032,626.688,258.048,294.91200000000003,700.4159999999999,700.4159999999999,2469.888,552.96,1382.4000000000003,1267.2000000000003,5414.4000000000015,1152.0000000000002,7257.600000000001,806.4000000000001,230.40000000000003,921.6000000000001,322.55,0.0,6128.450000000001,1456.5611346878425,2396.2531101243294,1785.2846416467146,1513.857967173834,224.91462155484044,1493.4683855745911,3253.910991678011,331.67531347170825,0.0,4.0,6.0,2.0,1.0,1070.2415871479407,960.2891744780013,241.94068708046936,0.0,297.81430595525615,1775.8259749923438,2204.8092353043007,527.6667524447441,0.0,204.19101964594108,345.689250819658,0.0,1.0,0.0,466.05704354639124,1733.5585124258923,12.9024,134.5536,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1968.310457930167,12343.469120661583,11119.098343871265,211.07974516181565,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3519,3391.4880000000003,737.28,258.048,36.864000000000004,774.144,589.8240000000001,2654.208,405.504,1267.2000000000003,1382.4000000000003,5875.200000000002,691.2000000000002,7027.200000000001,1267.2000000000003,921.6000000000001,0.0,1290.2,1290.2,3870.6,1433.630117779364,1763.6014737298087,2186.0548406872285,489.23619688481716,357.212054124828,1560.7652393032383,2884.402044149318,931.0288911617073,0.0,6.0,4.0,2.0,1.0,1522.612662563401,398.0164206840823,42.032641762295526,0.0,300.27231166722686,2557.8833625961483,991.3034871782606,0.0,89.31254798546682,94.7565382542765,135.53561587394034,0.0,1.0,628.1664743742299,1153.351256684757,232.6516447500713,71.8848,75.5712,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10605.228008900503,13027.477556007758,2632.9226978841743,250.66915476080084,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3520,3391.4880000000003,884.7360000000001,147.45600000000002,0.0,700.416,626.688,2985.9840000000004,110.592,1843.2000000000005,806.4000000000002,6451.200000000002,115.20000000000003,7142.4000000000015,1958.4000000000003,115.20000000000002,0.0,6451.0,0.0,0.0,1817.0472502591467,1887.3440427254895,2424.0985117607306,376.6230159607085,1257.425106344153,1474.423961688571,2373.1854415078583,944.9376276991669,0.0,6.0,4.0,2.0,1.0,1694.4649063456927,0.0,0.0,270.916007342027,0.0,5000.166274208448,0.0,0.0,564.7047299185763,0.0,0.0,0.0,1.0,1295.6425618291075,424.6703651850739,0.0,140.0832,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,0.0,16317.242462682938,1179.315646617837,0.0,238.2922361722973,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3521,3428.352,921.5999999999999,73.72800000000001,0.0,479.232,847.872,2985.984,110.59200000000001,806.4000000000002,1843.2000000000003,6336.000000000002,230.40000000000006,7488.000000000001,1497.6000000000004,230.40000000000003,0.0,6451.0,0.0,0.0,1693.9855661279582,2074.4802656224197,2330.505255967791,648.9850243905584,508.4094518513474,2831.529302608209,2342.921433180324,540.0647051143849,4.0,6.0,0.0,2.0,1.0,1689.2534614853805,68.9944096327252,0.0,342.7397396113702,79.33710124085718,4351.814089026972,70.91361938200254,0.0,491.7383189295955,0.0,0.0,0.0,1.0,1908.798291629752,0.0,0.0,136.39679999999998,11.0592,8.0,8.0,2.0,0.0,0.0,1.0,0.0,18313.9671659812,1223.6342399750747,0.0,241.2253769301904,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3522,3317.76,1032.192,73.72800000000001,0.0,700.4159999999999,700.416,2875.3920000000003,147.45600000000002,1267.2000000000003,1612.8000000000004,6105.600000000002,230.40000000000006,6796.800000000001,2304.0,115.20000000000002,0.0,6128.450000000001,322.55,0.0,2362.7942101487542,1419.26378418419,2578.777776326333,469.40001934215684,515.2324527281645,2673.8263864273326,3145.995563378271,468.10813445479084,2.0,8.0,2.0,0.0,1.0,1991.1860840416289,54.957077993902864,0.0,243.23646400685732,0.0,3389.194148624133,0.0,0.0,501.2899006793871,0.0,0.0,1.0,0.0,1575.2143931792907,0.0,0.0,136.3968,11.0592,8.0,8.0,2.0,0.0,0.0,1.0,0.0,21748.94888303545,3029.0483809596153,0.0,386.2209386723149,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3523,3207.168,1216.512,0.0,0.0,479.2320000000001,884.736,3022.848,36.864000000000004,1036.8000000000002,1497.6000000000004,6566.4000000000015,115.20000000000003,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,3548.0499999999997,1290.2,1612.75,2385.126598435151,1493.5253701463957,2199.9683839723284,561.3153861988344,287.9726885918562,1645.770289025624,2275.6640044858577,767.5567910066935,2.0,8.0,2.0,0.0,1.0,1567.8864488273134,38.98241857662269,0.0,123.33801287962002,124.69827412782362,2580.785765860316,115.16015719428901,0.0,262.9291418078395,427.8177377360071,0.0,0.0,1.0,1401.433091158334,348.8795527560818,401.2964424194216,103.2192,44.2368,12.0,4.0,0.0,2.0,0.0,1.0,0.0,10570.900848189165,2085.7492388832707,302.7446898134087,278.7458974246443,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3524,3244.032,1142.784,36.864000000000004,0.0,700.416,589.824,3059.712,73.72800000000001,1267.2000000000003,1612.8000000000004,6336.000000000001,0.0,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,4515.7,1612.75,322.55,1330.6952204747072,1239.741214133793,1849.5472789299542,281.6948364692811,529.3349793732523,1316.8839744257896,3885.465162674346,789.5970707827394,0.0,12.0,0.0,0.0,1.0,2273.477155563727,61.35312372709374,0.0,154.46311509090503,73.6961939255625,6850.376707024399,114.20360248799417,0.0,429.75670985738697,180.84015974471018,0.0,0.0,1.0,1279.0875469853609,378.30241631538956,325.83432635854933,117.9648,29.4912,12.0,4.0,0.0,0.0,2.0,1.0,0.0,16712.23363393138,4125.280061643407,549.1475271847404,183.55946976401526,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3525,3207.168,811.008,331.776,73.72800000000001,516.096,847.8720000000001,2691.072,368.64,1728.0000000000002,691.2000000000002,5644.800000000001,1152.0000000000002,6451.200000000001,2188.8,576.0000000000001,0.0,1612.75,645.1,4193.15,1760.1333317062622,1738.8307504085594,2067.3769094797167,1060.9265981484566,1028.4577326434146,1984.0268763248857,3263.1538049531123,620.9709817874377,4.0,4.0,4.0,0.0,1.0,2136.0597530462155,579.4487750920268,76.26679539540189,69.95741414733365,247.93733532040437,2050.712066360629,1254.7207132690494,111.33940091709103,170.39029865123274,94.58792012928227,318.0951073157038,0.0,1.0,615.8670189221369,1250.502066106037,0.0,51.6096,95.8464,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5780.131351589234,8671.427133499965,2054.7426124990784,132.08503397008212,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3526,3391.4880000000003,552.96,331.776,147.45600000000002,516.096,884.736,2469.8880000000004,552.96,1267.2000000000003,1267.2000000000003,5529.600000000001,1152.0000000000002,7372.800000000001,691.2,806.4000000000001,345.6,322.55,645.1,5483.349999999999,2845.5211160909203,1938.1639025151817,1357.4441838235716,1211.029265853836,594.8096683852202,1542.7364370447767,3459.491524009992,476.7112265742772,2.0,8.0,2.0,0.0,1.0,921.6934214621277,1000.583235265568,212.09770008814073,136.5662238394094,137.17272918950033,1344.8292188645341,1217.039950501893,42.26638737007572,161.104831725206,346.6596750989655,130.84545201207231,0.0,1.0,602.5321289794306,694.3635922598081,539.6572144638524,31.3344,116.1216,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5508.342156555786,10175.55616297006,6465.709330085797,299.1960831864806,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3527,3354.6240000000003,516.096,0.0,552.96,442.36800000000005,958.464,2469.888,552.96,1382.4000000000003,1382.4000000000003,5299.200000000001,1152.0000000000002,7372.800000000001,691.2000000000002,0.0,1152.0000000000002,0.0,0.0,6451.0,1574.866716603695,1602.8500039491903,1711.8998178562013,796.3893384341237,554.4804319255354,2852.5967139669124,3216.2441640316238,615.2782439679561,2.0,6.0,2.0,2.0,1.0,92.32590523478582,767.7810588438621,720.6749267352764,0.0,326.1763804577888,370.8069235053557,1574.0732712515892,1178.4107181723423,0.0,105.75652501114432,440.34111618586667,0.0,1.0,0.0,289.19106521120176,1101.3398073249225,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,0.0,754.194730937387,2418.4267653077127,19331.900990399517,191.47044492202957,0.0,26.97564085196824,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
3528,3207.168,1216.512,0.0,0.0,700.4159999999999,552.96,3170.304,0.0,1267.2000000000003,1267.2000000000003,6681.600000000001,0.0,7257.6,1958.4000000000003,0.0,0.0,4515.7,967.65,967.65,1086.0174014033294,1807.6595838442277,2595.085740363803,101.78899145356381,652.7170298042593,1968.8670025250685,3044.4444372887447,900.9234847308289,2.0,6.0,2.0,2.0,1.0,1819.0316738687409,149.0615470997878,29.572194893657826,437.8779814549428,40.64038578974439,4222.4059353688235,380.01793366027675,0.0,348.7506518562083,151.7447778036116,93.51195675935155,0.0,1.0,1860.7868284049962,399.36629221952643,0.0,101.376,46.08,4.0,12.0,2.0,0.0,0.0,1.0,0.0,17413.799245602197,7154.138994434678,367.0462897285551,272.53777116217634,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3529,3538.9440000000004,331.776,147.45600000000002,405.504,405.504,958.4639999999999,2506.752,552.96,1267.2000000000003,1958.4000000000003,4838.4000000000015,1152.0000000000002,7257.6,806.4000000000001,230.40000000000003,921.6000000000001,322.55,645.1,5483.349999999999,2554.096257331059,2530.929706998012,2447.018289443076,768.2267775599486,306.93627490614983,1496.644976979277,2066.34883780432,317.638761760244,0.0,8.0,4.0,0.0,1.0,477.1282485232734,1179.911897081924,125.01207447430845,0.0,413.586651798846,2303.048524628579,1905.4212379362014,458.21638917058004,0.0,343.3402869477246,178.07789748413674,0.0,1.0,149.20091332233483,551.583773781651,1351.9609156550023,7.3728,140.0832,0.0,16.0,0.0,2.0,0.0,1.0,0.0,462.37294323368235,5243.145503955271,5829.480839105981,238.38404508035802,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3530,3612.672,331.776,294.91200000000003,184.32,626.688,737.28,2506.752,552.96,921.6000000000003,2073.6000000000004,5068.800000000001,1152.0000000000002,7603.200000000001,460.80000000000007,691.2,460.80000000000007,0.0,967.65,5483.349999999999,1563.0093295847792,2669.036198230176,2299.8839968931493,480.1832331012176,550.3250828251707,2527.234513100626,3016.795859715649,999.0537076726243,0.0,8.0,2.0,2.0,1.0,837.5702097390471,1013.6112450472665,206.33666588996425,86.38840351999038,308.72558784024625,1249.62794956683,1742.2981878887963,395.6252274493753,173.45609130275508,221.41927848308023,164.54213445421004,0.0,1.0,743.4692627866925,639.1162709576716,880.8815989697815,25.8048,121.65119999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,3285.7351421701433,8926.725264183573,9234.140284150413,293.32513100094724,0.0,52.06420010610864,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3531,3354.624,921.6,110.592,36.864000000000004,626.688,700.4159999999999,2838.5280000000002,258.048,1152.0000000000002,1267.2000000000003,5760.000000000002,1036.8000000000004,7257.600000000001,1267.2000000000003,691.2,0.0,6128.450000000001,322.55,0.0,1511.7576904530906,1823.2306060187718,1789.8290755748626,295.94355087012946,920.0285464864169,1754.7044416473718,2777.0174181287593,590.018744219429,2.0,8.0,2.0,0.0,1.0,1954.250450478438,0.0,0.0,335.2102498706979,0.0,3606.0293744646624,61.089607213451444,0.0,571.8873351158885,0.0,0.0,0.0,1.0,1783.1565547241732,0.0,0.0,140.0832,7.3728,12.0,4.0,0.0,2.0,0.0,1.0,0.0,15678.61464899546,0.0,0.0,311.82515062842845,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3532,3317.76,1069.056,36.864000000000004,0.0,442.36800000000005,811.008,3170.304,0.0,1382.4,1382.4000000000003,6451.200000000002,0.0,7027.200000000001,2188.8,0.0,0.0,6128.450000000001,322.55,0.0,2757.671506371019,1708.2195587921926,2828.2425844021086,165.03717495656736,652.5835000605576,1515.269896076715,2379.3481100482845,798.4592657874334,0.0,8.0,4.0,0.0,1.0,1948.983828252706,107.32274877778974,0.0,227.20708812465946,55.6867574637146,3645.0272560242324,139.12192036092088,0.0,382.8637776790266,86.85248389791586,0.0,0.0,1.0,1222.9597625098186,861.3195763598707,0.0,121.6512,25.8048,4.0,12.0,0.0,0.0,2.0,1.0,0.0,15065.388229841656,4820.865999921333,964.3595609271672,254.35544662250715,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3533,3280.896,1069.056,73.72800000000001,0.0,700.416,626.688,3059.712,36.864000000000004,1267.2000000000003,1267.2000000000003,6681.600000000001,0.0,6796.800000000001,2304.0000000000005,115.20000000000002,0.0,5160.8,645.1,645.1,1665.3280751986042,1189.2680493362147,3388.52959157598,120.41705990675376,416.1497441902835,1365.65793578468,3039.9468667288143,745.8534972901871,4.0,6.0,2.0,0.0,1.0,2588.807021382986,64.44341422147981,47.93245129695025,228.5273419322627,70.31133253670235,4340.428939784171,262.4777862751678,0.0,427.8193961513299,175.66499877674883,0.0,0.0,1.0,1271.1183676673872,780.7162571160454,0.0,112.4352,35.0208,12.0,4.0,2.0,0.0,0.0,0.0,1.0,16396.206652834266,3710.92589953805,312.4071218958124,262.67747780819104,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3534,3538.9440000000004,589.8240000000001,221.184,73.72800000000001,700.416,811.008,2543.616,368.64,1958.4000000000005,921.6000000000003,5529.600000000001,806.4000000000001,6912.0,1843.2000000000003,345.6,115.20000000000002,6451.0,0.0,0.0,1525.8498745730312,1407.3404399109074,1868.3805968647503,533.317521038733,668.3162962097972,1814.425168702217,3480.750787274506,702.065379814285,2.0,6.0,4.0,0.0,1.0,2169.0960455527234,23.5378178781015,0.0,240.9289082102453,0.0,3191.1811467744524,0.0,0.0,517.3472494630267,0.0,0.0,1.0,0.0,2293.3620764370967,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,23969.440694578494,946.3128551434103,0.0,287.18730029507213,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3535,3354.6240000000003,958.464,110.59200000000001,0.0,516.096,737.2800000000001,2912.2560000000003,258.048,1152.0000000000002,1497.6000000000004,6451.200000000002,115.20000000000003,6912.000000000001,2073.6000000000004,230.40000000000003,0.0,4838.25,645.1,967.65,2868.6444663708626,1478.846797609569,1505.238668285363,620.7962383954663,490.5791722133637,2202.8517487947524,2442.7557017850036,651.8204959332897,0.0,10.0,2.0,0.0,1.0,947.0926993866833,129.83621668591772,0.0,164.4618143447613,84.80641639150464,4142.073446431113,443.0981115139271,0.0,255.56316156800804,261.2480581158796,0.0,0.0,1.0,1292.6703920621142,868.4072718533498,0.0,77.4144,70.0416,8.0,8.0,2.0,0.0,0.0,1.0,0.0,11177.549347608623,5874.268197080858,591.6450772429032,191.9712943610537,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3536,3428.352,884.736,110.592,0.0,589.8240000000001,700.416,3059.712,73.72800000000001,1036.8000000000002,1612.8000000000004,6220.800000000001,345.6000000000001,6912.000000000001,1958.4000000000003,230.40000000000003,115.20000000000002,2902.95,1935.3,1612.75,2275.4175529666463,1964.200773819172,1909.0261770293664,748.5030027943658,610.2322427727282,1087.076091109972,1854.2857580061814,1078.5311779685883,2.0,6.0,2.0,2.0,1.0,2439.665871741538,553.7517130524128,0.0,58.234856950496145,205.61442786046013,3311.470120446657,318.09357095142747,0.0,564.6288118496631,0.0,0.0,0.0,1.0,489.7964815583274,815.8260822136332,693.1005354128029,62.668800000000005,84.7872,8.0,8.0,2.0,0.0,0.0,1.0,0.0,15314.223371652004,8782.029997603906,3239.540305755343,223.83629612983088,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3537,3428.352,442.36800000000005,36.864000000000004,516.096,516.096,921.6,2433.0240000000003,552.96,806.4000000000002,2188.8000000000006,5068.800000000001,1152.0000000000002,7142.4000000000015,921.6000000000003,0.0,1152.0000000000002,0.0,0.0,6451.0,1079.500839039387,2630.2731135250033,994.2498086120906,818.0787929798206,365.33254657526703,2859.649422014014,2920.014394541844,554.52593002368,4.0,4.0,2.0,2.0,1.0,290.48928742894344,766.9319975831011,981.311110848776,0.0,299.04118804976184,231.6037899342132,1517.9296222043158,1868.1423437483456,0.0,126.9389573567103,224.80377255178885,0.0,1.0,0.0,0.0,1756.0323918641748,1.8432,145.6128,4.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,805.470669566105,18056.940874623248,114.01956122696554,0.0,77.56582342573213,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
3538,3096.576,1069.056,221.184,36.864000000000004,589.8240000000001,811.008,2875.3920000000003,147.45600000000002,1267.2000000000003,1728.0000000000005,5875.200000000002,345.6000000000001,6681.6,2304.0000000000005,115.20000000000002,115.20000000000002,4515.7,322.55,1612.75,1703.6974431865415,1546.649860765236,1366.1436327540632,1511.7024620517468,405.47228444560164,1500.9786313611314,2639.4588359534596,275.3613683652201,0.0,6.0,4.0,2.0,1.0,1157.4962363831485,157.67147976918727,0.0,248.83802598626528,0.0,4395.510436225093,424.6201427690412,0.0,174.5205156395336,519.3453203021685,0.0,0.0,1.0,865.6980044231717,1076.66451424564,0.0,81.10079999999999,66.3552,4.0,12.0,0.0,2.0,0.0,1.0,0.0,7497.438869144367,4956.03024501087,609.597261019976,260.3539841919659,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
3539,3207.168,1069.056,110.592,36.864000000000004,552.96,774.144,2985.984,110.592,1497.6000000000004,1267.2000000000003,5760.000000000002,691.2000000000002,7142.4000000000015,1958.4,115.20000000000002,0.0,1935.3,1612.75,2902.95,1539.7336340897,2162.280084831728,2028.4950003069282,413.3969737926408,1066.1931115896723,2105.1299369781173,3390.775457949296,666.3771585133672,2.0,4.0,6.0,0.0,1.0,1257.0851437649067,509.2701572855923,23.028262006550978,202.783572078629,99.04696723779081,3674.025709589948,741.6550739662123,0.0,392.68563811613944,217.7974985588723,0.0,0.0,1.0,432.91578522371776,695.3107432459007,187.5815087626368,47.923199999999994,99.5328,4.0,12.0,0.0,0.0,2.0,1.0,0.0,8218.575831915425,8702.41405290986,3143.327787793547,205.65439712141253,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3540,3207.168,1069.056,147.45600000000002,0.0,479.23199999999997,774.144,2949.1200000000003,221.184,1267.2000000000003,1267.2000000000003,6336.000000000002,345.6000000000001,6451.200000000001,2073.6000000000004,691.2,0.0,3548.0499999999997,1612.75,1290.2,1994.8596679697962,1871.828994843965,2701.2781568255837,773.2536143397665,834.3283609296577,1198.3713510763635,2950.3092502878426,808.234070190751,0.0,6.0,4.0,2.0,1.0,1540.4663657958026,250.75006691145683,0.0,104.30217833514034,167.92885880362502,4189.157253633284,809.6914157915949,149.2118309872312,197.4400977691425,300.7407257042372,0.0,0.0,1.0,1330.1709766982722,849.3539934861262,0.0,73.72800000000001,73.728,0.0,16.0,0.0,2.0,0.0,0.0,1.0,8091.0339578235025,6034.425204669064,1770.6429675527822,216.454072884904,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3541,3575.808,294.91200000000003,221.184,331.776,700.416,663.552,2506.752,552.96,1267.2000000000003,1382.4000000000003,5414.4000000000015,1152.0000000000002,6912.000000000001,1152.0000000000002,0.0,1152.0000000000002,0.0,0.0,6451.0,1281.8571227214684,1719.5050942824203,1119.244825312447,843.7319900239477,466.26739472425163,2019.4524195486065,3268.894644672405,717.0920692086668,4.0,4.0,0.0,4.0,1.0,972.2139877494177,1405.1556859955076,417.1242735628125,0.0,224.85309468586973,1259.0785265886684,2228.875423396272,411.7628091297291,0.0,0.0,645.7163355492132,0.0,1.0,198.8414236553634,1228.761597161631,623.2275169139156,9.216000000000001,138.23999999999998,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2353.1208975856543,9191.048553391342,11261.680907134401,64.62374753789483,115.06129057077958,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
