cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
291,4423.68,0.0,4018.1760000000004,405.504,0.0,7948.800000000003,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6930.789598702479,0.0,0.0,0.0,4360.96917206625,1342.1633451446344,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1820.1157604673263,0.0,0.0,380.80987978788596,0.0,4182.579975064351,0.0,0.0,829.3761135702703,0.0,0.0,1.0,0.0,1667.61421009816,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16679.58615289558,0.0,0.0,182.31560577059554,1.0,0.0,2.0,1.0,2.0,1.0
292,4423.68,0.0,4018.1760000000004,405.504,0.0,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5370.061426446247,0.0,0.0,0.0,2970.4879474351824,1413.4015688659867,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2807.343865112197,0.0,0.0,149.34386257334617,73.60121713075064,4380.45661253561,0.0,0.0,466.47328360633736,181.20259060506126,0.0,1.0,0.0,1796.4317547836677,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,13529.595643215618,0.0,0.0,291.98702517062384,1.0,0.0,2.0,1.0,2.0,1.0
293,4423.68,0.0,2691.072,1511.424,221.18400000000003,5414.4000000000015,3340.8000000000006,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5243.758762992148,592.3657602086146,0.0,0.0,1945.1075953758834,2318.6739903150665,105.87139234424798,0.0,10.0,2.0,0.0,1.0,0.0,2442.672180108482,0.0,0.0,248.06267020930213,71.96312615243619,3789.3219963696824,0.0,0.0,438.746374589921,0.0,0.0,0.0,1.0,2378.120265833079,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,1.0,19613.866066192022,278.40837691728774,0.0,273.48408863269066,1.0,0.0,2.0,1.0,2.0,1.0
294,4423.68,0.0,2985.9840000000004,1400.832,36.864000000000004,5414.4000000000015,3686.4000000000015,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5229.084100058287,39.91550494053043,0.0,0.0,3835.3175900235965,2135.130912906452,163.55278427068765,0.0,12.0,0.0,0.0,1.0,0.0,2384.0200824620665,0.0,0.0,222.6592044493974,94.91234916248548,4796.30503587327,0.0,0.0,500.46096689787055,0.0,0.0,1.0,0.0,1688.8862164934758,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,1.0,29815.771492332045,0.0,0.0,217.77510444871274,1.0,0.0,2.0,1.0,2.0,1.0
295,4423.68,0.0,4128.768,294.91200000000003,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7083.3156113306695,0.0,0.0,0.0,4042.7346241298874,1185.8767949798932,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2375.9292907467507,0.0,0.0,232.6285936261342,0.0,3553.224537470038,0.0,0.0,633.2031161596768,0.0,0.0,1.0,0.0,1668.438179176525,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27296.51710444722,0.0,0.0,328.62149340880524,1.0,0.0,2.0,1.0,2.0,1.0
296,4423.68,0.0,4128.768,294.91200000000003,0.0,7833.600000000001,1382.4000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4656.756176792362,64.4927982722991,0.0,0.0,5464.904846697789,1238.8046336042257,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2110.33734354103,0.0,0.0,370.33826982330976,0.0,4700.047741670041,0.0,0.0,641.1940157447973,0.0,0.0,1.0,0.0,1779.143464273674,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20021.450820712165,0.0,0.0,263.38969069450854,1.0,0.0,2.0,1.0,2.0,1.0
297,4423.68,0.0,3796.992,626.688,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6116.287991654381,55.66907835852426,0.0,0.0,4412.865299455821,2446.993503217758,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1793.7363893325269,0.0,0.0,303.2432098400277,0.0,5030.31545863287,0.0,0.0,572.2060699775172,0.0,0.0,1.0,0.0,1787.2664247070013,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,1.0,21135.690046405074,0.0,0.0,204.2856068122715,1.0,0.0,2.0,1.0,2.0,1.0
298,4423.68,0.0,3133.44,884.7360000000001,405.504,6566.4000000000015,1497.6000000000004,1152.0000000000002,9100.800000000001,115.20000000000002,6451.0,0.0,0.0,4084.0231427087474,451.91364808999197,0.0,0.0,2633.529315112245,1780.5448315893398,71.61506454094899,0.0,8.0,4.0,0.0,1.0,0.0,3394.8512666627194,68.99174516185502,0.0,348.4763770972568,0.0,5332.488444712255,0.0,0.0,539.2741870171569,0.0,0.0,1.0,0.0,2009.3742785216211,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,1.0,26841.814842247728,0.0,0.0,212.49993804402354,1.0,0.0,2.0,1.0,2.0,1.0
299,4423.68,0.0,3981.312,442.368,0.0,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4998.524376811664,82.9957388318466,0.0,0.0,6969.1321777091935,699.9151384813042,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1737.1874772615988,0.0,0.0,344.43776605165465,0.0,4276.339658368723,0.0,0.0,578.6797907033377,0.0,0.0,1.0,0.0,1732.5960514264677,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24472.519011568416,0.0,0.0,194.57589595412168,1.0,0.0,2.0,1.0,2.0,1.0
300,4423.68,0.0,2248.704,1142.784,1032.192,4608.000000000001,2534.4000000000005,2073.6000000000004,8985.600000000002,230.40000000000003,6128.450000000001,322.55,0.0,4631.084934456975,2129.3905367525103,192.8669142524725,0.0,2363.9654645675887,2539.7226027135666,1009.2988226876051,138.7757050884807,10.0,2.0,0.0,1.0,0.0,1450.1331501079667,0.0,0.0,264.2412868766428,0.0,3142.066233882197,0.0,0.0,350.2200783886823,194.54506136905363,0.0,0.0,1.0,2238.6130381752228,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,1.0,18174.522811879404,502.7220167745367,0.0,193.80838052179314,1.0,0.0,2.0,1.0,2.0,1.0
301,4423.68,0.0,3760.128,626.688,36.864000000000004,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5058.504821907187,227.731602672154,0.0,0.0,4882.796527014331,1882.1900381176833,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1877.8025490480954,0.0,0.0,289.0236523994482,0.0,5305.348453339341,0.0,0.0,598.9954704280829,0.0,0.0,1.0,0.0,2469.171938069334,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22254.75468455326,0.0,0.0,229.86867059183112,1.0,0.0,2.0,1.0,2.0,1.0
302,4423.68,0.0,3022.848,1290.24,110.59200000000001,6105.600000000001,2649.600000000001,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6119.0133679192,727.4002531299415,0.0,0.0,3416.1903404254854,2398.8540442630965,53.998760777731775,0.0,10.0,2.0,0.0,1.0,0.0,2336.9572078471665,0.0,0.0,368.08420742939575,0.0,6855.9155559487535,0.0,0.0,602.3843602915114,0.0,0.0,1.0,0.0,2425.3214471962,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,23318.948524412357,188.10919395365994,0.0,264.857532527996,1.0,0.0,2.0,1.0,2.0,1.0
303,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5094.868194648953,0.0,0.0,0.0,5434.937896548476,1025.4455190670944,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2673.168871985791,0.0,0.0,462.44576885871425,0.0,3212.3847296476756,0.0,0.0,405.00888421185135,0.0,0.0,1.0,0.0,2189.8460788106763,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,26975.73011072679,0.0,0.0,172.0662916081315,1.0,0.0,2.0,1.0,2.0,1.0
304,4423.68,0.0,4165.6320000000005,258.048,0.0,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5329.579011418352,88.71850437536958,0.0,0.0,4868.91540344318,1157.3530628746187,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2008.0162664162103,0.0,0.0,338.45652874185566,0.0,3134.8148500477237,0.0,0.0,499.6916172484172,0.0,0.0,1.0,0.0,1627.9479750127496,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20868.154620789042,0.0,0.0,207.67447165686573,1.0,0.0,2.0,1.0,2.0,1.0
305,4423.68,0.0,2985.9840000000004,1327.104,110.592,6451.200000000002,2534.4000000000005,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,7085.1628959169775,67.63194471353658,0.0,0.0,2984.7372299326435,2601.6515537210753,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1928.4287954912675,0.0,0.0,252.18746314533138,0.0,3100.500642602543,17.383927435782642,0.0,512.188698271662,0.0,0.0,0.0,1.0,1579.2350017281547,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,1.0,19778.35575332566,0.0,0.0,258.2736977979222,1.0,0.0,2.0,1.0,2.0,1.0
306,4423.68,0.0,3428.352,995.328,0.0,7142.4000000000015,2073.6000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6177.189077935628,114.07814102904882,0.0,0.0,4325.9236590478895,955.0536408415545,61.56641419796301,0.0,12.0,0.0,0.0,1.0,0.0,1955.2257135134641,0.0,0.0,306.05207236889424,0.0,3223.455821510647,0.0,0.0,497.4942398826433,0.0,0.0,1.0,0.0,2091.40857650211,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27903.80862407686,0.0,0.0,236.42753211106918,1.0,0.0,2.0,1.0,2.0,1.0
307,4423.68,0.0,2506.752,1179.6480000000001,737.28,5760.000000000002,2304.0000000000005,1152.0000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,5961.584381847096,813.8407546932164,48.29442995034331,0.0,2543.6864219482827,2197.8525064443534,82.233453816622,171.81757108271637,8.0,4.0,0.0,1.0,0.0,2661.6081607046135,0.0,0.0,224.15753527748117,0.0,3860.5124435891785,0.0,0.0,499.02261480322727,0.0,0.0,1.0,0.0,2133.634960870908,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22478.774913820984,0.0,0.0,202.48011598507443,1.0,0.0,2.0,1.0,2.0,1.0
308,4423.68,0.0,3981.3120000000004,442.36800000000005,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6353.632900107774,0.0,0.0,0.0,3928.8596490785867,668.1064920801844,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2839.073095705684,0.0,0.0,253.62577475993723,0.0,5230.786951951869,0.0,0.0,502.56202926404364,0.0,0.0,1.0,0.0,2259.6559800380974,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17236.092636187313,0.0,0.0,215.14667269731285,1.0,0.0,2.0,1.0,2.0,1.0
309,4423.68,0.0,3317.76,1069.056,36.864000000000004,7142.4000000000015,1958.4000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5664.232310762178,151.1812703074509,0.0,0.0,3614.8434756646725,2023.9139077998993,25.859121917540904,0.0,12.0,0.0,0.0,1.0,0.0,1731.280834796211,0.0,0.0,262.6419214049296,0.0,3666.839213662023,0.0,0.0,637.4249859761641,0.0,0.0,1.0,0.0,1882.1314915013095,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16938.779560886196,294.79606020747315,0.0,181.77693647435797,1.0,0.0,2.0,1.0,2.0,1.0
310,4423.68,0.0,3870.7200000000003,552.96,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6188.886708822295,0.0,0.0,0.0,5258.704867096245,799.7441903038357,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1390.694262563511,0.0,0.0,361.23735966796676,0.0,3884.787916838849,0.0,0.0,520.4065847200292,0.0,0.0,1.0,0.0,1930.7487177969379,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,15650.7151021621,0.0,0.0,245.27731927513582,1.0,0.0,2.0,1.0,2.0,1.0
311,4423.68,0.0,3059.712,1327.104,36.864000000000004,5990.4000000000015,3225.600000000001,0.0,9216.000000000002,0.0,6128.450000000001,322.55,0.0,4697.212801324084,150.5845779623262,0.0,0.0,2797.112184976064,3271.659348531092,85.51252152757034,0.0,10.0,2.0,0.0,1.0,0.0,2739.7855274331314,0.0,0.0,268.26415529167207,0.0,4108.908403658786,0.0,0.0,752.5875473728959,0.0,0.0,0.0,1.0,2283.46436216616,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,1.0,15912.648759738624,502.5003611506322,0.0,335.95628507430143,1.0,0.0,2.0,1.0,2.0,1.0
312,4423.68,0.0,3907.584,516.096,0.0,7372.800000000002,1843.2000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7429.160155539846,0.0,0.0,0.0,3947.6113241742096,602.798399458381,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1637.0191477928126,0.0,0.0,304.06721957054515,0.0,3722.895738457094,0.0,0.0,724.9240968002705,0.0,0.0,1.0,0.0,2105.472627280003,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18315.025368686456,0.0,0.0,276.1824715683102,1.0,0.0,2.0,1.0,2.0,1.0
313,4423.68,0.0,3465.2160000000003,774.144,184.32,7718.400000000002,1267.2000000000003,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,4183.975283389818,341.7654174444398,70.33503435770295,0.0,4144.571578658894,1581.352889381948,312.8274056744326,0.0,8.0,4.0,0.0,1.0,0.0,1988.9439721423932,0.0,0.0,307.7839652113351,0.0,4500.644691899503,0.0,0.0,608.3413698446087,0.0,0.0,1.0,0.0,2082.5778915985443,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,25383.255147588276,0.0,0.0,214.1635041377775,1.0,0.0,2.0,1.0,2.0,1.0
314,4423.68,0.0,4091.9040000000005,331.77600000000007,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7317.8583447732635,0.0,0.0,0.0,5126.86754529396,1369.0213199621223,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2077.2824154690925,0.0,0.0,266.5760485490209,0.0,3726.727247548342,0.0,0.0,568.4261730535225,0.0,0.0,1.0,0.0,1870.3763448914838,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22333.634366543152,0.0,0.0,197.60277693312003,1.0,0.0,2.0,1.0,2.0,1.0
315,4423.68,0.0,3538.9440000000004,700.416,184.32,7257.600000000002,1843.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6446.512866585495,253.68310628531444,0.0,0.0,5225.730072626301,1109.0345979725957,0.0,72.74494281602662,10.0,2.0,0.0,1.0,0.0,2096.025665780272,0.0,0.0,391.4885996994975,0.0,3653.9855926401688,0.0,0.0,680.8880340697654,0.0,0.0,1.0,0.0,1600.910177963605,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23254.92283859577,0.0,0.0,276.30753889561913,1.0,0.0,2.0,1.0,2.0,1.0
316,4423.68,0.0,4055.04,368.64,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5868.208033687977,0.0,0.0,0.0,6999.220667271759,590.367838738119,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2166.8586250373123,0.0,0.0,355.76329895328814,0.0,3757.9288992936326,0.0,0.0,563.4572420027959,0.0,0.0,1.0,0.0,1750.8271295550926,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16904.866614386367,0.0,0.0,224.0873431412054,1.0,0.0,2.0,1.0,2.0,1.0
317,4423.68,0.0,3612.6720000000005,811.008,0.0,7257.600000000001,1958.4000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5827.321354459509,130.03872799360755,0.0,0.0,4932.875206313736,1461.8920274234083,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1823.4929575436777,0.0,0.0,348.8011591228617,0.0,4700.467390158146,0.0,0.0,750.6948212503572,0.0,0.0,1.0,0.0,1693.884106959843,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21786.13736532727,0.0,0.0,282.7739858579196,1.0,0.0,2.0,1.0,2.0,1.0
318,4423.68,0.0,2838.5280000000002,1327.104,258.048,5644.800000000001,2764.8000000000006,806.4000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,5497.302069850018,1064.3120093817638,0.0,0.0,3184.2511732133353,2805.428386243963,276.153094534048,102.16830525754085,10.0,2.0,0.0,1.0,0.0,2114.9461132116894,0.0,0.0,291.76162571342496,0.0,3517.4112479843643,0.0,0.0,498.97709473427005,0.0,0.0,1.0,0.0,1921.7077868264225,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,14732.853472198367,0.0,0.0,248.84444032918768,1.0,0.0,2.0,1.0,2.0,1.0
319,4423.68,0.0,3981.3120000000004,442.36800000000005,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4372.658878680763,0.0,0.0,0.0,4659.567272585769,1102.272385044876,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1890.362955567956,0.0,0.0,335.18323446238605,0.0,3596.257900809205,0.0,0.0,499.4665117335526,0.0,0.0,1.0,0.0,1594.0783574877735,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27883.50398843948,0.0,0.0,209.8684363540567,1.0,0.0,2.0,1.0,2.0,1.0
320,4423.68,0.0,3022.848,1142.784,258.048,6220.800000000001,2649.600000000001,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5469.713282406967,576.85860863076,0.0,0.0,4682.7148296834785,1992.026884667994,61.30298923919224,0.0,10.0,2.0,0.0,1.0,0.0,1756.3254172341626,0.0,0.0,267.7374140491242,0.0,5275.421549648949,0.0,0.0,627.4961945875217,0.0,0.0,1.0,0.0,2018.1792929823803,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22344.967175640762,0.0,0.0,199.17826989319315,1.0,0.0,2.0,1.0,2.0,1.0
321,4423.68,0.0,3833.856,589.8240000000001,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6426.49107533344,123.98662133863044,0.0,0.0,4504.316836073931,1186.896820958497,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2556.1480107331518,0.0,0.0,315.500505663937,0.0,3536.4550147212726,0.0,0.0,588.4036760683103,0.0,0.0,1.0,0.0,2463.378052695666,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17815.8809289187,0.0,0.0,233.33689389029678,1.0,0.0,2.0,1.0,2.0,1.0
322,4423.68,0.0,3760.128,626.688,36.864000000000004,7833.600000000002,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,7305.960160941698,126.93100345580025,0.0,0.0,4493.631670476572,836.8045228869445,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1566.3417584311223,0.0,0.0,345.19614047136247,0.0,5059.026540019768,0.0,0.0,765.7828038221492,0.0,0.0,1.0,0.0,1913.9082418583541,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,29204.865376546044,0.0,0.0,286.9982888813913,1.0,0.0,2.0,1.0,2.0,1.0
323,4423.68,0.0,3428.352,995.3280000000001,0.0,7718.4000000000015,1382.4000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6495.181143992933,62.92658489936521,0.0,0.0,3423.8617450503098,1234.8127363694236,24.6902779080867,0.0,12.0,0.0,0.0,1.0,0.0,1648.416053909159,0.0,0.0,184.105698667448,0.0,3567.481437151864,0.0,0.0,521.2402256558415,0.0,0.0,1.0,0.0,1539.5205382323809,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,1.0,20829.536734942063,0.0,0.0,269.13556439043373,1.0,0.0,2.0,1.0,2.0,1.0
324,4423.68,0.0,3649.536,700.4159999999999,73.72800000000001,7372.800000000002,1728.0000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,3843.868615062013,399.06486121981646,0.0,0.0,5927.396595950682,1615.5590946252858,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1931.247217144859,0.0,0.0,228.63363350982894,0.0,7219.273685770503,0.0,0.0,553.8807000432771,0.0,0.0,1.0,0.0,1921.8928809977215,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21680.739954431385,0.0,0.0,230.28738385931774,1.0,0.0,2.0,1.0,2.0,1.0
325,4423.68,0.0,2838.5280000000002,1437.696,147.45600000000002,6681.600000000001,2073.6000000000004,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5041.530982872213,299.20170019381214,0.0,0.0,3498.859404788216,2078.1055926879885,37.939265076426715,0.0,10.0,2.0,0.0,1.0,0.0,2062.71482092716,0.0,0.0,439.4951289904894,0.0,4753.04876941851,0.0,0.0,630.773225045999,0.0,0.0,1.0,0.0,1981.040825180742,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17624.479889457,0.0,0.0,218.8430367870963,1.0,0.0,2.0,1.0,2.0,1.0
326,4423.68,0.0,4165.632,258.048,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6230.045659910666,0.0,0.0,0.0,3711.9540286957886,1528.1214706059295,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1616.4122753020606,0.0,0.0,290.81413135412583,0.0,4056.8164355312683,0.0,0.0,394.0359546474915,0.0,0.0,1.0,0.0,2007.5320348671462,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16203.559783903216,0.0,0.0,329.1391041931881,1.0,0.0,2.0,1.0,2.0,1.0
327,4423.68,0.0,3723.264,700.416,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6339.873821633723,0.0,0.0,0.0,4331.83554231607,641.1879489192445,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2305.291779545326,0.0,0.0,214.4426360730153,0.0,2826.3477191214397,0.0,0.0,474.1719398739051,0.0,0.0,1.0,0.0,1712.5873582375614,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18631.32390311201,0.0,0.0,268.19096214920927,1.0,0.0,2.0,1.0,2.0,1.0
328,4423.68,0.0,3354.6240000000003,700.416,368.64,7027.200000000002,1728.0000000000005,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5078.226232570028,464.47324189964957,0.0,0.0,4675.494451121912,2201.483635208035,76.86433470295107,0.0,10.0,2.0,0.0,1.0,0.0,1618.271394636345,0.0,0.0,318.5344913940261,0.0,4060.12537896517,0.0,0.0,762.6690928493531,0.0,0.0,1.0,0.0,1703.9195142486992,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,22833.181194125584,0.0,0.0,238.51884394016992,1.0,0.0,2.0,1.0,2.0,1.0
329,4423.68,0.0,2322.432,995.3280000000001,1105.92,3916.800000000001,3225.600000000001,2073.6000000000004,9216.000000000002,0.0,5805.9,645.1,0.0,6008.819658556322,629.1460222671137,647.0537784797389,0.0,2320.4118428856254,2042.4936344040398,360.0448026624601,229.20173355018585,4.0,8.0,0.0,1.0,0.0,1469.4771638822187,0.0,0.0,272.8712958324189,0.0,3803.0258444163746,0.0,0.0,701.4611231375095,0.0,0.0,0.0,1.0,1709.01802845899,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,1.0,20691.511126785954,354.5981050281178,0.0,168.73402626561204,1.0,0.0,2.0,1.0,2.0,1.0
330,4423.68,0.0,3833.856,552.96,36.864000000000004,7488.000000000002,1728.0000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5923.33650702089,42.61911058216803,0.0,0.0,4145.682665406355,1549.7614635632485,0.0,67.52075021839248,12.0,0.0,0.0,1.0,0.0,2104.1480445411817,0.0,0.0,389.47684868751907,0.0,4567.686997448915,0.0,0.0,595.3579271108999,0.0,0.0,0.0,1.0,2153.8622814851165,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,11438.550137280494,212.19617121363376,0.0,209.71270737197537,1.0,0.0,2.0,1.0,2.0,1.0
331,4423.68,0.0,3723.264,700.4159999999999,0.0,7488.000000000002,1728.0000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6398.851219919207,90.08036204389262,0.0,0.0,5616.849493663216,1353.6551702769161,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2079.334546078733,0.0,0.0,349.2078496248363,0.0,5085.342580205918,0.0,0.0,572.4642706927474,0.0,0.0,1.0,0.0,2395.4552453102433,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17329.559709838835,0.0,0.0,180.24768050176414,1.0,0.0,2.0,1.0,2.0,1.0
332,4423.68,0.0,4055.04,368.64,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5160.004144345714,0.0,0.0,0.0,6131.631495098267,1396.636233004831,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2269.073730434458,0.0,0.0,287.36313746576883,0.0,3746.768282469106,0.0,0.0,468.08130877405875,0.0,0.0,1.0,0.0,1996.8449181053666,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20684.067712119282,0.0,0.0,293.4569809671534,1.0,0.0,2.0,1.0,2.0,1.0
333,4423.68,0.0,3317.76,995.3280000000001,110.592,6796.800000000002,2419.2000000000007,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5279.379971610198,129.05100596448153,0.0,0.0,4350.357329866639,2400.448706053418,118.73166544352509,0.0,12.0,0.0,0.0,1.0,0.0,2183.4446107790372,0.0,0.0,281.61008459685127,0.0,3196.138099307451,0.0,0.0,566.0126762994373,0.0,0.0,1.0,0.0,1807.5957372286002,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,26965.85041692763,0.0,0.0,191.6634255014215,1.0,0.0,2.0,1.0,2.0,1.0
