cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
2534,3649.536,626.6880000000001,147.45600000000002,0.0,811.008,516.096,3022.848,73.72800000000001,1267.2000000000003,1728.0000000000005,6105.600000000001,115.20000000000003,7372.800000000001,1612.8000000000002,230.40000000000003,0.0,645.1,967.65,4838.25,1456.6325855272173,1736.2690003535126,1173.9233372543408,249.54220119953493,1234.345471432027,1319.3633362416062,1822.7513909296035,257.6839797907119,4.0,6.0,2.0,0.0,0.0,1.0,714.6257355216088,606.5615672477832,0.0,86.54811634534379,224.3042517474551,2924.615572032143,1252.3143867901542,129.99504633461808,165.73468003126195,167.54828026004844,386.8495241449669,0.0,1.0,357.6434733751454,216.20057518865255,1325.190251255989,44.2368,103.2192,4.0,12.0,0.0,2.0,0.0,1.0,0.0,3006.8668170573555,6140.007466334335,2881.0427815609078,174.10466552615264,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2535,3686.4000000000005,737.28,0.0,0.0,884.7360000000001,442.36800000000005,3096.576,0.0,1267.2000000000003,1382.4000000000003,6566.4000000000015,0.0,7948.800000000001,1267.2,0.0,0.0,3870.6,1612.75,967.65,2172.826143547652,2270.956572571443,2142.467473417451,0.0,236.21728919714536,2034.1504813726403,1893.2339209072604,487.63973569038706,0.0,10.0,2.0,0.0,0.0,1.0,2443.262548417403,220.84434249830846,0.0,139.92686094619322,106.85403993407317,3330.34089493635,117.45547210195252,0.0,517.8757983352084,0.0,131.46456431722993,0.0,1.0,1143.3192780990175,791.2900579158351,0.0,90.3168,57.1392,0.0,16.0,0.0,2.0,0.0,1.0,0.0,15228.084257833329,3032.7620796352076,893.772545283796,301.2100170698981,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2536,3796.992,626.6880000000001,0.0,0.0,737.28,626.6880000000001,3059.712,0.0,1612.8000000000002,1036.8000000000002,6566.4000000000015,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,5160.8,967.65,322.55,1781.5205846978686,2467.644560903283,1275.2953494489027,0.0,791.6808760818111,4428.326749623589,2549.367660971263,1004.8606266107126,0.0,10.0,2.0,0.0,0.0,1.0,1929.4658983759555,97.8789448017263,0.0,306.54283621574234,0.0,4968.090276496326,110.84668263379294,0.0,386.7032061169477,103.83721263469236,0.0,0.0,1.0,1127.4165529282718,169.07353952463265,347.2363984354283,121.65119999999999,25.8048,12.0,4.0,0.0,2.0,0.0,1.0,0.0,27358.608937250363,3618.179936289115,1293.2361208186285,326.0961918847778,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2537,3575.808,847.872,0.0,0.0,700.4159999999999,774.144,2949.12,0.0,1382.4000000000003,1728.0000000000005,6105.600000000001,0.0,7488.000000000001,1497.6000000000004,230.40000000000003,0.0,2902.95,1612.75,1935.3,2047.7697292975822,2185.6417684659514,2576.859510863245,186.54842619106114,577.5872075592603,1886.96328444282,2248.1990772675895,576.8830006690704,6.0,6.0,0.0,0.0,0.0,1.0,1975.1632036159099,255.32541416627035,8.861615046271941,120.32521891364905,151.77512532084768,4616.916680355999,668.6441317427827,0.0,376.26567548731566,88.51752840845133,74.70976029316036,0.0,1.0,1228.2284093216954,407.35577238229047,0.0,82.94399999999999,64.512,8.0,8.0,2.0,0.0,0.0,1.0,0.0,11245.994282832362,13601.138811480072,1851.9442990094074,288.204283408569,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2538,3612.6720000000005,811.008,0.0,0.0,774.144,626.6880000000001,3022.848,0.0,1612.8000000000002,1497.6000000000004,6105.600000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,645.1,1935.3,3870.6,2178.3752714715106,3114.219549090856,1765.3114793753118,42.465268613939756,1072.2784441636516,1427.7298804440093,2224.6150656903983,512.5738616956304,2.0,8.0,2.0,0.0,0.0,1.0,1471.685917622104,355.4494215221951,47.677576890222724,213.27469405915798,77.38352965065788,4099.676562704238,1140.2863055358916,0.0,167.1979579619518,376.7440025156513,72.5566308333128,0.0,1.0,145.0383706610383,1128.464775261966,529.1948329705413,81.10079999999999,66.3552,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10383.98477476534,9327.089696504889,5224.692659121747,181.65554716791254,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2539,3760.128,663.552,0.0,0.0,921.6,331.77600000000007,3170.304,0.0,1036.8000000000002,1497.6000000000004,6681.600000000002,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,3225.5,967.65,2257.85,1556.7024930313544,1376.535230898879,1665.4053730730072,52.974190975777695,1417.8490949909578,2035.0078202367326,2992.010019212441,970.3245570743545,6.0,6.0,0.0,0.0,0.0,1.0,1762.0095177792239,84.60362191377106,9.55045225404226,198.77200846972772,30.948147817162017,3950.6175880811325,701.8064136569357,0.0,319.4277634184655,332.4119409160471,0.0,0.0,1.0,1916.2818961481532,110.06002266057025,0.0,94.00319999999999,53.452799999999996,4.0,12.0,0.0,2.0,0.0,1.0,0.0,8664.306392485869,5471.773145882335,408.42064862124425,237.10485114184655,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2540,3833.856,589.8240000000001,0.0,0.0,663.552,737.28,3022.848,0.0,1497.6000000000006,1612.8000000000004,6105.600000000001,0.0,8409.600000000002,806.4000000000001,0.0,0.0,2902.95,322.55,3225.5,1825.5054720729215,2294.096868282612,2206.136972555813,0.0,404.6105471595524,3011.6799170042755,4049.530359863852,210.50251691806875,2.0,8.0,2.0,0.0,0.0,1.0,1684.0623124981955,196.96153817841423,0.0,279.598117490051,0.0,3276.7383513728796,694.584252337859,0.0,313.2904557943249,163.0365375075372,234.73611112166364,0.0,1.0,1058.4478572653215,497.37739906270735,142.2985947051089,94.0032,53.452799999999996,0.0,16.0,0.0,2.0,0.0,1.0,0.0,11502.255739789656,8245.126868960426,700.4043953575372,246.73226846977013,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2541,3870.7200000000003,552.96,0.0,0.0,774.144,552.96,3096.576,0.0,1497.6000000000004,1267.2000000000003,6451.200000000002,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,4193.15,1290.2,967.65,1134.2617187715878,1786.1898587320436,2229.8719897527853,153.0479416553825,764.8129375129683,1867.3119523204864,1619.2995039484185,444.0874467070305,4.0,4.0,2.0,2.0,0.0,1.0,1514.4746296709732,283.0189060722251,13.945646726935099,174.27666186615596,90.21738268360114,4234.496059492162,641.3733322589004,0.0,478.21285218163854,157.68396319793644,0.0,0.0,1.0,641.89525680108,919.4864130381682,224.24816943218795,86.63040000000001,60.825599999999994,4.0,12.0,2.0,0.0,0.0,1.0,0.0,9955.233539283838,6665.03926196825,1273.5162228589961,257.25981642485004,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2542,3686.4,737.2800000000001,0.0,0.0,589.8240000000001,811.008,3022.848,0.0,1382.4000000000003,1612.8000000000004,6220.800000000001,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,5160.8,645.1,645.1,1576.7952046372584,1805.552063227497,2559.5836486842345,0.0,670.5420241283987,2370.6567972527573,2793.833397942793,841.2503455687018,0.0,8.0,4.0,0.0,0.0,1.0,2335.134043836458,48.19620750533413,0.0,334.44514937117685,0.0,5990.085590925821,141.86292337237742,0.0,237.50696318527864,122.19753489305404,0.0,0.0,1.0,1939.2334529461953,0.0,0.0,125.3376,22.1184,4.0,12.0,2.0,0.0,0.0,1.0,0.0,19522.59719762202,3449.8309536626693,0.0,177.4081705902044,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2543,3723.264,700.416,0.0,0.0,589.8240000000001,884.7360000000001,2949.12,0.0,1267.2000000000003,1382.4000000000003,6566.4000000000015,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,5160.8,645.1,645.1,1519.1992706290757,1782.4997226036241,2461.574968509031,0.0,702.8639109640817,2422.404514216144,3509.326545624557,753.1514133593527,2.0,10.0,0.0,0.0,0.0,1.0,1244.9966208140022,119.04962862387305,0.0,152.9033420893119,72.68100885392525,2652.0870689532303,178.79388789347627,18.17065368348338,308.32868373402937,134.62492367175233,0.0,0.0,1.0,2219.0946895078896,225.88183948691014,0.0,106.90559999999999,40.550399999999996,4.0,12.0,2.0,0.0,0.0,1.0,0.0,21413.487543791765,7411.192353964192,766.5189116459579,224.47213737916977,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2544,3944.4480000000003,479.23199999999997,0.0,0.0,663.552,663.552,3059.712,36.864000000000004,1843.2000000000005,921.6000000000003,6451.200000000002,0.0,7718.4000000000015,1382.4,115.20000000000002,0.0,1935.3,1935.3,2580.4,1923.4272786739427,2288.482160631423,2253.286543705982,69.36433049788603,693.4363556162002,2532.455285585701,2476.114242485092,519.5686076100872,0.0,12.0,0.0,0.0,0.0,1.0,2456.318884127413,323.1547064772167,68.54520138316926,268.41107476809054,96.62067063140447,3598.9704188195506,921.695787915238,0.0,487.4954719038041,0.0,271.8360623357772,0.0,1.0,615.7018250835108,620.5547081861388,211.2336587457802,66.3552,81.10079999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,9255.342975186093,9208.062382368622,796.4821222941447,240.97793264156357,0.0,38.973336790284876,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2545,3538.9440000000004,884.7360000000001,0.0,0.0,774.144,589.8240000000001,3059.712,0.0,1382.4000000000003,1612.8000000000002,6220.800000000002,0.0,7948.800000000001,1267.2,0.0,0.0,5483.349999999999,645.1,322.55,2284.495298586186,1729.3477224242174,1427.165096293052,98.77343107014502,750.9317610782912,2289.300823093484,2337.511711535298,504.9617083334278,4.0,2.0,6.0,0.0,0.0,1.0,2108.905879126056,177.3890939048528,0.0,234.33621507608325,196.14642628995247,4675.726716746132,476.7870996547572,0.0,379.5185827805725,267.77006307439007,0.0,0.0,1.0,1222.4796438205183,525.3906831142353,200.3835006925381,119.80799999999999,27.648,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18561.98947485262,5814.166505290404,0.0,282.0235655354601,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2546,3612.6720000000005,811.008,0.0,0.0,626.688,737.28,3059.712,0.0,1728.0000000000005,1267.2000000000003,6220.800000000001,0.0,7948.800000000001,1267.2,0.0,0.0,3870.6,967.65,1612.75,1597.2408827079466,1698.4782730533304,2237.169608976594,0.0,968.8349872346907,2199.027719169074,2304.133297724389,376.477934207045,2.0,6.0,4.0,0.0,0.0,1.0,2441.5507361099208,252.31761417851914,32.40390955674593,159.2936797590035,48.42161447299354,3752.1102859478897,361.9852488891207,0.0,115.4474044243436,363.2278695048872,0.0,0.0,1.0,817.5325192508858,1207.8813606600966,0.0,92.16,55.296,8.0,8.0,2.0,0.0,0.0,1.0,0.0,11780.803620909466,9522.536452946442,1254.598515496561,251.96255909685155,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2547,3649.536,774.144,0.0,0.0,811.008,405.504,3207.168,0.0,1267.2000000000003,1497.6000000000004,6451.200000000001,0.0,7833.600000000001,1267.2000000000003,115.20000000000002,0.0,6451.0,0.0,0.0,1664.2170977625115,1806.7739430658185,1753.902227731298,398.6390152596298,507.47482856743164,2110.651805927787,1468.148885312542,594.5986741619663,2.0,8.0,2.0,0.0,0.0,1.0,2185.610735739265,0.0,0.0,398.338169211221,0.0,4834.475835678892,0.0,0.0,590.4442411974424,0.0,0.0,1.0,0.0,1934.4250488948728,0.0,0.0,145.6128,1.8432,12.0,4.0,0.0,2.0,0.0,1.0,0.0,22442.28764153364,1299.4638439291377,0.0,129.43512388426407,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2548,3538.944,884.7360000000001,0.0,0.0,737.28,589.8240000000001,3096.576,0.0,1267.2000000000005,1152.0000000000002,6796.800000000001,0.0,8524.800000000001,576.0000000000001,115.20000000000002,0.0,4515.7,1612.75,322.55,1202.5845235493816,2661.7323887615084,2057.9038287809794,0.0,953.4113206943553,1918.9743094824125,1840.1582147176598,617.7275565892945,2.0,6.0,4.0,0.0,0.0,1.0,1957.0945760928198,75.7111421441042,0.0,178.4431049497701,157.3937200937224,3395.255897781615,618.5760251142754,0.0,228.43698721464204,225.87925255418173,0.0,0.0,1.0,1144.66112104377,0.0,149.64614348855798,94.00319999999999,53.452799999999996,4.0,12.0,0.0,2.0,0.0,1.0,0.0,10982.681184413472,6644.6216000490585,894.8590116927269,231.23742086006973,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2549,3760.128,626.688,36.864000000000004,0.0,884.7360000000001,479.23199999999997,2985.984,73.72800000000001,1497.6000000000004,1382.4000000000003,6220.800000000001,115.20000000000003,7372.800000000001,1843.2,0.0,0.0,1612.75,1290.2,3548.0499999999997,2087.9423110307544,1722.9378577479383,1683.3453966785478,304.3965612046153,790.6932974844873,1664.1768756378037,2446.636533915447,727.0831011061781,2.0,10.0,0.0,0.0,0.0,1.0,1133.2727901956266,598.8175751559596,0.0,130.70959271854096,165.57110222448313,2891.0290167618396,932.204622712741,67.55103129591119,0.0,271.0991283220619,293.9355922209163,0.0,1.0,1363.7385472482204,1030.9359439293653,261.0728622497756,46.08,101.376,4.0,12.0,2.0,0.0,0.0,1.0,0.0,6643.794010501963,13419.140041409537,3702.533283311838,212.71768957532947,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2550,3760.128,626.688,36.864000000000004,0.0,663.552,737.28,3022.848,0.0,1497.6000000000004,1728.0000000000005,5990.4000000000015,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,1612.75,1290.2,3548.0499999999997,1440.1229439035853,2304.451386950363,1065.3893979233255,223.5915414160427,1357.6595576650789,2464.674104218138,2044.897446521205,682.7836543662731,4.0,4.0,4.0,0.0,0.0,1.0,1836.4761714690433,417.4844205497966,0.0,155.29011436250568,128.08358355733287,3344.7794981015113,680.4784429821973,0.0,164.4197163444493,419.96028913303036,0.0,0.0,1.0,812.9796806097542,753.1953712810475,331.5892519996868,66.3552,81.10079999999999,0.0,16.0,0.0,0.0,2.0,1.0,0.0,6113.876808039603,9605.80739397965,2508.203500066056,168.97145003141065,30.642798044518017,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2551,3538.944,884.7360000000001,0.0,0.0,737.28,552.96,3133.44,0.0,1267.2000000000003,1843.2000000000003,6105.600000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,5483.349999999999,645.1,322.55,2882.1760064183118,1409.8056200646936,1655.2855685548645,0.0,1273.6275855610556,1565.2753070995054,3264.589645152904,550.2419103607042,4.0,8.0,0.0,0.0,0.0,1.0,2139.488305312517,144.25088223545924,0.0,289.7080917498796,89.42604224402942,5269.03479254156,25.94706640606413,0.0,466.41309074890603,0.0,0.0,0.0,1.0,1123.4009744559953,782.1677482447362,131.32864114999742,125.3376,22.1184,12.0,4.0,2.0,0.0,0.0,1.0,0.0,12938.205382879589,3421.8137312345216,223.1765526130551,293.03100019875893,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2552,3502.08,847.8720000000001,73.72800000000001,0.0,700.416,737.28,2949.12,36.864000000000004,1497.6000000000004,1612.8000000000004,5990.4000000000015,115.20000000000003,7718.4000000000015,1382.4,115.20000000000002,0.0,2257.85,645.1,3548.0499999999997,2368.8185083590733,1454.2483196809435,1824.004531000944,47.49940014757629,545.463418427508,2040.6146743933054,2659.4504756293754,846.5492626203892,2.0,10.0,0.0,0.0,0.0,1.0,1470.8631305320287,250.49886172603692,0.0,93.66801979079482,145.50204068724418,3157.6669354662968,1067.8493760055135,249.12568140706713,113.69617166392904,193.93807438681137,250.71876798881132,0.0,1.0,196.07598431332858,1469.1449743840067,205.34888420791745,77.4144,70.04159999999999,0.0,16.0,2.0,0.0,0.0,1.0,0.0,6891.386955375504,8388.137214672248,2805.0718934933757,214.34517078287445,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2553,3833.856,589.824,0.0,0.0,552.96,700.416,3170.304,0.0,1497.6000000000004,921.6000000000003,6796.800000000001,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,2902.95,2257.85,1290.2,1415.4370613331082,1645.991161434392,2074.2091326951017,49.42400965828217,465.9092889472587,2761.45148042026,2692.1093309125868,389.23355865235067,4.0,4.0,4.0,0.0,0.0,1.0,1619.121497619542,204.73894280345863,0.0,123.40356623159497,164.66959426325806,5978.975844880118,495.217906393049,0.0,313.63861842250014,66.53256900038967,0.0,0.0,1.0,770.9449175092725,1756.7121067172884,0.0,81.10079999999999,66.3552,8.0,8.0,2.0,0.0,0.0,1.0,0.0,18992.439190039368,11217.554292085308,508.5243795379065,238.48711684878688,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2554,3538.9440000000004,847.8720000000001,36.864000000000004,0.0,774.144,663.5519999999999,2949.12,36.864000000000004,1152.0000000000002,1497.6000000000004,6451.200000000002,115.20000000000003,7372.800000000001,1728.0000000000002,115.20000000000002,0.0,1290.2,967.65,4193.15,2373.4510654034575,1934.629612695581,1128.4181587821154,567.7932880545892,803.0072863296616,1698.531643959466,2595.0638563818998,300.62653018723586,4.0,6.0,2.0,0.0,0.0,1.0,1327.504072984127,481.5099673858,145.83548695315275,275.4974035411551,175.16957453006813,2721.2399292340638,1046.1942591557258,64.26928495493829,244.9750791084637,0.0,280.2813440875608,0.0,1.0,723.7773103607046,1350.487731765,203.22517053095137,42.3936,105.0624,0.0,16.0,2.0,0.0,0.0,0.0,1.0,8586.95710748394,8690.27531339461,4505.022419285356,227.3691542682573,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2555,3723.264,663.552,36.864000000000004,0.0,700.416,884.736,2801.664,36.864000000000004,1497.6000000000004,1152.0000000000005,6451.200000000002,115.20000000000003,8064.000000000001,921.6000000000001,230.40000000000003,0.0,645.1,967.65,4838.25,2016.118454856337,1270.8115301377911,1970.0824553205005,369.4195122580795,1110.1088599314585,2387.8267343570546,2544.2420986345182,613.7219745536803,2.0,6.0,2.0,2.0,0.0,1.0,1531.255393750391,568.5698303585216,49.852257258460014,96.62269111089955,167.4838703806997,1906.5565040968243,972.8686752937004,144.22829396199734,0.0,195.03890499421087,161.7388019978373,0.0,1.0,460.371134862066,1000.419467836573,510.03966086706134,44.2368,103.2192,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4049.225547180776,7984.147634433683,4957.691472946201,230.5833215980432,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2556,3686.4,184.32,479.232,73.72800000000001,847.8720000000001,626.6880000000001,2433.0240000000003,516.096,1497.6000000000004,1497.6000000000004,5068.800000000001,1152.0000000000002,7603.200000000001,806.4000000000001,691.2,115.20000000000002,0.0,0.0,6451.0,1565.4975467695913,1967.8153828954498,1515.2389382178424,668.375762074259,638.808456207116,1986.725948328493,2837.546348835116,802.450801835079,2.0,8.0,0.0,2.0,0.0,1.0,697.984217790462,1663.0133748836988,548.9506401111772,0.0,304.2904623366114,733.2052330111069,2420.528618522112,1568.4222976460524,0.0,127.24746203086036,325.77079173126134,0.0,1.0,0.0,0.0,2090.661449975036,1.8432,145.6128,0.0,16.0,0.0,2.0,0.0,1.0,0.0,0.0,6829.815145756598,13996.514653078058,173.83528430171077,51.84664666745463,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2557,3760.128,626.6880000000001,36.864000000000004,0.0,663.552,700.4159999999999,3059.712,0.0,1036.8000000000002,1843.2000000000005,6336.000000000002,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,2902.95,1290.2,2257.85,1942.375402306201,2415.3579909101054,2737.3849096287577,251.71151309990844,837.8224051766538,2283.6671548736076,2197.826594366393,671.039420760902,2.0,10.0,0.0,0.0,0.0,1.0,1608.488433405842,403.78141203276067,23.35433401266212,54.72114324739012,188.2012558494455,2208.648367726242,506.919593301856,57.63534186541515,507.71608883046224,0.0,120.36546375975493,0.0,1.0,912.7709288461889,693.6688428164368,190.37714288088904,70.0416,77.4144,4.0,12.0,2.0,0.0,0.0,1.0,0.0,12501.992400446332,9023.509668002504,1497.9964126752757,269.20996858103155,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2558,3649.536,774.144,0.0,0.0,663.552,700.416,3059.712,0.0,1497.6000000000006,1497.6000000000004,6220.800000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,5160.8,1290.2,0.0,1550.5738170206946,1693.5493560884465,1790.6596376879522,0.0,659.1730224588696,1794.623986631732,2137.5598081416347,900.5569146077587,0.0,12.0,0.0,0.0,0.0,1.0,1568.907018751174,64.04511659628633,0.0,188.05674421733582,71.76797831627417,3815.777067325686,38.608351050702225,0.0,659.7217894318832,0.0,0.0,0.0,1.0,2169.5251145424586,338.51957877760725,0.0,108.7488,38.7072,8.0,8.0,0.0,2.0,0.0,1.0,0.0,14992.437229067471,5844.202681401618,170.1928352209691,245.92753691360662,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2559,3760.128,552.96,110.592,0.0,774.144,626.688,2912.256,110.592,1612.8000000000006,1152.0000000000002,6336.000000000002,115.20000000000003,7027.200000000001,2188.8,0.0,0.0,645.1,2257.85,3548.0499999999997,1201.0469669576569,2263.5378557416334,1482.8353940203572,250.18849146405066,1141.4556099086335,1719.6858357269048,1903.3825100090032,494.9174237812853,0.0,10.0,0.0,2.0,0.0,1.0,1417.9480566348498,542.0501137520718,57.27987729662684,91.83510935959475,340.6675448521756,2079.2092907986425,1545.8802301744047,0.0,249.1871887849863,0.0,211.5289891709209,0.0,1.0,1929.8704842491838,334.7953163580074,0.0,51.6096,95.84639999999999,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11773.452217894723,11423.798806450935,2887.2632990254133,200.9461178765674,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
2560,3502.08,884.736,36.864000000000004,0.0,737.28,516.096,3096.576,73.72800000000001,1497.6000000000004,1497.6000000000004,6220.800000000001,0.0,7948.800000000001,1036.8000000000002,230.40000000000003,0.0,645.1,1612.75,4193.15,1654.5480669878293,1388.4700508623307,1486.6728069491194,344.07708780113455,398.0404629917283,1820.6585722355208,2436.1993043486423,695.2348364630744,2.0,6.0,2.0,2.0,0.0,1.0,1463.3398148135275,470.6028120240939,67.56734673518261,84.38769613814326,213.21480886334209,2045.1903585683876,1087.725699219025,197.42329879188628,400.092025592063,0.0,311.2798784587503,0.0,1.0,534.7991833885242,1795.8262622983334,0.0,35.020799999999994,112.4352,0.0,16.0,0.0,0.0,2.0,1.0,0.0,8897.861520283974,15191.593924156366,5283.428680155049,432.2288814693469,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2561,3723.264,700.416,0.0,0.0,847.8720000000001,479.232,3096.576,0.0,1843.2000000000005,1382.4000000000003,5990.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,4838.25,1290.2,322.55,1056.6481888879518,1369.346695544847,2070.54739646044,0.0,423.49590083861335,1635.0865936211612,2757.147299839201,1022.7492099531739,0.0,6.0,6.0,0.0,0.0,1.0,1904.3605966086325,184.56897550533196,0.0,165.40536926093688,205.51949410649274,2937.3545420492524,243.46880783996315,0.0,356.07694039031054,0.0,316.16235585462624,0.0,1.0,1446.254287571937,354.87664281769327,0.0,105.0624,42.3936,4.0,12.0,2.0,0.0,0.0,1.0,0.0,13840.887206966703,3992.066893516453,594.4465168896005,197.94230097718787,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2562,3502.08,737.2800000000001,184.32,0.0,700.4159999999999,700.416,2875.3920000000003,147.45600000000002,1497.6000000000004,1382.4000000000003,5875.200000000002,460.8000000000001,7372.800000000001,1728.0000000000002,115.20000000000002,0.0,645.1,1290.2,4515.7,1543.5939230883532,1989.1663459137221,1594.0585263402772,195.4173560848336,944.3213410747503,1132.4715279737895,2364.3851429560755,638.4360721386861,2.0,10.0,0.0,0.0,0.0,1.0,1068.6059193662018,993.1053800236103,97.39564021265836,0.0,269.7667481448991,3069.885873241063,1933.3886424854481,164.45095784085711,0.0,393.47372172645885,408.74938950536057,0.0,1.0,472.816217149529,1300.203218857749,318.3893122464519,22.1184,125.3376,0.0,16.0,0.0,2.0,0.0,1.0,0.0,5089.2163147350575,13363.60321777659,5377.4748947201115,226.3045208163936,115.4387254796614,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
