cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
25,3391.4880000000003,811.008,221.184,0.0,626.6880000000001,737.28,2764.8,294.91200000000003,1497.6000000000004,1382.4000000000003,5875.200000000002,460.8000000000001,7603.200000000001,1152.0,460.80000000000007,0.0,645.1,1290.2,4515.7,1411.6412071196853,1019.3601432081196,1440.8885730117263,1182.6802271550912,652.5397327786006,2109.072887136969,4503.131359347872,1576.0208841885435,4.0,4.0,4.0,0.0,1.0,908.6045931439676,765.5653676201744,125.85691223539948,0.0,265.5902364433173,2204.9037146178875,1798.3845796777355,22.870859774531066,441.9909351110466,222.96462028699344,247.72475828079604,0.0,1.0,646.5418769557756,137.42050091701083,976.2076918039573,38.7072,108.7488,0.0,16.0,0.0,2.0,0.0,1.0,0.0,5604.303773811269,9471.125558586806,4118.123454314101,175.87546308387485,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
26,3538.944,847.8720000000001,36.864000000000004,0.0,663.552,552.96,3207.168,0.0,1497.6000000000004,1267.2000000000003,6451.200000000002,0.0,7142.400000000001,1958.4000000000003,115.20000000000002,0.0,6451.0,0.0,0.0,1314.9379254824398,1144.2624999442962,2072.21573590702,46.84050479024103,734.8191945016646,2408.2677200148646,3156.5832488524184,777.2554789821696,2.0,8.0,2.0,0.0,1.0,2473.8451016002264,28.677964105125426,0.0,351.3859327274826,0.0,3815.5657209932388,0.0,0.0,462.42417519570523,0.0,82.48494801532,0.0,1.0,2456.9660238384995,0.0,0.0,117.9648,29.4912,8.0,8.0,2.0,0.0,0.0,1.0,0.0,14782.353975393165,1862.7823453761548,199.8041780761595,251.2407343236584,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
27,3354.6240000000003,774.144,147.45600000000002,147.45600000000002,589.8240000000001,847.8720000000001,2469.8880000000004,516.096,1036.8000000000002,2188.8,4838.400000000001,1152.0000000000002,7257.600000000001,921.6000000000001,691.2,345.6,0.0,322.55,6128.450000000001,1599.7595298767628,1458.9700022024444,3049.4500215787843,586.8147764683948,573.1535807137961,1985.9325447487026,2365.942578422668,612.7478275260976,0.0,12.0,0.0,0.0,1.0,277.6135186089337,1231.3156263272806,484.45973490331056,0.0,262.4512146604579,749.7999927815808,3372.450295664763,1064.0121485341554,0.0,232.80967803895624,332.9348167845529,0.0,1.0,166.2048758629543,379.46808214194056,1230.7104522121635,3.6864,143.7696,0.0,16.0,0.0,2.0,0.0,1.0,0.0,232.43911062944963,5544.762486070054,13895.803861731063,0.0,230.75918395334406,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
28,3317.76,1105.92,0.0,0.0,884.736,442.368,3096.576,0.0,1497.6000000000006,1036.8000000000002,6681.600000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,5483.349999999999,967.65,0.0,2649.002549625867,1461.91873544342,2745.635676542138,200.53460457479727,1612.2040107555172,1918.8662680615691,3082.074923609294,506.5652295034091,2.0,8.0,2.0,0.0,1.0,2222.606250986076,214.42001705942315,0.0,263.1510554377223,120.7686616975302,3917.3188928244545,0.0,0.0,339.18208852563305,184.41797567227806,0.0,0.0,1.0,1488.9547684277604,556.6304089982323,0.0,114.2784,33.1776,4.0,12.0,2.0,0.0,0.0,1.0,0.0,10087.81114965288,3965.9664417542817,479.9021098617753,209.12787271029836,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
29,3538.9440000000004,442.36800000000005,331.776,110.592,552.96,921.5999999999999,2543.616,405.504,1267.2000000000003,2073.6000000000004,4838.400000000001,1036.8000000000004,7257.600000000001,1382.4,345.6,230.40000000000003,0.0,0.0,6451.0,2402.0236041371945,1302.4770492969824,1401.559297080995,1046.5621572079422,389.1013637810016,2405.0389972609273,2702.6019581916216,513.7104052754919,4.0,4.0,2.0,2.0,1.0,648.7965719406125,1042.2784470932727,282.77697298566056,0.0,325.9505424715717,1641.5869127046901,2753.486626172754,908.252480125615,0.0,281.6676840659224,275.9020071681836,0.0,1.0,442.3686902579173,384.6831700248327,1368.1097034690688,12.9024,134.55360000000002,0.0,16.0,0.0,2.0,0.0,1.0,0.0,1997.1221591337835,7725.653963226686,8528.818798626331,248.24110199354104,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
30,3502.08,700.416,221.184,0.0,626.6880000000001,884.736,2691.072,221.184,1958.4000000000005,1152.0000000000005,5299.200000000001,806.4000000000001,6796.800000000001,2073.6000000000004,230.40000000000003,115.20000000000002,645.1,645.1,5160.8,2495.0402909298355,2229.8860108097933,1412.0470641785696,310.06569839086984,568.807586064548,1773.221382919698,3241.797444161496,423.31523732585333,4.0,6.0,2.0,0.0,1.0,1585.3374186197577,1318.1507111885185,276.88756854528793,51.7863572981252,194.85250358563653,2707.4150431695725,1841.6598555530497,175.9673092681914,100.62437880301263,216.13856916549378,522.3163500108724,0.0,1.0,508.8227310831883,977.4118154520289,645.8244587251553,27.648,119.80799999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,1898.5557896137716,7019.790443465711,5536.066562125221,171.9837210743562,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
31,3575.808,368.64,442.368,36.864000000000004,811.008,663.552,2469.888,479.232,921.6000000000003,2073.6000000000004,5184.000000000001,1036.8000000000004,7027.200000000001,1497.6000000000001,691.2,0.0,0.0,645.1,5805.9,2794.6194133919853,1877.051217387735,1437.7343411584309,442.333590334704,913.1559779138377,1695.0079469212124,2130.3060159539127,936.7839790095727,0.0,6.0,4.0,2.0,1.0,816.2760829728167,1540.2678068661105,119.56368858102016,0.0,203.29471857160735,1907.4974348941255,1723.55980417198,641.7182711891306,0.0,168.2634658020945,676.2315160153263,0.0,1.0,203.8098123544661,0.0,1973.7743403621014,11.0592,136.3968,4.0,12.0,2.0,0.0,0.0,1.0,0.0,1146.6149609623155,7250.085189508666,8314.956745572406,248.10076736652746,0.0,53.63256541374883,0.0,1.0,2.0,0.0,1.0,2.0,1.0
32,3575.808,847.8720000000001,0.0,0.0,589.8240000000001,589.8240000000001,3207.168,36.864000000000004,1843.2000000000005,921.6000000000003,6451.200000000002,0.0,6796.800000000001,2304.0000000000005,115.20000000000002,0.0,4193.15,1612.75,645.1,1759.2048238388047,2734.2489812140034,2565.455866942938,171.52506235641988,490.6666519431832,1135.0643657737662,2621.0748503626796,589.3474225018751,0.0,10.0,2.0,0.0,1.0,2732.0118754416503,263.37648845960837,0.0,273.7786422675422,0.0,5126.3888853396775,302.41635883538737,0.0,383.955464472147,0.0,100.51323433785369,0.0,1.0,1782.223739112439,415.94614186655554,177.13079152824136,92.16,55.296,0.0,16.0,0.0,2.0,0.0,1.0,0.0,18234.088636892928,10986.455693583299,2164.114525876777,241.32123649562982,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
33,3538.9440000000004,589.8240000000001,258.048,36.864000000000004,737.28,663.552,2691.072,331.776,1152.0000000000002,1958.4000000000005,5644.800000000001,460.8000000000001,7488.000000000002,1497.6000000000001,230.40000000000003,0.0,0.0,967.65,5483.349999999999,2222.84377260371,1197.9121437269814,2339.1047294539735,773.215632980237,662.9220237423076,1486.4052191311687,2797.4692235210487,1436.6228110069883,2.0,6.0,2.0,2.0,1.0,814.8134327893637,449.14727328834505,69.21917828543319,84.01316877554416,144.50126677507916,2496.495486519154,1681.6928488578505,167.76871585385624,0.0,65.56239363993227,507.7689522064145,0.0,1.0,312.2654082946475,475.035137097336,893.9360149924817,31.334400000000002,116.1216,0.0,16.0,0.0,2.0,0.0,1.0,0.0,4690.053255321031,11810.24989934365,10468.167596188072,264.91149536891385,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
34,3391.4880000000003,1032.192,0.0,0.0,700.416,626.6880000000001,3096.576,0.0,1382.4,1382.4000000000003,6336.000000000002,115.20000000000003,6912.000000000001,2304.0000000000005,0.0,0.0,6451.0,0.0,0.0,1815.4146388294503,1803.417994104475,1724.838537447186,202.36747338953003,881.8323620012284,1822.5567168666998,2288.5935827221715,700.8257325919739,6.0,4.0,0.0,2.0,1.0,1863.2421015755497,52.28653097810357,0.0,366.81735961282646,0.0,2933.6972012236865,40.06567807263291,0.0,588.5909733897468,233.99407877981744,0.0,0.0,1.0,1630.85085212304,0.0,0.0,132.7104,14.7456,8.0,8.0,0.0,2.0,0.0,1.0,0.0,18516.096778807383,2055.321942875713,0.0,182.6806452539963,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
35,3686.4,589.8240000000001,110.592,36.864000000000004,626.688,552.96,2875.3920000000003,368.64,1843.2000000000003,806.4000000000002,5875.200000000002,691.2000000000002,7488.000000000001,921.6000000000001,576.0000000000001,230.40000000000003,322.55,645.1,5483.349999999999,1749.318846062677,1786.745843462013,1303.562144378798,485.368963292644,472.94350219676056,1897.0219088054428,2206.5938780794677,717.0476893874562,0.0,8.0,2.0,2.0,1.0,680.889178822842,731.591871027173,204.27332834120935,0.0,205.83664682108673,1823.1326288795908,1567.871044325395,298.06164556889104,0.0,0.0,787.3947880602141,0.0,1.0,0.0,496.79853754751167,1187.778791043732,25.8048,121.65119999999999,4.0,12.0,0.0,2.0,0.0,1.0,0.0,2987.7969262839224,10447.140879309376,6499.305940282472,261.90412232918044,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
36,3428.352,958.464,36.864000000000004,0.0,700.416,552.96,3133.44,36.864000000000004,1382.4,1612.8000000000004,6220.800000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,6128.450000000001,322.55,0.0,2466.305212817761,1574.942948807009,2142.6021411700067,51.36768584379321,1182.7300302481594,1414.6879033935093,2302.70148848751,405.1628274462968,0.0,12.0,0.0,0.0,1.0,2322.2584028439123,0.0,0.0,196.17094514013377,97.95405691194975,3956.753024738622,56.34318043143506,0.0,375.7974535458871,148.4398202836073,0.0,1.0,0.0,1822.9940288519272,188.54984118227773,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,0.0,1.0,19528.508663623157,946.1818897981706,0.0,260.67987397889215,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
37,3538.9440000000004,516.096,368.64,0.0,811.008,700.416,2433.0240000000003,479.232,1382.4000000000003,1728.0000000000005,5299.200000000002,806.4000000000001,7257.600000000001,1382.4,576.0000000000001,0.0,0.0,0.0,6451.0,1890.7833762711798,2488.425999745511,1285.9160542080078,444.53231375979965,798.575942247413,2189.4936164592314,3281.1910557138235,948.1741382370953,0.0,10.0,2.0,0.0,1.0,373.4208039834737,1097.143647955514,363.0822141771448,0.0,224.4837765819479,660.9098726888371,1794.4064987007516,424.71333521095045,0.0,268.33413037318326,375.8743826730206,0.0,1.0,349.74056690855866,1157.2662454407307,400.627691102595,18.432000000000002,129.024,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3374.522468564477,10687.323111101794,18067.257402752635,114.6763431884358,0.0,94.70381927076069,0.0,1.0,2.0,0.0,1.0,2.0,1.0
38,3723.264,700.4159999999999,0.0,0.0,589.8240000000001,774.144,3059.7120000000004,0.0,1497.6000000000004,1267.2000000000003,6451.200000000002,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,4838.25,322.55,1290.2,1930.5274376331595,1320.6530335348752,2337.0181828932937,260.353344723934,751.9220711983439,2794.805106704948,2802.258566683013,887.9439435824629,0.0,8.0,4.0,0.0,1.0,1891.2363995613987,129.3107603204607,0.0,153.1433637052462,106.4694488069294,3637.955007062681,267.8945034535984,0.0,478.0697020796141,91.07164736980312,0.0,0.0,1.0,1699.7872541827926,446.584268761164,0.0,110.592,36.864000000000004,12.0,4.0,0.0,2.0,0.0,1.0,0.0,12671.389307135132,8314.777006859134,1309.4451037292483,379.3995068653299,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
39,3354.6240000000003,1069.056,0.0,0.0,405.504,847.8720000000001,3170.304,0.0,1497.6000000000006,1152.0000000000002,6566.4000000000015,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,3548.0499999999997,1290.2,1612.75,2042.2399843464755,1444.8975901423746,1435.546160878231,0.0,581.9940497849083,1839.7361356917709,1945.0737057601602,785.097030171733,2.0,10.0,0.0,0.0,1.0,1698.3276029544681,111.81556798679686,0.0,321.9567928203354,0.0,4912.651154258848,153.15768519033247,0.0,282.066441766851,306.30530933116984,0.0,0.0,1.0,1404.9610716722684,120.06826632958179,0.0,116.1216,31.3344,4.0,12.0,0.0,2.0,0.0,1.0,0.0,12271.166489422354,3491.780962752347,179.64787265216097,210.24061892779213,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
40,3428.352,774.144,221.184,0.0,589.824,921.6,2654.208,258.048,1382.4000000000003,1267.2000000000003,5990.4000000000015,576.0000000000001,7603.200000000001,806.4000000000001,806.4000000000001,0.0,0.0,1612.75,4838.25,1556.3836857598544,1760.488362265687,1143.0942981423227,730.693172358732,1108.126067445691,1514.5270785975908,2494.2602399574434,386.3334304349341,4.0,6.0,2.0,0.0,1.0,1015.2937050455736,720.2565376066746,79.94754728402948,127.00148204118203,234.5213716036462,2509.1310797669325,1593.3200866110258,176.24603312938524,123.1539834700995,341.1751366762072,169.5458972606943,0.0,1.0,0.0,497.03424982946484,1565.2348414312341,25.8048,121.6512,4.0,12.0,0.0,0.0,2.0,1.0,0.0,3198.2796940407434,9607.108288012972,7248.562939833709,201.84652982478292,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
41,3317.76,1069.056,36.864000000000004,0.0,737.28,552.96,3096.576,36.864000000000004,1267.2000000000003,1382.4000000000003,6566.4000000000015,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,3548.0499999999997,2580.4,322.55,1186.335444980396,1174.2180702833136,2194.827218477464,244.6311266897347,561.7790681174195,1636.626296487755,2487.6072508997286,761.71566386111,2.0,2.0,6.0,2.0,1.0,1433.4632494197224,73.84293638557149,0.0,219.334906383612,44.4619216809888,4755.876199677147,399.2659218097871,89.90046379693194,510.5917459181752,85.8837460774412,0.0,0.0,1.0,1047.1500288514724,613.3135213182061,0.0,106.90559999999999,40.550399999999996,8.0,8.0,2.0,0.0,0.0,1.0,0.0,10929.367991719377,5352.996633703829,626.9790250033025,205.84914190490048,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
42,3686.4,737.28,0.0,0.0,774.144,663.552,2985.9840000000004,0.0,1843.2000000000005,1152.0000000000002,6220.800000000001,0.0,7257.6,1958.4,0.0,0.0,5483.349999999999,967.65,0.0,1658.033805067077,1257.0474568563254,1601.7639578823976,138.76567813201265,1233.34584288741,2667.1146105130297,3340.0966248667414,647.8341790049946,0.0,10.0,2.0,0.0,1.0,2351.173429484374,172.8739844269686,0.0,258.216246127541,81.20781356198191,5081.032617444499,60.68176138083084,0.0,415.7153893716325,217.1630885202759,0.0,0.0,1.0,1355.9517639175347,583.4726050143976,152.65390556479204,103.2192,44.2368,4.0,12.0,0.0,2.0,0.0,1.0,0.0,18510.941036255845,5727.179718780527,0.0,199.5310705680394,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
43,3538.9440000000004,368.64000000000004,147.45600000000002,368.64,626.688,847.8720000000001,2396.16,552.96,1497.6000000000006,1612.8000000000004,5068.800000000001,1036.8000000000004,7142.400000000001,1036.8000000000002,691.2,345.6,0.0,0.0,6451.0,2519.2358548395446,2162.5809106971938,1020.509803123485,1361.2212195870661,428.94279417840113,1648.3925486372725,2857.99569540392,400.42457897096676,2.0,8.0,0.0,2.0,1.0,233.69833029047436,1051.2960116349896,631.1075907929643,0.0,238.44361958519255,489.76173878027635,2039.706950143386,1078.9738596101788,0.0,0.0,404.96120753883645,0.0,1.0,0.0,0.0,2160.2332694418096,1.8432,145.6128,0.0,16.0,0.0,0.0,2.0,1.0,0.0,116.42395691507812,3292.3826398165465,13055.309862775513,26.2915228078002,48.79835115477005,127.12768822247334,0.0,1.0,2.0,0.0,1.0,2.0,1.0
44,3170.304,1179.6480000000001,73.72800000000001,0.0,700.4159999999999,737.28,2801.664,184.32,1382.4000000000003,1497.6000000000004,5990.4000000000015,345.6000000000001,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,645.1,1935.3,3870.6,2052.89110034677,1327.0717407639402,2320.7502395193137,486.1326502766009,422.1483260467521,2653.1063177186193,1745.9195457453552,747.1785414446939,2.0,6.0,2.0,2.0,1.0,1322.5083547828522,382.78036572428726,11.39496286029073,103.49710006791852,142.0365401434909,2314.90913372905,1017.7785062960918,108.6236816442746,146.4711404445864,130.04369102995506,194.65218192929888,0.0,1.0,793.1086746808077,1110.2544406289555,0.0,58.9824,88.4736,4.0,12.0,2.0,0.0,0.0,1.0,0.0,5747.8358879557745,8224.135754197392,2680.5016884468487,276.73959640215486,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
45,3391.4880000000003,995.328,36.864000000000004,0.0,626.688,626.6880000000001,3170.304,0.0,1497.6000000000004,1382.4000000000003,6105.600000000002,230.40000000000006,7372.800000000001,1843.2000000000003,0.0,0.0,6128.450000000001,322.55,0.0,1660.490476133397,1210.0750250494202,1822.4684743854828,497.71720328417547,1502.4124376377522,1734.3476447152116,2494.5899941220205,794.5779905675361,0.0,6.0,6.0,0.0,1.0,1710.6482272399198,54.06700687749043,0.0,261.02661287103336,91.88091064029256,3826.4925013373822,0.0,0.0,420.1574145675014,136.51558232686534,0.0,1.0,0.0,1943.4780020493233,0.0,0.0,141.9264,5.5296,8.0,8.0,0.0,2.0,0.0,1.0,0.0,31095.446150943975,3290.3857823393905,0.0,212.92729123384612,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
46,3502.08,368.64,405.504,147.45600000000002,700.4159999999999,552.96,2764.8,405.504,1497.6000000000004,1152.0000000000005,5875.200000000002,691.2000000000002,6796.800000000001,1612.8000000000002,806.4000000000001,0.0,322.55,967.65,5160.8,2293.367074774288,2244.0825348637313,2703.648294153394,863.2109245755307,650.0222361363708,2867.978321567889,2701.296792633627,688.2953331944047,2.0,6.0,4.0,0.0,1.0,662.1105179210111,1303.9604325820023,258.33562375952783,89.72028313445439,189.8070845634923,1599.0507985083646,2696.874219948617,511.6155885164253,166.9318091853309,214.08832076229507,321.8929382836465,0.0,1.0,373.66145222099215,699.3723560409865,933.7074286521074,14.7456,132.7104,0.0,16.0,0.0,0.0,2.0,1.0,0.0,1082.763905980388,5656.687805863078,7532.151145854086,215.04815682542684,28.624143130882786,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
47,3575.808,847.8720000000001,0.0,0.0,921.6000000000001,405.504,3022.848,73.72800000000001,1497.6000000000004,1382.4000000000003,6336.000000000002,0.0,7488.000000000001,1382.4000000000003,345.6,0.0,6451.0,0.0,0.0,1498.8033148734676,1646.449869476793,2342.1038123884387,271.7672391925292,697.4325259707022,1807.8580579296956,1722.2686475599141,576.303612401104,2.0,8.0,2.0,0.0,1.0,1847.9323228768521,12.34180196782276,0.0,135.41366587694102,175.09223548130208,5116.020805178665,0.0,0.0,741.094912531559,0.0,0.0,1.0,0.0,2124.572282024493,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,0.0,12450.763854094044,726.3549444803772,0.0,189.73133912718467,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
48,3502.08,589.824,258.048,73.72800000000001,737.28,589.8240000000001,2617.344,479.232,1958.4000000000005,1152.0000000000002,5184.000000000001,921.6000000000003,7488.000000000001,806.4000000000001,806.4000000000001,115.20000000000002,645.1,0.0,5805.9,2476.6957695536585,1552.351113977223,1447.0665672273017,454.6154624603378,864.3694879391028,2006.9572734736596,2325.0636940570116,703.9810835761056,2.0,8.0,2.0,0.0,1.0,1036.1027262115938,1192.5970331269687,363.2858804639391,65.14895464117788,184.88127370955692,1779.4725667038574,2256.085073769914,368.02913238696095,180.35493054764677,107.46157668660474,490.77900116996597,0.0,1.0,495.8321565525097,186.5313917889803,1061.3533011415564,11.0592,136.39679999999998,4.0,12.0,0.0,2.0,0.0,1.0,0.0,1395.0300061211024,8931.85969872379,10682.242495094815,315.70054581741505,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
49,3502.08,405.504,331.776,184.32,663.552,663.552,2617.344,479.232,1382.4000000000003,1497.6000000000004,5184.000000000001,1152.0000000000002,7833.600000000001,460.80000000000007,921.6000000000001,0.0,0.0,645.1,5805.9,1816.6676212575976,1172.1781169890571,1461.25383884666,1093.1891343435962,701.7234628493745,1613.9448372773916,3440.5361819881286,566.7144119202237,2.0,6.0,4.0,0.0,1.0,423.73529376853924,877.7899492100848,249.74186004775936,0.0,235.17688119291816,1591.6749273350144,2893.3746345442214,808.4593241498878,0.0,101.93648309049387,665.3667600649344,0.0,1.0,222.87474678620498,144.30029313797402,2325.5605329257896,9.216,138.24,0.0,16.0,2.0,0.0,0.0,1.0,0.0,962.4124141959799,7586.013963398629,12584.880659048538,254.76178105737452,0.0,40.7428644396092,0.0,1.0,2.0,0.0,1.0,2.0,1.0
50,3612.6720000000005,331.776,331.776,147.45600000000002,663.552,958.464,2248.704,552.96,1728.0000000000005,1728.0000000000005,4723.200000000001,1036.8000000000004,7372.800000000001,1036.8000000000002,691.2,115.20000000000002,0.0,0.0,6451.0,2001.8381078335553,3099.363738062918,1608.8074401744273,716.9797199950287,454.3359487916279,2100.4304855114797,2275.4396499279205,635.2354288722239,2.0,4.0,4.0,2.0,1.0,456.97832236351246,1124.0863122033084,525.2449861039515,0.0,338.4621465092957,595.1076425848426,2283.904606923385,1171.8360631076034,0.0,80.29820798411328,337.32464755244627,0.0,1.0,0.0,0.0,2559.0750835384106,5.5296,141.9264,0.0,16.0,2.0,0.0,0.0,1.0,0.0,654.6110852482408,5021.6456974648445,11514.012520880862,128.93745410583702,0.0,207.00338597666067,0.0,1.0,2.0,0.0,1.0,2.0,1.0
51,3317.76,958.464,147.45600000000002,0.0,700.4159999999999,737.28,2801.664,184.32,1728.0000000000005,1267.2000000000003,5760.000000000002,460.8000000000001,7603.200000000001,1152.0000000000002,345.6,115.20000000000002,6451.0,0.0,0.0,2666.1092630642624,1709.9222318420666,1815.8968878782503,394.1383161995844,721.9569217086005,1538.416769936482,2773.106720664083,473.58260532246913,2.0,4.0,6.0,0.0,1.0,2306.7855411774003,0.0,0.0,295.8547194526729,0.0,3790.9780214405687,0.0,0.0,371.38068526825043,0.0,0.0,1.0,0.0,2214.751722515693,0.0,0.0,145.6128,1.8432,12.0,4.0,0.0,0.0,2.0,1.0,0.0,16155.981833630309,0.0,0.0,277.522799797081,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
52,3317.76,1069.056,36.864000000000004,0.0,811.008,737.2800000000001,2801.664,73.72800000000001,1382.4000000000003,1728.0000000000005,6105.600000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,4515.7,1290.2,645.1,2552.4923524789447,2239.48831927915,1717.2572766899248,0.0,328.1628096306679,1245.5358804182483,3694.4024186817896,556.1178728176645,0.0,8.0,4.0,0.0,1.0,1673.6572719293683,185.96191910326317,0.0,103.32027064854282,198.3892596727377,3917.909132026151,348.087393396661,0.0,676.3778437966989,0.0,0.0,0.0,1.0,1721.6295005939494,172.8747773197209,0.0,82.94399999999999,64.512,0.0,16.0,0.0,0.0,2.0,1.0,0.0,17084.446448386432,8050.703929622378,972.318653846051,155.98372515882042,31.707448377947774,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
53,3465.2160000000003,921.6,36.864000000000004,0.0,774.144,516.096,3096.576,36.864000000000004,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,1612.75,2257.85,2580.4,1591.6652851929152,2428.986432604074,2377.1682440455606,354.7291858105074,921.3539327362998,2150.4220998910623,2655.887337386548,333.5542247783227,0.0,10.0,2.0,0.0,1.0,1514.887540342212,109.3940058885549,11.846653754823228,189.3023772157934,84.39442496694971,3959.0812215984743,435.45439598289175,0.0,658.1989032826734,0.0,0.0,0.0,1.0,1111.5510163672056,619.1120769458612,0.0,75.5712,71.8848,0.0,16.0,0.0,0.0,2.0,1.0,0.0,10597.789727413696,11088.323872298755,663.5377318335909,180.28174372306057,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
54,3502.08,884.7360000000001,36.864000000000004,0.0,847.8720000000001,479.232,3022.848,73.72800000000001,1036.8000000000002,1728.0000000000005,6220.800000000001,230.40000000000006,7142.4000000000015,1958.4000000000003,115.20000000000002,0.0,6128.450000000001,322.55,0.0,1624.2871729429078,1817.5216973236782,1761.045554557929,478.04213851261625,1073.1605391922074,1366.9711745370623,2861.102844790954,527.0323478070161,2.0,10.0,0.0,0.0,1.0,2297.0821084378176,0.0,0.0,466.3840984463836,0.0,5442.9276903234295,0.0,0.0,800.7328250058987,0.0,0.0,1.0,0.0,1635.9152898143702,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,0.0,14895.47625640564,822.9498968326938,0.0,180.99845309428696,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
55,3612.6720000000005,737.28,73.72800000000001,0.0,626.6880000000001,774.144,2949.12,73.72800000000001,1497.6000000000004,1497.6000000000004,6105.600000000001,115.20000000000003,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,1290.2,1612.75,3548.0499999999997,1705.513301502802,2045.8309804456499,2175.651878912353,469.4221513288801,501.42246614864894,2136.306831948095,2507.342493876098,928.7032231920078,0.0,8.0,2.0,2.0,1.0,2150.636019463366,1051.332205544974,83.88804409156344,0.0,377.6301850604063,3358.6463090688876,1013.5091403358851,77.94549601649895,118.18955561099176,386.2927309999309,119.72988545683857,0.0,1.0,883.5363887533119,566.9773496296675,662.8905288812786,44.2368,103.2192,4.0,12.0,0.0,2.0,0.0,0.0,1.0,6780.560054705035,14147.53704434073,2449.813127789344,283.0154500174121,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
