cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
10,3686.4,552.96,184.32,0.0,1290.24,921.6000000000001,1990.6560000000002,221.184,2995.2000000000007,1612.8000000000004,4032.000000000001,576.0000000000001,7488.000000000001,1497.6000000000001,230.40000000000003,0.0,5805.9,322.55,322.55,3016.2846711915818,1378.2201899083852,1475.2805056159605,684.0387598843703,1453.5013603311172,1676.8387610775105,1568.838040695687,576.6170245236884,6.0,2.0,4.0,0.0,1.0,0.0,2013.35291612044,11.597433926967613,0.0,178.6912036882161,34.767029895596124,4619.159902428472,181.55002427527512,0.0,618.1686242066053,75.18370720016325,0.0,0.0,1.0,1838.1918070561885,0.0,397.47675217881067,123.4944,23.9616,8.0,8.0,2.0,0.0,0.0,1.0,19626.797359687997,814.6770856163287,560.9681424209839,236.24250147976107,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
11,3575.808,847.8720000000001,0.0,0.0,589.8240000000001,663.552,3170.304,0.0,1612.8000000000004,691.2000000000002,6912.000000000002,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,1935.3,2902.95,1612.75,1237.1388040528618,1239.3772459037061,2196.520138372695,0.0,407.4456404616701,2006.225820018592,2679.8771366367673,542.328048051128,2.0,8.0,2.0,0.0,0.0,1.0,1124.3680754376026,515.6224969593037,0.0,41.281516906085386,284.3963129339192,2783.488211732102,488.09636652605974,0.0,290.6309977548465,0.0,323.30572654840495,0.0,1.0,1307.219472800301,176.03490313119536,672.5439447709422,68.19839999999999,79.2576,0.0,16.0,2.0,0.0,0.0,1.0,11864.504395658849,6695.262050005853,3114.934759632295,162.93495396859944,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
12,4423.68,0.0,0.0,0.0,2211.84,1732.608,479.232,0.0,4838.4000000000015,3225.600000000001,1152.0000000000002,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5567.758605876451,411.18799298209433,55.3906140265497,0.0,2611.5499612858134,2904.163155404854,128.24790370347296,64.12395185173648,10.0,2.0,0.0,0.0,1.0,0.0,2137.6833287922714,0.0,0.0,304.3521476214198,0.0,3446.0945782911936,0.0,0.0,247.802721014574,178.38022698804943,0.0,0.0,1.0,1773.2880801026838,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,17103.392905390276,242.67738160773982,0.0,326.57338580107313,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
13,4423.68,0.0,0.0,0.0,1695.7440000000001,1658.8799999999999,1069.056,0.0,3686.4000000000005,3571.2000000000007,1958.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,3225.5,1935.3,1290.2,3674.0045962523095,893.830155683497,0.0,0.0,2542.07162403266,4045.332898496215,536.3068702703206,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1731.4471374516731,53.941530654759745,0.0,148.27270636784476,100.67426238497248,4700.597299338029,338.63958170932744,0.0,677.6546971844275,0.0,0.0,0.0,1.0,2441.2879850357344,382.3032244636897,0.0,117.9648,29.4912,12.0,4.0,2.0,0.0,0.0,1.0,13143.39982039519,2839.4066704033085,442.00005473128317,184.35636546777158,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
14,4423.68,0.0,0.0,0.0,2322.432,1843.2,258.048,0.0,5184.000000000001,3340.8000000000006,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5045.912266560604,661.3485591984527,0.0,0.0,2477.08371421195,2295.91516764581,136.93680364424333,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2746.7187911479978,0.0,0.0,277.3086522573262,0.0,5637.49997743777,0.0,0.0,624.4432212523413,0.0,0.0,1.0,0.0,1801.2342141550398,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,22888.353983089488,838.5676532545955,0.0,297.0493509837266,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
15,4386.816000000001,36.864000000000004,0.0,0.0,1622.016,1290.24,1511.424,0.0,3571.2000000000007,2304.0000000000005,3340.8000000000006,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,3769.925257659685,1267.5913763902918,518.966715011931,0.0,2847.88752978375,2373.750581553902,1090.2319449915165,322.1019095792668,6.0,4.0,2.0,0.0,1.0,0.0,2702.7843895761207,26.644581412247646,0.0,330.4772112314131,0.0,5822.697892512871,0.0,0.0,650.1089333457862,0.0,0.0,0.0,1.0,1679.3511031099297,0.0,245.9762559816584,138.24,9.216000000000001,8.0,8.0,2.0,0.0,0.0,1.0,14047.894506460207,382.4474226910117,0.0,262.2105179650041,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
16,4423.68,0.0,0.0,0.0,1585.152,2396.1600000000003,442.36800000000005,0.0,3571.2000000000007,4723.200000000001,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4359.888390012804,956.826760035076,0.0,0.0,2100.472398702869,3556.864988345009,382.0416991219099,34.52993531948589,8.0,4.0,0.0,0.0,0.0,1.0,1865.92470729333,17.898266404997102,0.0,262.7345002044771,0.0,3858.348219545932,0.0,0.0,702.0659539614139,0.0,0.0,1.0,0.0,2058.110835273665,0.0,0.0,145.6128,1.8432,16.0,0.0,0.0,0.0,2.0,1.0,20182.579898817687,352.8432830483141,0.0,210.37461474796373,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
17,4423.68,0.0,0.0,0.0,2543.616,1105.92,774.144,0.0,5414.4000000000015,2419.2000000000007,1382.4,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5335.850372168198,1275.810651400374,53.36720646355747,0.0,2941.9057404818122,2461.9208646874545,554.7733664290932,240.29262682541926,8.0,2.0,2.0,0.0,0.0,1.0,2077.628397217595,0.0,0.0,275.00771437141304,0.0,3663.5070198567546,0.0,0.0,730.5459670398981,0.0,0.0,1.0,0.0,2363.6372448174507,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,26732.303985103696,388.82432249519974,0.0,186.83798666086344,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
18,4276.224,147.45600000000002,0.0,0.0,1105.92,1363.968,1953.7920000000001,0.0,2419.2000000000007,2073.6000000000004,4723.200000000002,0.0,8409.6,806.4000000000001,0.0,0.0,645.1,322.55,5483.349999999999,2154.4385919498345,1784.5549365899867,966.882556148932,0.0,1168.990159528771,2169.6977712895564,1657.320123142099,278.4555958478678,6.0,4.0,0.0,2.0,0.0,1.0,1387.6616952350298,1048.6194988539394,219.66346856487675,0.0,216.0598114396892,1757.1667811766656,1343.6030473087117,201.00211613910096,0.0,336.7446934682213,151.48651704537997,0.0,1.0,747.8924425495718,542.7031535012636,848.5585505967986,29.4912,117.9648,4.0,12.0,0.0,2.0,0.0,1.0,6922.361581003284,15132.860630882396,4812.657791983086,214.63392804569645,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
19,3833.856,589.8240000000001,0.0,0.0,1290.2400000000002,1032.192,2101.248,0.0,3110.400000000001,1728.0000000000005,4377.600000000001,0.0,7833.600000000001,1382.4,0.0,0.0,1290.2,967.65,4193.15,3260.8973450399976,1026.0865533926667,953.0178640026127,0.0,902.2441214865596,3035.0756970952884,1959.4870861496588,556.0670648855822,4.0,6.0,2.0,0.0,0.0,1.0,1611.1998651618608,450.7897898432025,25.334606020438628,50.86281566535146,201.50975132336708,3181.7150521884632,734.3083655207413,32.91915556619238,0.0,273.0865082151271,192.6842057782757,0.0,1.0,154.74086728765428,1247.4346329853831,1036.1257851547043,55.296,92.16,4.0,12.0,2.0,0.0,0.0,1.0,9801.861758230965,7652.347088921255,3402.192814655678,255.80772582626705,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
20,4386.816000000001,36.864000000000004,0.0,0.0,1474.56,1916.928,1032.192,0.0,3456.000000000001,3686.4000000000005,2073.600000000001,0.0,9216.000000000002,0.0,0.0,0.0,3870.6,967.65,1612.75,4488.872475985514,1694.9806671504375,0.0,0.0,2063.770530226925,5455.6301129065905,640.5165710118895,296.91768061960806,8.0,4.0,0.0,0.0,0.0,1.0,1225.3502711008464,156.82127346730294,0.0,159.18018489531661,55.965280246472624,4794.431168855949,265.12922870269745,0.0,445.21638635003086,0.0,0.0,0.0,1.0,1285.2765208111696,698.344935243538,0.0,125.3376,22.1184,12.0,4.0,0.0,0.0,2.0,1.0,16896.749816344556,6023.756809739978,1497.3873433521667,165.4851088797729,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
21,4239.360000000001,184.32,0.0,0.0,1069.056,958.4640000000002,2396.16,0.0,2073.600000000001,1958.4000000000003,5184.000000000001,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,3081.054194145602,2134.2731753073936,645.2965959333013,0.0,1115.402060054128,2964.717340774374,1197.7747534498521,665.2511567354942,8.0,4.0,0.0,0.0,1.0,0.0,1746.6226777153822,11.231449301816172,0.0,269.5076562287384,0.0,3638.6127561268695,0.0,0.0,652.1462025343476,0.0,0.0,1.0,0.0,1441.8777914418774,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,25401.66776086438,0.0,0.0,193.66909349088974,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
22,4423.68,0.0,0.0,0.0,1142.784,2248.704,1032.192,0.0,2880.000000000001,4262.400000000001,2073.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,967.65,967.65,4515.7,4110.128892065386,1608.7680314506506,107.90009062212658,0.0,1869.6467183116874,3633.6645214729588,686.24044085354,79.32723812597322,4.0,8.0,0.0,0.0,0.0,1.0,1383.598500448628,434.33324036909875,88.4454119699769,162.4441786853595,148.90577471084157,2357.444304733961,738.1008963119565,78.10738505524353,268.9270480498001,612.4953845532104,0.0,0.0,1.0,1099.1727403737702,217.73681508599387,487.33673911201765,55.296,92.16,8.0,8.0,2.0,0.0,0.0,1.0,6026.4067324530815,7141.844712134385,2849.6816741067278,246.2609039419457,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
23,4349.952,73.72800000000001,0.0,0.0,1253.3760000000002,1327.104,1843.2,0.0,3110.400000000001,2073.6000000000004,4032.000000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,5805.9,322.55,322.55,3414.383764271979,1713.8282197809694,424.90254002630076,0.0,1297.799908781731,2931.7017454082884,884.6985404034343,468.7948622744608,10.0,2.0,0.0,0.0,1.0,0.0,2111.078566659361,74.86517331283434,0.0,304.30290109824324,87.71971745324527,3841.4965623136877,0.0,0.0,440.55552361463765,149.70124280817453,0.0,0.0,1.0,2144.2453742454136,0.0,0.0,132.7104,14.7456,12.0,4.0,2.0,0.0,0.0,1.0,13837.389389590815,1319.0421467434041,192.29090971705054,190.7093885824323,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
24,3760.128,147.45600000000002,331.776,184.32,995.328,811.008,2138.112,479.232,1728.0000000000005,1728.0000000000005,4723.200000000001,1036.8000000000004,7833.600000000001,230.40000000000003,691.2,460.80000000000007,6451.0,0.0,0.0,2871.9513258145716,2539.3521471273384,758.7221651792868,925.9015213054101,784.1158733552595,2030.412803541123,1682.8003172654696,539.1613215039704,4.0,6.0,0.0,2.0,0.0,1.0,2133.1182725280714,47.70373615119779,0.0,283.6928542683793,0.0,5489.827144712438,0.0,0.0,485.9473089391768,0.0,0.0,0.0,1.0,1642.6349184855258,0.0,0.0,140.0832,7.3728,0.0,16.0,2.0,0.0,0.0,1.0,19964.552413979483,1418.124852506892,0.0,207.6295482301232,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
25,4423.68,0.0,0.0,0.0,1695.7440000000001,1290.24,1437.6960000000001,0.0,3340.8000000000006,3340.8000000000006,2534.400000000001,0.0,9216.000000000002,0.0,0.0,0.0,3225.5,1612.75,1612.75,4605.179313341649,1629.2072451776746,69.15164780273862,0.0,1923.7909106353816,2940.094654354535,500.7028128165303,51.1054703316881,6.0,6.0,0.0,0.0,0.0,1.0,1878.4418740246094,148.69810758995817,0.0,251.0553339828735,83.52934277434098,3475.7391280738184,218.8566501827122,60.08696763490856,146.0956920877103,298.48552180896314,102.64266048400626,0.0,1.0,1486.4086749294602,121.04472124476516,0.0,99.5328,47.9232,4.0,12.0,2.0,0.0,0.0,1.0,8625.854088259817,3516.534065331289,399.5105531245245,228.99426539052715,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
26,4276.224,147.45600000000002,0.0,0.0,1400.832,1806.336,1216.5120000000002,0.0,3340.800000000001,3456.000000000001,2419.2000000000007,0.0,9100.800000000001,115.20000000000002,0.0,0.0,5483.349999999999,645.1,322.55,4431.973220597364,1943.8700322657892,452.10470702973674,0.0,2181.6821679606333,3084.225816057715,491.0629734454817,220.41725777701288,10.0,2.0,0.0,0.0,0.0,1.0,1717.1633641933076,22.070027154885693,0.0,178.66113500188004,61.376035697750325,2648.3767782478176,0.0,0.0,358.52075693314333,91.03077576668782,0.0,0.0,1.0,1814.6076801379409,0.0,0.0,127.18079999999999,20.2752,8.0,8.0,2.0,0.0,0.0,1.0,26430.780563609773,2705.4542991572953,450.63670474557193,299.1458190569578,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
27,4276.224,147.45600000000002,0.0,0.0,1290.24,884.736,2248.704,0.0,2764.800000000001,2880.0000000000005,3571.200000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,2683.845191617268,2033.8836488437034,587.400697364567,0.0,1814.7133662034291,2527.880351914361,1141.4915404029637,125.1248858728072,10.0,2.0,0.0,0.0,0.0,1.0,1764.9026595308917,0.0,0.0,350.1209658021532,0.0,4406.466222211745,0.0,0.0,626.2729758838972,0.0,0.0,1.0,0.0,1795.916167828473,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,19611.491187515483,0.0,0.0,216.66488681324475,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
28,4423.68,0.0,0.0,0.0,3796.992,626.6880000000001,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6976.6037233189145,39.41266013946108,0.0,0.0,4626.711400966321,1794.669479126285,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2982.2776185353587,0.0,0.0,195.1667419134888,0.0,4941.8956190021,0.0,0.0,632.6071151321476,0.0,0.0,1.0,0.0,1991.6809685317194,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15196.443725713423,0.0,0.0,302.5162189670103,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
29,4423.68,0.0,0.0,0.0,1732.6080000000002,1658.88,1032.192,0.0,4377.600000000001,2764.8000000000006,2073.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,5160.8,1290.2,0.0,4299.4535063942985,1303.512053107985,0.0,0.0,1343.0316059321124,3010.2992175866007,728.1243493999409,112.04530577194993,4.0,8.0,0.0,0.0,0.0,1.0,2147.858084828019,0.0,0.0,322.5463753409831,0.0,3993.2333870230686,0.0,0.0,341.9851978346227,0.0,90.9577558402142,1.0,0.0,1419.9205893644732,145.36886797173537,0.0,140.0832,7.3728,8.0,8.0,2.0,0.0,0.0,1.0,26761.82864066433,620.0267724565217,0.0,171.9358298458012,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
30,3981.3120000000004,442.36800000000005,0.0,0.0,1916.9279999999999,995.3280000000001,1511.424,0.0,4262.4000000000015,2188.8000000000006,2764.8000000000006,0.0,8755.2,460.80000000000007,0.0,0.0,6451.0,0.0,0.0,3793.2643482703425,950.9358966212956,872.1701041159959,0.0,2122.140336970559,3314.6868632442674,1048.723067793561,384.8986772639263,6.0,4.0,2.0,0.0,0.0,1.0,2928.263301144005,0.0,0.0,373.6630170734068,0.0,4218.919206188288,0.0,0.0,430.9381143113146,246.9243422109983,0.0,0.0,1.0,1318.6474082004465,406.06170580475793,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,15193.286483216038,2758.7238463455787,0.0,169.55332817725736,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
31,4313.088,110.592,0.0,0.0,1695.7440000000001,1585.152,1142.784,0.0,3571.2000000000007,3110.400000000001,2534.4000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,3548.0499999999997,967.65,1935.3,3693.0125322272297,1178.7668494215072,548.45609980338,0.0,2032.9271178279987,3084.5113093606187,747.9538603065597,154.1631570940204,10.0,0.0,2.0,0.0,0.0,1.0,2097.654630703815,425.60932475763,28.059841625304756,161.1564130156604,42.8674148258128,3526.644784510881,877.204845902052,90.81528530239063,374.54276718550926,0.0,117.0947002566367,0.0,1.0,1092.2672984789253,1436.3248404695114,0.0,62.6688,84.7872,4.0,12.0,2.0,0.0,0.0,1.0,10514.967384291751,8897.060246241766,2648.4156380162945,170.02494573385187,35.331991815998855,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
32,4386.816000000001,36.864000000000004,0.0,0.0,2691.072,921.6,811.008,0.0,5529.600000000001,2188.8000000000006,1497.6000000000004,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4985.4149268479505,1020.7191146523234,57.74646474185422,0.0,3123.3452233059716,2036.9877029976594,944.2045332980034,0.0,10.0,0.0,2.0,0.0,1.0,0.0,2344.4069530197094,0.0,0.0,290.77004505637746,0.0,4655.602485654028,0.0,0.0,712.2900996324078,0.0,0.0,1.0,0.0,1770.5276544869494,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,30890.30469769087,0.0,0.0,205.6889472489175,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
33,4423.68,0.0,0.0,0.0,2248.704,1806.336,368.64,0.0,4838.4000000000015,3801.600000000001,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,4782.580244171664,1165.2063401172288,0.0,0.0,2106.0734423101435,2007.2333916478115,246.44570715659847,25.673450712985225,8.0,4.0,0.0,0.0,1.0,0.0,1817.2871673993966,28.500464159657188,0.0,308.3187321719095,0.0,5157.24753366949,75.47117648456654,0.0,628.4694316386301,0.0,0.0,0.0,1.0,1857.6602941414576,0.0,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,18297.76999124039,966.5191894178689,0.0,232.6096582503647,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
34,4091.9040000000005,331.776,0.0,0.0,552.96,737.28,3133.44,0.0,1152.0000000000002,1267.2000000000003,6796.800000000001,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,645.1,1290.2,4515.7,2032.921034642191,2382.633668509582,1881.7381856244713,0.0,969.8003616185767,2617.0076338363237,2330.2240071924375,368.52515128278424,4.0,8.0,0.0,0.0,0.0,1.0,1106.9662099264508,423.92204909893366,64.29425394148058,69.27178132991705,250.69845912415997,2212.342015826675,1057.7649653415347,35.443886628735974,0.0,343.0239582943542,277.5865893483907,0.0,1.0,799.9947355928307,193.36628132928163,703.6179756262967,60.8256,86.6304,0.0,16.0,2.0,0.0,0.0,1.0,7412.5773528432255,6747.258659151639,3704.056240248315,264.89642291449,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
35,4423.68,0.0,0.0,0.0,2469.888,1216.5120000000002,737.28,0.0,5529.600000000001,2649.600000000001,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4030.9129666730246,622.5243984737799,0.0,0.0,2273.1739000711827,2562.6833831859253,168.48381308842824,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2642.751534658828,34.44181052660828,0.0,130.14029959335292,49.50858130346414,4135.950511266934,49.7204414941899,0.0,286.8538759944348,188.95466171674096,0.0,1.0,0.0,2149.7159728919178,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16894.18206182486,1766.967006302564,0.0,216.63905428360863,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
36,4423.68,0.0,0.0,0.0,2543.616,1585.152,294.91200000000003,0.0,5529.600000000001,3340.800000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5645.225702521393,678.4620207392136,0.0,0.0,2686.791494315965,4029.0553972945813,46.231093667559016,22.251805227103503,8.0,4.0,0.0,0.0,0.0,1.0,2853.972877703366,0.0,0.0,333.25103247653453,0.0,5127.335031096688,0.0,0.0,405.9718267958788,0.0,0.0,1.0,0.0,2059.7117920080714,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26576.076717990967,0.0,0.0,432.71400274097755,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
37,4423.68,0.0,0.0,0.0,1142.784,1658.88,1622.016,0.0,2880.000000000001,2534.4000000000005,3801.600000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,3645.7502909639397,2205.7503826558277,383.6946819269419,0.0,1296.9458721076167,3060.1806250281993,729.5472335105003,200.87041069349686,10.0,2.0,0.0,0.0,0.0,1.0,2013.747139994708,0.0,0.0,348.50081862277625,0.0,4313.7525059814225,0.0,0.0,556.3892423316797,0.0,0.0,1.0,0.0,2284.9778568690313,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24371.18668167519,0.0,0.0,227.52185418964675,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
38,4386.816000000001,36.864000000000004,0.0,0.0,1327.104,1548.288,1548.288,0.0,2419.2000000000007,4377.600000000001,2419.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3692.4351662433373,1553.0720168586545,0.0,0.0,1383.244685313173,3413.6933266792835,546.3127106033808,73.3113581060148,0.0,12.0,0.0,0.0,1.0,0.0,2282.245218304212,0.0,0.0,248.3592059893861,0.0,4070.589345385426,0.0,0.0,732.08280895917,0.0,0.0,0.0,1.0,2227.0844308736596,0.0,0.0,136.39679999999998,11.0592,8.0,8.0,2.0,0.0,0.0,1.0,23114.92889307871,1268.750605133228,0.0,253.56653266111124,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
39,4423.68,0.0,0.0,0.0,1806.336,2248.704,368.64,0.0,4262.4000000000015,4492.800000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5483.349999999999,322.55,645.1,3837.911172892982,937.5581834396255,0.0,0.0,2560.296274186445,3837.448180669982,482.95268533332467,80.38845212234075,10.0,2.0,0.0,0.0,0.0,1.0,1799.1023771625873,43.843082930204204,0.0,255.57837004107026,0.0,4282.679990125691,43.13607769595158,0.0,684.7038402457463,0.0,0.0,0.0,1.0,1825.919286012998,136.06428965918093,0.0,134.5536,12.9024,12.0,4.0,2.0,0.0,0.0,1.0,18169.257032914138,1221.4698324251626,220.22541870062852,203.30073729198855,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
40,4423.68,0.0,0.0,0.0,2469.888,1363.968,589.8240000000001,0.0,4377.600000000001,3340.8000000000006,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5099.380127507358,1176.8313239094691,0.0,0.0,2547.900012021113,2639.8803502826695,374.07830890452874,203.40464639346902,8.0,4.0,0.0,0.0,0.0,1.0,2011.2546690692252,0.0,0.0,250.7861124231945,0.0,5888.811826836196,0.0,0.0,739.9617255260509,0.0,0.0,0.0,1.0,2491.304564846164,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,19840.54502950475,0.0,0.0,250.87029577381333,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
41,4423.68,0.0,0.0,0.0,1880.064,2322.4320000000002,221.18400000000003,0.0,4147.200000000001,4262.400000000001,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5377.209525621212,1093.5395185709172,0.0,0.0,2001.0002642146887,3356.329579090836,194.29620476631436,73.26495674831257,10.0,2.0,0.0,0.0,0.0,1.0,1928.0413908009914,0.0,0.0,484.98803560334505,0.0,4092.7752355194157,0.0,0.0,562.9425284541371,0.0,0.0,1.0,0.0,1493.214046430706,0.0,0.0,147.456,0.0,16.0,0.0,0.0,0.0,2.0,1.0,27366.43379787923,0.0,0.0,339.79257093496255,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
42,3833.856,589.8240000000001,0.0,0.0,1069.056,995.328,2359.2960000000003,0.0,2304.000000000001,1382.4000000000003,5529.600000000001,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,3225.5,2257.85,967.65,2263.2595521451503,1737.8737139235568,992.9327929282385,0.0,880.093186917554,1673.4976997750964,1907.567734872788,730.1979279904899,4.0,8.0,0.0,0.0,0.0,1.0,1483.7047506196445,101.47495053230526,0.0,105.70849979288498,144.52698436872248,3923.4310080282244,573.9052702191742,0.0,153.26839817924193,326.70251041703324,201.26111041269826,0.0,1.0,2016.4124182176176,169.7734930506414,0.0,88.4736,58.9824,8.0,8.0,2.0,0.0,0.0,1.0,11947.035356933291,5332.5498694067,1089.3297061325475,181.90391347864136,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
