dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
4518,0.0,21908.674188342877,29344.199036138834,0.0,21405.709238869997,1945.0998511195387,23656.773914253714,0.0,1224.1932414053213,0.0,0.0,53.90708281393444,78.08070682649004,58554.2805330816,0.0,1928.9456555000643,0.0,0.0,425.480843112735,0.0,0.0,0.0,0.0,0.0,29.539714291728778,31.37573971676027,0.0,8.066414437370007,4.283764836491195,17.103958593310193,0.0,3.712315458241781,0.0,0.0,0.09143019009368758,0.11527567094424288,11.841303958654812,0.0,3.9380283226600827,0.0,0.0,0.09904677683414842,0.0,0.0,0.0,0.0
4519,0.0,60597.425375307335,71909.76308413764,0.0,7469.458208387146,9122.814572016214,63349.24896907332,8555.042969680406,3290.294152594105,10.001015506659392,0.0,81.44365227825065,0.0,52824.12190514078,103.01397990142753,2568.1860640305763,7820.898644865864,0.0,1593.689882473278,0.0,6244.132242868424,0.0,0.0,0.0,42.02371583548106,70.9909989905023,0.0,2.0942802066548163,5.943240625282009,71.41260907430762,11.109338473964808,1.3204138692153105,0.011199670189139307,0.0,0.1005877198402718,0.0,10.171141390771004,0.3409454761559847,2.4999044744035426,16.712802805228268,0.0,0.8422800188071606,0.0,3.071335573577926,0.0,0.0
4520,0.0,31704.236308234355,37765.71798857719,0.0,0.0,2730.732035356041,57598.29162782603,0.0,7716.97746799114,0.0,0.0,0.0,0.0,0.0,0.0,430.1057029130139,10951.000643618849,0.0,357.1408353515344,0.0,0.0,0.0,0.0,0.0,34.032639929342416,25.825749694928685,0.0,0.0,8.109234714526657,39.044395302095005,0.0,1.994872448744109,0.0,0.0,0.0,0.0,0.0,0.0,0.44401557876044556,15.246797647496493,0.0,0.3124220837948092,0.0,0.0,0.0,0.0
4521,0.0,44573.4858344007,91575.18347254842,0.0,0.0,10131.960691630957,105759.34336908652,26143.5603835015,3812.524561074624,4.929314011728698,0.0,0.0,0.0,46772.59017280901,0.0,464.75850597900603,29559.00478262642,0.0,49.052623259794494,0.0,12632.454998207979,0.0,0.0,0.0,60.103166269761445,55.87626816556031,0.0,0.0,15.777437110631361,77.53768111986462,34.85357721531799,4.920835328401849,0.007046672664544257,0.0,0.0,0.0,13.748431498647932,0.0,0.5850427366563785,32.823983900393486,0.0,0.0831308843243383,0.0,3.048764729772779,0.0,0.0
4522,2341.2919590486426,80247.33703718838,103538.78695992085,16943.44429239962,134036.8277342148,56241.6912339177,163540.41296448893,12135.20849835522,2741.9318831802984,306.0745613429841,116.6830572856964,798.0485929505281,105.17680316841512,43189.99218067004,3716.613951373538,18406.327935379053,17133.472945927195,0.0,5265.987443595862,0.0,0.0,0.0,0.0,2.3923118448109695,95.9947407490961,76.22212338712492,9.92684783106502,85.34573714318566,51.69631741249854,146.41435942647507,11.881494787456953,1.063459191560962,0.5230310329835466,0.08631047468682972,1.426817750260465,0.12408514975504309,26.50531588377056,2.245659404843026,27.616186457836378,25.647674058623103,0.0,4.128457656738831,0.0,0.0,0.0,0.0
4523,0.0,71743.3475496456,93913.95458134201,6709.942566193488,51432.45261920737,27268.711306474568,85671.33616490252,16920.058067841735,1816.2557177739534,72.8966153394341,0.0,101.58034540092436,184.58494608611534,47444.51555547348,295.13515797349345,11975.345919907752,27402.508592290254,0.0,5256.799657835387,0.0,7435.585357613377,0.0,0.0,0.0,61.40751193612353,77.6372497304716,5.749734383625143,111.01012144898584,15.094747071177432,82.84871361103644,5.944873056522001,2.2027887264320594,0.18321925464549838,0.0,0.12503256134266674,0.03178518126535947,8.074826883235316,0.47692688827249874,13.706648128132507,38.114069771902415,0.0,4.163343805202176,0.0,2.556830261656768,0.0,0.0
4524,1278.3598508568543,56543.081402520234,96632.5125651711,0.0,3577.9485307632076,39642.17806694484,143109.98348340768,2109.238003020384,973.6293342638602,60.83091702629246,0.0,68.38100922217512,67.7896518566815,52638.28599410805,495.1007171438845,6109.160414683516,17645.277141972434,0.0,2429.279006489197,0.0,0.0,0.0,0.0,1.8265874201390455,64.75784318868855,87.0924614846305,0.0,5.885554251412343,40.64577985975971,137.69706302411038,12.971570685125114,1.2375990408368505,0.025635605462524608,0.0,0.06680267420919019,0.041749678381848336,16.00822572906134,0.45517656374509935,4.638495422837965,22.559883663139907,0.0,1.539760066207666,0.0,0.0,0.0,0.0
4525,13043.960177684328,84428.04514714032,127384.83240640702,99673.4910633114,85687.64490515237,163414.09109042515,187424.9177701748,112562.69829881587,0.0,267.8559132211288,30.67069789174322,335.9891382521445,300.96741803457553,56253.63898299779,2346.272491441625,18084.31182565142,9485.615213451769,0.0,5530.847986418239,0.0,0.0,0.0,0.0,11.40785350251547,90.94493758303784,115.1435387801233,91.36183230718152,69.82410046422774,134.28317428942057,188.1422497790162,105.40423441861482,0.0,0.6637046771775278,0.010316614188640735,0.5371013041865231,0.397159748930613,10.394347575043549,1.19950520841227,18.79057936624968,13.588301861626071,0.0,5.7697253588757285,0.0,0.0,0.0,0.0
4526,1823.1964191287989,78697.17195124274,118645.62043377283,0.0,26263.45423936824,68824.433248617,242686.89433027813,20760.210226183262,3153.961911064258,130.47182716716435,0.0,226.91997943122763,0.0,44292.45637162624,1993.277892258728,17577.51719680693,21484.71401523112,0.0,7584.515517173113,0.0,0.0,0.0,0.0,2.8758791983522336,76.92378834829425,70.93187879082934,0.0,43.20820701501476,69.565378577398,139.53493022996892,17.712617865429483,3.603744677904212,0.18945887090892627,0.0,0.20670650426211296,0.0,12.945259265256558,1.1078777233541606,25.45849350553318,31.630712746938084,0.0,4.309979417788327,0.0,0.0,0.0,0.0
4527,5622.60942011509,48038.5819275744,96205.2199521457,9207.119988783708,5312.606329587509,57090.01147977323,189458.3997969005,6684.482534273713,0.0,6.35648621607117,0.0,24.598977447678447,0.0,48042.34924763167,136.5584939077768,4657.017751851567,10891.2890124036,0.0,815.0745705299345,0.0,0.0,0.0,0.0,4.471369605484886,40.16761770189862,76.70219762886522,3.4433238710632987,8.045922931110226,43.81482357521049,126.42020761535682,5.876500894639552,0.0,0.002454581501871282,0.0,0.02800005654087899,0.0,11.296946169166777,0.15200030024079408,3.398192792228806,10.334375454263586,0.0,0.6452601605142749,0.0,0.0,0.0,0.0
4528,0.0,47677.34052081112,97549.72594117228,6158.146261813184,0.0,27709.57357757086,85380.44370483012,18195.870515071998,0.0,0.0,0.0,0.0,0.0,44264.61850824377,0.0,2128.8369553341086,10956.873520339086,0.0,212.9298962495726,0.0,0.0,0.0,0.0,0.0,63.45416258464387,58.1698433483785,6.006369499464583,0.0,11.557337496516668,62.757624978365634,11.607154499356144,0.0,0.0,0.0,0.0,0.0,22.638620773766633,0.0,3.7852780196160856,15.268400031647879,0.0,0.12498620041821505,0.0,0.0,0.0,0.0
4529,4313.462447649392,66478.2204399898,111503.18245691458,8703.50795610507,3954.1206380714707,55238.65813953086,202943.50197629543,18165.02469864177,2122.301250584767,79.65034870491257,39.417538826018706,0.0,0.0,52415.89953215697,295.6818444454782,2390.848228697472,0.0,0.0,66.8812242323944,0.0,0.0,0.0,0.0,4.255079630866631,67.08127257347743,95.27059770210356,6.709045688978665,6.6820556407621154,54.826551462402556,154.37246993831886,18.165696442963696,5.624567428463553,0.08121623319146301,0.042802986584424815,0.0,0.0,9.744001859504932,0.20799823708827542,2.6699510875168473,0.0,0.0,0.11028705360204326,0.0,0.0,0.0,0.0
4530,5092.770271058544,70631.18743483331,120830.79286909921,32653.90083079749,74611.93428893744,68271.29344381519,161768.3563243089,17291.48213805782,1912.2088112767142,1009.4125407276196,107.25391870059258,1261.6859453676718,219.26627965608728,62420.46767543061,3320.324319051215,24231.90962477875,24725.492703428186,2157.5068737434694,18086.213054552092,0.0,0.0,0.0,0.0,4.366254485506357,75.9353311670983,106.88345380409712,37.3757339024388,164.65236091255474,57.69161067717901,107.08894122101356,11.483493592119602,1.3940623285044276,0.5476749213961227,0.13606991110659972,0.9174074728150543,0.0480677964421347,10.63322226948582,2.742261229149448,28.65384986514565,37.59659844896018,1.2572717300748864,5.127212924637015,0.0,0.0,0.0,0.0
4531,7234.787880188856,88888.35420885278,122047.19957105527,39216.90869814393,0.0,140039.71062359595,202488.56620699444,32693.155888623143,0.0,0.0,0.0,24.672382830477698,0.0,0.0,0.0,1174.3516593688892,8549.136089497608,0.0,137.11273006448454,0.0,0.0,0.0,0.0,7.269473273086177,105.02612583279284,84.82966000125032,45.66959282179002,0.0,203.78646554218497,138.24377238673551,32.76874373722971,0.0,0.0,0.0,0.021033016267556683,0.0,0.0,0.0,0.8528891050137263,10.187704685329445,0.0,0.13743824449891204,0.0,0.0,0.0,0.0
4532,3262.299727140171,94523.4460903009,135896.08361851182,22674.030143419273,8845.625915448914,57461.48190929514,202782.70936885074,31370.54381458411,6967.451053693238,0.0,7.006647448502321,0.0,0.0,0.0,0.0,2086.2003312919533,11201.91681167015,61716.0719466425,963.2098288828062,0.0,7268.625158378968,0.0,0.0,3.227643836628732,63.33945001398885,95.88393684535555,12.820023850453236,3.1735666391716806,49.43115471663285,147.37191062067407,36.413743954566115,0.36101010896124125,0.0,0.10844550058689977,0.0,0.0,0.0,0.0,3.246818926255121,12.474356853997046,14.713473543850851,1.0737843965702283,0.0,3.589230638660319,0.0,0.0
4533,0.0,37292.24012953065,54013.345691449365,0.0,3013.4089050214493,7156.79125114035,39248.70295255256,6691.258830359378,627.448599763377,0.0,0.0,0.0,0.0,0.0,0.0,665.476958759553,10681.091825091347,0.0,122.00147871348388,0.0,0.0,0.0,0.0,0.0,44.99966762174862,44.675877731974666,0.0,3.534483417220735,4.981035306481466,20.35145086441657,5.51614697086061,1.4656637639518961,0.0,0.0,0.0,0.0,0.0,0.0,0.5104111290586468,14.244240692872511,0.0,0.43284541741172805,0.0,0.0,0.0,0.0
4534,0.0,28368.420598270055,33177.590050822066,0.0,0.0,4936.979337410559,27838.566258072497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.981845106424462,26.954113383676017,0.0,0.0,2.4621266007855183,25.97200464588544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,1266.0695315066387,85273.62625399703,125780.16689534692,27220.758906267576,151880.25491347304,55883.84348822553,235538.06712385995,42131.71841551483,1269.3957346887828,270.9710318051759,63.98017941833345,1421.9900182501078,163.73491584714725,49417.026017860735,4871.215350557612,29902.58566907463,16279.461005795078,0.0,12864.968934322196,0.0,9783.187823747563,0.0,0.0,0.5812465314709758,84.7836712110412,112.33856035886045,20.756471610096366,136.2526932112512,64.30453773084268,134.57199197670906,28.749883892492708,1.189067933775884,0.25080692474403576,0.11817968885264864,1.0196379385234504,0.2507394085501176,10.773528222823522,2.8733744276910143,36.84137527609792,22.046900575846465,0.0,7.649832063481391,0.0,2.6934996060705383,0.0,0.0
4536,0.0,45693.91834771419,56794.38360429041,0.0,10341.32856724663,7956.410753077838,74718.39424653392,15747.786255757033,653.9105375915932,0.0,58.77087193784747,0.0,0.0,61385.92737897128,1830.4616961998656,7522.2132057741655,19978.942774827057,0.0,780.0947105322541,0.0,0.0,0.0,0.0,0.0,51.77310513931764,58.895646812069,0.0,18.520475000216667,9.278324917518951,54.35396546045567,13.191777327401747,0.3440070159169234,0.0,0.03703252915281123,0.0,0.0,11.341853579132176,1.1933791309665882,8.237879177648447,28.361641228026812,0.0,0.5737840057290718,0.0,0.0,0.0,0.0
4537,4005.1594764576002,105880.4546286561,124174.20794066296,16955.389834154306,62813.23919518769,164368.9859759387,189668.1199472764,43095.87960160867,532.8817535527819,21.385568288406425,0.0,104.31448963455571,328.94726269590154,56779.844366456615,276.677672787936,9625.884233685709,25815.32972500151,0.0,5380.428267112715,0.0,0.0,0.0,0.0,4.8685180598267666,82.17556391073634,104.41611991517661,14.083074163969808,40.50951492615329,39.98938793506749,129.99183083116793,38.4539935169738,0.9680413753917327,0.06614870013180245,0.0,0.18524404976953665,0.347357695312579,21.151624573268965,0.47273708784210056,14.09968556447617,39.639100110568776,0.0,4.1672730857606775,0.0,0.0,0.0,0.0
4538,10776.279320455567,88134.08075052119,146697.4805434069,38626.8195675564,35060.97094112113,126961.48235940622,187829.1771385133,51126.34006354436,1839.3544690690596,56.79685430036293,0.0,185.45414529988923,0.0,60276.67289720098,2783.702496537553,9078.22168248898,11650.891237275579,0.0,3632.0649567901105,0.0,0.0,0.0,0.0,11.052771366479174,87.15420264843216,131.78083980336595,38.71717695959119,76.71884812876405,127.25747402109033,147.29947248148764,38.44374118527614,2.564869241953895,0.07551180946692504,0.0,0.24697580748015216,0.0,11.951018032406246,1.1821080968028268,10.207216139522547,19.52258515493933,0.0,1.2467508561076737,0.0,0.0,0.0,0.0
4539,0.0,60354.67085553495,83029.92021887621,0.0,15882.755204318015,18122.458909633304,98031.63514607975,6686.221699985756,0.0,21.352991190658493,0.0,0.0,0.0,57117.77187345373,0.0,2609.039193020749,9817.59531570064,0.0,862.2784141636996,0.0,0.0,0.0,0.0,0.0,56.266466947343964,70.77629179828814,0.0,15.5858443948092,18.398391141126268,84.69692436428342,10.476795535408385,0.0,0.015914238789018313,0.0,0.0,0.0,17.73985154995579,0.0,3.265326585737732,7.040099749448611,0.0,1.166329371531587,0.0,0.0,0.0,0.0
4540,4445.256071805467,74958.15433291327,95277.68506913463,28514.783419063984,36420.95317279796,43928.04410443556,230293.14238880866,9213.614102140713,1998.982932872105,35.63547742188575,0.0,80.29840708148106,0.0,36140.56710128736,1630.0302628962017,6812.397218868579,10609.562536071355,0.0,2321.1485357592587,0.0,0.0,0.0,0.0,4.068162508544382,82.37060981162085,65.8872835690432,23.043377215487972,12.574202479376185,42.70596203953696,106.3570003227119,11.103952588533653,0.8216976669900554,0.03054669930905429,0.0,0.07778400311748376,0.0,33.534713485336546,0.9598064101613986,7.758167879382512,13.545616851171701,0.0,1.5922903730370488,0.0,0.0,0.0,0.0
4541,0.0,36401.399664371274,48120.11751996179,0.0,22912.177781122562,10146.8586000283,60033.32407766546,20390.00230994635,1282.1988689369266,0.0,0.0,151.60843026573684,0.0,50707.763185149895,0.0,4134.517883907594,19307.87226736536,0.0,1209.1708779136711,0.0,0.0,0.0,0.0,0.0,22.40208825097725,40.078566817481985,0.0,13.798859034410306,5.623580042589136,46.621045909650746,11.891485007132253,2.753762120677365,0.0,0.0,0.06460026915422327,0.0,14.492035896623507,0.0,5.512485707875323,23.462311837583414,0.0,0.5260807166011382,0.0,0.0,0.0,0.0
4542,0.0,54586.71285776191,97503.74271964851,0.0,0.0,34527.92764873333,170500.27533011496,0.0,1036.5405198446863,2.0511062987882784,0.0,0.0,0.0,0.0,0.0,607.7254871502702,9796.87137932652,0.0,494.1367492008575,0.0,0.0,0.0,0.0,0.0,60.67320197340657,71.66123623756789,0.0,0.0,50.33548189165305,110.67944720484968,0.0,0.8245570386298775,0.01635766446610095,0.0,0.0,0.0,0.0,0.0,0.8035495464077178,8.694511124280057,0.0,0.14951004162348,0.0,0.0,0.0,0.0
4543,693.6274747939207,63693.46102227447,122055.88702881824,17327.701510120445,0.0,122079.07333845527,189602.04546543615,66227.76863814768,1230.8212867342854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10895.678642906722,0.0,198.01307372017226,0.0,0.0,0.0,0.0,0.5076701229373286,64.49235693243054,78.92165901194478,16.251336469551706,0.0,86.91144622721063,181.44590347194398,39.088097045311386,1.7577112427026182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.000546503468767,0.0,0.23399310405478407,0.0,0.0,0.0,0.0
4544,0.0,44245.82912667148,89339.10886532087,0.0,0.0,17915.415807170335,135083.91680450845,15971.511586269466,0.0,0.0,58.82900182446524,0.0,0.0,0.0,0.0,2577.837526661183,0.0,0.0,1376.0253047052881,0.0,7597.473167146593,0.0,0.0,0.0,76.11171752677744,74.00374876484908,0.0,0.0,17.13696493087174,102.06350252492535,21.40932398712078,0.0,0.0,0.039297308806917,0.0,0.0,0.0,0.0,2.600412500959742,0.0,0.0,0.24849175875534332,0.0,2.2513528264898386,0.0,0.0
4545,8472.395470170337,77918.1031211717,105198.9475732489,51076.733142145036,0.0,65428.39757559616,202807.12523795725,15644.4511875407,484.51471836312993,0.0,0.0,0.0,0.0,0.0,0.0,929.7147793347176,19384.16956320165,0.0,231.69617306830293,0.0,7264.664230235737,0.0,0.0,15.049046930619665,70.93546375179798,107.62743799091695,28.750702181523238,0.0,40.18129734276431,122.21589918323605,11.541597349066738,2.8093631300186592,0.0,0.0,0.0,0.0,0.0,0.0,1.6510356704802298,27.696713100794945,0.0,0.14059599716452764,0.0,2.868194554331847,0.0,0.0
4546,0.0,18949.301143207813,26084.08651081398,0.0,12373.921033044157,1906.0751083031405,24107.78250648565,0.0,0.0,0.0,0.0,0.0,187.06138185659628,0.0,0.0,2068.1860101588372,0.0,0.0,464.8240853523255,0.0,0.0,0.0,0.0,0.0,12.418867850416124,20.007211359351704,0.0,16.413908841063268,2.1609047849828134,28.76023987361863,0.0,0.0,0.0,0.0,0.0,0.26272912659143033,0.0,0.0,3.108477680005435,0.0,0.0,0.26149714026316845,0.0,0.0,0.0,0.0
4547,2265.8705904840704,62800.66459851017,116229.80537940879,11990.791593654936,0.0,68486.19109124894,171818.782477609,43696.240289655136,2136.6145691852357,0.0,22.699367695200873,0.0,0.0,0.0,0.0,3234.59498862156,0.0,0.0,2414.2912489206287,0.0,0.0,0.0,0.0,1.968986234393129,87.30286846343245,100.09540586954374,5.026857249977725,0.0,57.2790869481526,165.77899306619264,32.13364952580682,1.297546691435158,0.0,0.0314206936091528,0.0,0.0,0.0,0.0,4.522361465776784,0.0,0.0,1.5689394908048433,0.0,0.0,0.0,0.0
4548,1731.765137683054,85218.90857938383,100964.25117662983,0.0,46894.737106137996,26609.362479704454,137036.747205062,19431.19347723582,4423.815669298718,0.0,0.0,0.0,152.8171399630081,50440.137876689194,0.0,4704.019008776331,8607.857609726372,0.0,602.5763476751044,0.0,0.0,0.0,0.0,1.3624652742193462,78.62365567316553,81.5937821768062,0.0,48.1681472973053,20.09998593174063,154.56912092196995,13.094917970853807,4.136034147468051,0.0,0.0,0.0,0.3102007789687531,17.53130694931459,0.0,8.562032321874636,13.788856278501626,0.0,1.1098388934616428,0.0,0.0,0.0,0.0
4549,15485.00388526099,88575.65442312835,157013.04585828367,85142.28052726982,44602.06451644818,257159.24202180665,225029.25133659024,96980.09699555421,2469.7579726910794,111.24588422985234,27.18695290950552,949.2415898339409,479.92582731076874,53315.94304048202,2222.430350705883,16891.76565283023,10308.792343092162,0.0,5411.543552218394,0.0,0.0,0.0,0.0,18.309503416873277,104.99791916894628,121.33775084244895,90.90729414343205,46.169462130338616,234.59246582842727,169.41171667814683,68.60344018648561,0.6354094540383785,0.4181017765178619,0.05966326017441505,0.5631462345668361,0.17429388721486208,19.54597598282873,1.392156866866412,24.430168257952438,15.574719864142518,0.0,6.098817058138655,0.0,0.0,0.0,0.0
4550,3772.0679824146346,76806.84319144509,78682.84199929453,0.0,25951.843321185894,68746.21010479591,239037.06262915293,16563.172367697684,0.0,16.211040338843357,86.03777613682288,0.0,272.994904808512,46807.47718379524,0.0,10258.359918631675,9324.489846505434,0.0,6196.9973283362,0.0,0.0,0.0,0.0,5.635071718747499,62.18601025644887,77.78263699723729,0.0,56.391137612487015,27.663474458937962,190.2454780301188,13.181682630112075,0.0,0.01904309193169265,0.22017787808825065,0.0,0.13586703149143078,12.264929736357928,0.0,10.010937188636884,12.87145717184532,0.0,4.296658948996873,0.0,0.0,0.0,0.0
4551,5478.5960212561895,91036.96237294308,155057.60785936064,19419.496804303024,0.0,121313.69185715672,189404.3809541985,37598.67212450673,1883.2079969531203,0.0,0.0,0.0,0.0,0.0,0.0,1429.552746297994,0.0,0.0,55.141850623803464,0.0,8397.744098999854,0.0,0.0,4.048716390931334,98.4860398202993,107.59169534585894,15.94935576882811,0.0,49.619717740158634,168.14327431877527,36.04389470253494,1.7800476600148047,0.0,0.0,0.0,0.0,0.0,0.0,1.1133184149339728,0.0,0.0,0.2604398088033293,0.0,1.5975279080566196,0.0,0.0
4552,0.0,61321.35717862928,98200.10861922169,6875.262618367937,0.0,34816.186407854795,125382.85012440529,17618.905009198894,906.3900942282083,0.0,0.0,0.0,66.93571569506283,0.0,401.53851606608225,2484.1732275237564,9374.391514049372,0.0,2057.5237569822402,0.0,5962.347347299569,0.0,0.0,0.0,58.26648255777241,78.51390650973636,3.684555090397536,0.0,29.816093817025,78.01924092464546,11.195272847523759,1.5896812499874904,0.0,0.0,0.0,0.11304113010194901,0.0,0.23694338757065353,3.4941541181518025,13.489028646547833,0.0,0.9014843109213835,0.0,2.5560298427330665,0.0,0.0
