cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
38,4423.68,0.0,0.0,4128.768,294.91200000000003,0.0,0.0,8294.400000000001,921.6000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6275.557926671317,0.0,0.0,0.0,5043.73020561934,963.8024902913513,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1749.1048896149816,0.0,0.0,275.6646354356242,0.0,4490.408650691581,0.0,0.0,803.7843881658398,0.0,0.0,1.0,0.0,1681.0933489789916,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25581.71854364625,0.0,0.0,196.18382938907413,0.0,1.0,0.0,2.0,1.0,2.0,1.0
39,4423.68,0.0,0.0,2211.84,1769.472,442.36800000000005,0.0,4723.200000000002,3916.800000000001,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6807.231679044144,1435.8331733439427,0.0,0.0,3818.537191485867,2700.6262119624953,157.92263575156582,185.72166536367223,12.0,0.0,0.0,0.0,1.0,0.0,2056.8754480071552,0.0,0.0,364.8971779707412,0.0,4039.788762035329,0.0,0.0,491.00928010135647,0.0,0.0,0.0,1.0,2580.6183453000413,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,22027.933262072795,341.28971891079146,0.0,189.23630518934,0.0,1.0,0.0,2.0,1.0,2.0,1.0
40,4386.816000000001,36.864000000000004,0.0,1843.2,1622.016,958.4639999999999,0.0,3686.4000000000005,3456.0000000000005,2073.600000000001,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,4270.8131590181,1040.1986042940398,340.88577230357487,0.0,3487.6158013676977,2685.7112322479607,762.4259884774988,184.83056256254696,8.0,4.0,0.0,0.0,0.0,1.0,2786.703243769079,0.0,0.0,401.81302739048556,0.0,5691.766651893205,0.0,0.0,465.32448810076266,0.0,0.0,1.0,0.0,1701.1368962752972,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25847.083830978143,283.75478999034567,0.0,195.36664561711376,0.0,1.0,0.0,2.0,1.0,2.0,1.0
41,4423.68,0.0,0.0,3649.536,774.144,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6009.870967252962,0.0,0.0,0.0,3600.9918985873865,1523.8102501929793,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2728.5578620471756,0.0,0.0,349.59008831165045,0.0,3551.966576638332,0.0,0.0,567.2128111188867,0.0,0.0,1.0,0.0,1822.3633486951471,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17734.779338979988,0.0,0.0,354.2926010396766,0.0,1.0,0.0,2.0,1.0,2.0,1.0
42,4423.68,0.0,0.0,3686.4,737.28,0.0,0.0,8409.600000000002,691.2000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6985.593933535188,0.0,0.0,0.0,3074.645664192448,1323.5079620377276,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2148.170404227868,0.0,0.0,365.3239801318891,0.0,3679.48212265545,0.0,0.0,564.662278283951,0.0,0.0,1.0,0.0,1798.8214726945116,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21079.98290651407,0.0,0.0,175.73616322133876,0.0,1.0,0.0,2.0,1.0,2.0,1.0
43,4423.68,0.0,0.0,3207.168,1069.056,147.45600000000002,0.0,6681.600000000002,2073.6000000000004,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5963.00692831561,272.5365843016436,0.0,0.0,2752.569734592437,2312.786044552919,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2218.4617822911073,0.0,0.0,227.7469748845786,0.0,4810.468867458456,0.0,0.0,544.1666250523008,0.0,0.0,1.0,0.0,2109.0830377584102,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18522.275134374075,0.0,0.0,322.1577413559546,0.0,1.0,0.0,2.0,1.0,2.0,1.0
44,4423.68,0.0,0.0,3723.264,552.96,147.45600000000002,0.0,7257.600000000001,1843.2000000000007,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5614.3605268922465,131.57388292969378,0.0,0.0,4808.80755790931,940.9930432856631,118.62420676143994,59.31210338071997,10.0,2.0,0.0,0.0,1.0,0.0,1923.0736500289026,0.0,0.0,234.40228248456938,0.0,4747.513739981116,0.0,0.0,726.165390342405,0.0,0.0,1.0,0.0,1863.3317536814352,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17544.043630374515,0.0,0.0,195.35275990163007,0.0,1.0,0.0,2.0,1.0,2.0,1.0
45,4423.68,0.0,0.0,2138.112,1253.376,1032.192,0.0,4953.600000000001,2188.8000000000006,2073.600000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4535.141251027569,1168.6408380213702,67.37788371033,0.0,2281.841441173436,3737.796842066454,691.4602078164098,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2033.8150500206084,0.0,0.0,267.1389794479766,0.0,4540.593437376285,0.0,0.0,553.514768090177,0.0,0.0,1.0,0.0,2699.8994623484928,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19971.272728441934,138.1125170964631,0.0,291.58123422366407,0.0,1.0,0.0,2.0,1.0,2.0,1.0
46,4423.68,0.0,0.0,4386.816000000001,36.864000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4902.273851566062,0.0,0.0,0.0,6178.844936757272,455.26101131912674,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1900.160353024205,0.0,0.0,216.04349688535376,0.0,4355.116584661075,0.0,0.0,513.9136459965424,0.0,0.0,0.0,1.0,2018.0986912692767,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,27085.46548162656,0.0,0.0,171.57748665435767,0.0,1.0,0.0,2.0,1.0,2.0,1.0
47,4423.68,0.0,0.0,4091.9040000000005,331.776,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6394.436078304309,0.0,0.0,0.0,6478.350036405872,397.881514115001,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2390.650521850079,0.0,0.0,377.7573956638056,0.0,2698.6311931599284,0.0,0.0,443.90105594065216,0.0,0.0,1.0,0.0,1722.5448925085698,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15344.94584325857,0.0,0.0,252.96889173998258,0.0,1.0,0.0,2.0,1.0,2.0,1.0
48,4423.68,0.0,0.0,2433.0240000000003,1695.7440000000001,294.91200000000003,0.0,5414.4000000000015,3225.6000000000004,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5483.349999999999,322.55,645.1,4980.589831344246,588.4999118190281,0.0,0.0,4247.679274493202,2286.4234770773605,322.71335153327226,185.73109255256165,12.0,0.0,0.0,0.0,0.0,1.0,2046.0143219474912,71.0927641314346,0.0,186.4999893408464,177.3436205842866,4431.561803091221,294.6534469803995,0.0,399.2099635759561,533.5386849759634,0.0,0.0,1.0,1909.3311146601445,551.3050540764084,0.0,129.024,18.432000000000002,8.0,8.0,2.0,0.0,0.0,1.0,14707.916294546887,1312.4200129919814,0.0,182.0540374051075,0.0,1.0,0.0,2.0,1.0,2.0,1.0
49,4423.68,0.0,0.0,3391.4880000000003,774.144,258.048,0.0,6566.4000000000015,1958.4000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4543.174385262105,143.25456515817913,0.0,0.0,3339.8559229379625,1005.7212874256269,42.08896106667923,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2206.7860025879063,0.0,0.0,312.15259787733464,0.0,4467.120029022154,0.0,0.0,619.0544221320775,0.0,0.0,1.0,0.0,1951.923531924569,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24964.4838064989,0.0,0.0,266.5766343416742,0.0,1.0,0.0,2.0,1.0,2.0,1.0
50,4423.68,0.0,0.0,4386.816000000001,36.864000000000004,0.0,0.0,8985.600000000002,230.40000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5775.827147126804,0.0,0.0,0.0,5003.078410333449,761.9187932157438,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2658.2146583735794,0.0,0.0,296.76580503790785,0.0,3818.9443935331747,0.0,0.0,676.7071507821171,0.0,0.0,1.0,0.0,2018.3385101168815,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25712.6115895427,0.0,0.0,288.61423131213456,0.0,1.0,0.0,2.0,1.0,2.0,1.0
51,4423.68,0.0,0.0,2433.0240000000003,1511.424,479.23199999999997,0.0,5875.200000000002,3110.4000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4588.053519507366,293.53575704218434,0.0,0.0,3121.930804620259,1855.2298598923448,111.460107602042,69.75703143660957,8.0,4.0,0.0,0.0,1.0,0.0,2735.761967045648,22.008226454171268,0.0,292.28423141880614,0.0,4635.23860981364,0.0,0.0,884.8192148205845,0.0,0.0,1.0,0.0,1834.9755517860012,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,16040.079544399592,447.0353669455872,0.0,209.41747416026016,0.0,1.0,0.0,2.0,1.0,2.0,1.0
52,4423.68,0.0,0.0,2801.664,1142.784,479.23199999999997,0.0,5875.200000000001,2649.6000000000004,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7230.613555111387,887.5037877932557,0.0,0.0,3080.3331210642564,2113.695990395907,178.63900420049828,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2443.6385710388367,0.0,0.0,287.58927632865436,0.0,2650.7156068333034,0.0,0.0,666.64188287044,0.0,0.0,1.0,0.0,2308.4841924195607,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19145.9521734865,0.0,0.0,301.26005646325905,0.0,1.0,0.0,2.0,1.0,2.0,1.0
53,4423.68,0.0,0.0,4165.632,258.048,0.0,0.0,9100.800000000003,115.20000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6641.19440237364,0.0,0.0,0.0,4135.39346316991,370.60716793047436,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1768.197631628104,0.0,0.0,268.3038938014183,0.0,3838.781659173147,0.0,0.0,881.2020360644369,0.0,0.0,0.0,1.0,1802.66990199662,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20233.471556421937,326.80743755298033,0.0,223.3872266553312,0.0,1.0,0.0,2.0,1.0,2.0,1.0
54,4423.68,0.0,0.0,2433.0240000000003,1216.512,774.144,0.0,5068.800000000001,2534.4000000000005,1612.8000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4968.584576056432,1356.5811425134707,52.67362943707571,0.0,3076.128451976802,2977.9470522481233,728.8194637533086,287.92505794263195,8.0,4.0,0.0,0.0,1.0,0.0,2060.3509513940676,0.0,0.0,387.7779316802593,0.0,5863.640436027657,0.0,0.0,593.8474851473242,0.0,0.0,1.0,0.0,1816.0697608030496,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22088.44725780109,292.85595059045176,0.0,267.04367963467837,0.0,1.0,0.0,2.0,1.0,2.0,1.0
55,4423.68,0.0,0.0,4313.088,110.59200000000001,0.0,0.0,8985.600000000002,230.40000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5774.12907725559,0.0,0.0,0.0,5144.751589645517,454.9731000101025,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2109.4709595275417,0.0,0.0,464.8075189394525,0.0,4870.00515254421,0.0,0.0,592.6733774338833,0.0,0.0,1.0,0.0,1937.131956328147,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23656.585189364992,180.36226059853956,0.0,250.17895425114762,0.0,1.0,0.0,2.0,1.0,2.0,1.0
56,4423.68,0.0,0.0,3391.4880000000003,626.688,405.504,0.0,6912.000000000002,1267.2000000000003,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5913.7140165121855,469.7662277894874,0.0,0.0,3881.981405766193,1153.5703843479453,221.44943784921256,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2681.886226754434,0.0,0.0,251.66134514391626,0.0,4082.003074658212,0.0,0.0,633.5505174033625,0.0,0.0,1.0,0.0,1850.2773125454219,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22613.90952691124,0.0,0.0,285.46745882295056,0.0,1.0,0.0,2.0,1.0,2.0,1.0
57,4423.68,0.0,0.0,3870.7200000000003,479.23199999999997,73.72800000000001,0.0,7833.600000000002,1382.4000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5487.010262566213,227.5238523660659,0.0,0.0,5761.553339236063,2015.6735270197596,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1414.8080745117313,0.0,0.0,334.3583011900571,0.0,5030.124513862886,0.0,0.0,447.34777548921187,0.0,0.0,1.0,0.0,2245.0171906124674,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,34388.482447931696,0.0,0.0,184.72852537345906,0.0,1.0,0.0,2.0,1.0,2.0,1.0
58,4423.68,0.0,0.0,3059.712,1216.512,147.45600000000002,0.0,7142.4000000000015,1728.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5426.979068220138,330.7133783823084,0.0,0.0,3968.772265006211,1862.931798436778,207.70250424453837,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1726.4950527084295,0.0,0.0,365.6207255507909,0.0,5410.060608172393,0.0,0.0,550.4284454631188,0.0,0.0,1.0,0.0,1654.3500247618094,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16359.317049091842,0.0,0.0,217.7626940421661,0.0,1.0,0.0,2.0,1.0,2.0,1.0
59,4423.68,0.0,0.0,4239.360000000001,184.32000000000002,0.0,0.0,8985.600000000002,230.40000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6126.270551481839,0.0,0.0,0.0,5674.718767174684,1859.8432891991279,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1824.476001704462,0.0,0.0,176.56996977673606,49.16827517716359,3943.0350053808684,0.0,0.0,622.679529052718,0.0,0.0,1.0,0.0,2279.6697643394627,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28218.420252469467,0.0,0.0,219.08616771198848,0.0,1.0,0.0,2.0,1.0,2.0,1.0
60,4423.68,0.0,0.0,3612.672,811.008,0.0,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5899.354636076099,66.06772703184814,0.0,0.0,4853.117557667386,959.5866859191223,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2190.7697494109398,0.0,0.0,231.8753792759922,0.0,3380.927274901608,0.0,0.0,561.255366978906,108.78626361737554,0.0,0.0,1.0,2224.71706383665,0.0,0.0,138.24,9.216000000000001,12.0,4.0,2.0,0.0,0.0,1.0,20881.546092740784,192.98453344901182,0.0,215.04349124236475,0.0,1.0,0.0,2.0,1.0,2.0,1.0
61,4423.68,0.0,0.0,2543.616,1179.6480000000001,700.416,0.0,5068.800000000001,2764.8000000000006,1382.4000000000003,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5379.024220640426,1271.3322056797879,96.4416659764648,0.0,3163.907998473801,2966.796735999073,220.04680343569026,94.70985633960176,8.0,4.0,0.0,0.0,1.0,0.0,1667.349957914104,0.0,0.0,330.0266376728796,0.0,3529.2875848557983,0.0,0.0,511.21103887824665,0.0,0.0,1.0,0.0,2009.9819559396215,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,25086.324770639123,240.57818569019676,0.0,282.3674765857671,0.0,1.0,0.0,2.0,1.0,2.0,1.0
62,4423.68,0.0,0.0,3833.856,589.8240000000001,0.0,0.0,8524.800000000003,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,7446.748078560802,92.75881959838775,0.0,0.0,3999.5898328724265,1597.6360840208456,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1647.424166062599,0.0,0.0,282.05588510858666,0.0,3942.7737958485527,0.0,0.0,581.5451154070039,0.0,0.0,1.0,0.0,2034.7901428830055,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16638.02522860891,426.7734042742353,0.0,144.49459083121533,0.0,1.0,0.0,2.0,1.0,2.0,1.0
63,4423.68,0.0,0.0,1953.7920000000001,1437.696,1032.192,0.0,3801.6000000000013,3571.2000000000007,1843.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7324.1427815568295,1139.341755019078,73.87577323348815,0.0,2103.7908376044634,2628.1105480006618,698.3078239979527,140.68454722069862,8.0,4.0,0.0,0.0,1.0,0.0,1779.4725560730315,0.0,0.0,314.03052475271215,0.0,4501.146901495218,0.0,0.0,693.6166156409853,0.0,0.0,1.0,0.0,1598.6540851607417,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16104.876489719294,0.0,0.0,299.61872177147137,0.0,1.0,0.0,2.0,1.0,2.0,1.0
64,4423.68,0.0,0.0,3022.848,995.328,405.504,0.0,6566.4000000000015,2188.8,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5246.038744672724,202.49952185532436,0.0,0.0,3338.9807440082905,1812.0813879361926,89.30521850031325,44.65260925015662,12.0,0.0,0.0,0.0,1.0,0.0,2471.818707581857,0.0,0.0,171.1104621015191,58.32270975460442,3970.9520813525896,0.0,0.0,690.7268438204068,0.0,0.0,1.0,0.0,2003.0914134285852,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,32079.626432553905,0.0,0.0,167.18687436839673,0.0,1.0,0.0,2.0,1.0,2.0,1.0
65,4423.68,0.0,0.0,4165.632,258.048,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6921.5587604556495,0.0,0.0,0.0,6924.490736043576,1843.8983270925892,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3033.3196089496414,0.0,0.0,347.27002677125273,0.0,4359.511287018826,0.0,0.0,706.0786344893561,0.0,0.0,1.0,0.0,2522.6358856870406,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19594.393964038158,0.0,0.0,271.52763568429486,0.0,1.0,0.0,2.0,1.0,2.0,1.0
66,4423.68,0.0,0.0,2359.2960000000003,1732.6080000000002,331.776,0.0,5299.200000000001,2304.0000000000005,1612.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4561.500725671405,810.8872113887342,0.0,0.0,2352.209823948936,2616.9779358606706,366.8503415114037,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1781.411996202441,0.0,0.0,315.59073233058166,0.0,4197.478108672008,0.0,0.0,560.497804923793,0.0,0.0,1.0,0.0,1859.599825938769,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,29171.97782919438,0.0,0.0,257.0634781834007,0.0,1.0,0.0,2.0,1.0,2.0,1.0
67,4423.68,0.0,0.0,3502.08,737.2800000000001,184.32,0.0,7603.200000000002,1267.2000000000003,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6843.758227111327,201.7404294940963,0.0,0.0,3991.951262635385,2013.7798987194697,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2029.0162406842458,0.0,0.0,274.91677214060434,0.0,2979.7603812930247,0.0,0.0,1065.6906483229986,0.0,0.0,1.0,0.0,1605.5443307422438,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20389.605160677234,512.6594173439836,0.0,451.28435430311146,0.0,1.0,0.0,2.0,1.0,2.0,1.0
68,4386.816000000001,36.864000000000004,0.0,2359.2960000000003,1622.016,442.36800000000005,0.0,5184.000000000002,2649.600000000001,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6357.380052376598,1140.3278650565908,57.33126099142127,0.0,2747.2132651855013,2207.0665730003807,696.4939228696,95.99065458374521,10.0,2.0,0.0,0.0,1.0,0.0,1801.9939338256004,0.0,0.0,228.94960009520125,0.0,4445.914026586157,0.0,0.0,596.1329412385307,0.0,0.0,1.0,0.0,1884.5674445717061,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23030.126830344787,0.0,0.0,290.3912795555701,0.0,1.0,0.0,2.0,1.0,2.0,1.0
69,4423.68,0.0,0.0,2875.392,1142.784,405.504,0.0,6451.200000000002,1843.2000000000007,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5447.031978611414,633.2908254661263,239.72305384449143,0.0,4305.443142324941,2365.2532077027627,642.9252303215695,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2501.87653713352,0.0,0.0,202.39805518354385,0.0,4013.984512480408,0.0,0.0,376.3320195221554,0.0,0.0,1.0,0.0,1906.6716719944318,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18924.82395882754,0.0,0.0,200.16778249959353,0.0,1.0,0.0,2.0,1.0,2.0,1.0
70,4423.68,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5928.45893460323,0.0,0.0,0.0,4813.308880713841,1589.4360520374123,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2546.1870036074656,0.0,0.0,339.580333446199,0.0,3496.756589309557,0.0,0.0,499.9428779220202,0.0,0.0,1.0,0.0,1840.9077051564361,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,19615.631125965785,438.5471411259753,0.0,161.11803693583255,0.0,1.0,0.0,2.0,1.0,2.0,1.0
71,4423.68,0.0,0.0,3428.3520000000003,995.328,0.0,0.0,7372.800000000002,1843.2000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4963.853386803696,30.094655680391178,0.0,0.0,3313.5809761692267,2074.646926535582,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2313.1999527055286,0.0,0.0,444.7008843877071,0.0,3466.220119066712,0.0,0.0,590.1199819699189,0.0,0.0,1.0,0.0,1814.1781580922097,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24818.231128385956,0.0,0.0,264.0324874177055,0.0,1.0,0.0,2.0,1.0,2.0,1.0
72,4423.68,0.0,0.0,3207.168,958.464,258.048,0.0,6566.4000000000015,2188.8000000000006,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4661.483969671084,242.78630621013542,0.0,0.0,2918.3673471242373,1578.1026538218243,182.44259762795403,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2213.673204198065,0.0,0.0,222.18660119175243,0.0,4443.8956766637675,0.0,0.0,833.3467288725225,0.0,0.0,1.0,0.0,1794.5440605447052,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24758.304788694797,0.0,0.0,282.74885587213964,0.0,1.0,0.0,2.0,1.0,2.0,1.0
73,4423.68,0.0,0.0,2506.7520000000004,1585.152,331.776,0.0,5184.000000000002,3110.4000000000005,921.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6831.64036060137,460.86054952748265,0.0,0.0,3920.5350865179157,2441.368521978589,276.87949066505456,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1124.9531655434043,0.0,0.0,244.85854759459113,0.0,3362.4520544523907,0.0,0.0,832.3910818916795,0.0,0.0,1.0,0.0,1925.6244641884832,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17824.83212065775,186.20133584868572,0.0,288.4956463614311,0.0,1.0,0.0,2.0,1.0,2.0,1.0
74,4423.68,0.0,0.0,3723.264,552.96,147.45600000000002,0.0,8064.000000000002,1036.8000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4106.224670297752,512.8129422536383,0.0,0.0,3096.724673895557,980.013298598215,91.42939689026686,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2024.5089731232451,0.0,0.0,278.44999810773896,0.0,3310.5494526293733,0.0,0.0,590.5738447100854,0.0,0.0,1.0,0.0,1770.5444086214852,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,13372.352507830798,0.0,0.0,237.74422168419727,0.0,1.0,0.0,2.0,1.0,2.0,1.0
75,4423.68,0.0,0.0,2727.936,1327.104,368.64,0.0,5414.4000000000015,2995.2000000000007,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5134.398431682368,573.640085537902,55.157107237367335,0.0,2501.6045826694694,1834.88052061022,264.01276886643865,91.68631666259304,8.0,4.0,0.0,0.0,1.0,0.0,1709.2976318718047,0.0,0.0,259.43308169425416,0.0,3774.1665860090798,0.0,0.0,558.886268781099,0.0,0.0,1.0,0.0,1695.0809454017947,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21213.494532299705,0.0,0.0,192.43377117979819,0.0,1.0,0.0,2.0,1.0,2.0,1.0
