dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b
3756,4166.5971693242245,64538.86405670824,86209.07558928888,12335.525381451052,38263.706478033935,51949.15447853379,202615.42854703235,50127.2402118767,0.0,3.3858972930501143,20.47658264549938,0.0,280.09153651844844,48026.89435764616,2831.937999491878,7209.410001757968,9844.889186700504,0.0,752.9200012326264,0.0,0.0,0.0,3.7069570520524127,47.80821552161895,69.66437358968986,7.208645013011881,36.55662090181531,31.311988581939573,154.76058329026597,32.18355904940798,0.0,0.015451989237922832,0.006639650206364016,0.0,0.16600098812505576,24.27252963620003,2.1635384494176493,6.981991981019531,10.925873366229588,0.0,2.3052685834027984,0.0,0.0,0.0
3757,1684.1131507740972,64036.12826890517,92622.59179577362,10060.596537212194,1797.8544646256767,40999.07608233057,183976.69453251892,27642.27360309774,0.0,0.0,0.0,0.0,0.0,58869.35262929255,144.4194301875583,0.0,10492.528715019545,0.0,0.0,0.0,0.0,0.0,1.4979023948058143,60.278518285941885,62.54961327059886,8.779002919439883,2.1813340358171645,36.599341574009614,120.34459763826467,43.18356829219437,0.0,0.0,0.0,0.0,0.0,13.467398918582496,0.3194154771244494,0.0,10.511740477656785,0.0,0.0,0.0,0.0,0.0
3758,6211.398502109723,62509.32334063745,96777.74483238226,27539.635220816715,29705.414194953744,63035.79401976514,111117.32863786806,36758.40461692323,0.0,6.6393446347316765,0.0,90.31632932527879,171.44427376998792,50119.19168452118,123.80379440479757,6063.556362942528,19581.755678057958,2154.0287027602276,1047.8777607946731,0.0,0.0,0.0,6.007682413068749,81.0296383111692,85.72092989604458,20.928297470039908,38.4001251247084,32.68623418663312,87.93293918075061,23.655701812832447,0.0,0.012435258511445129,0.0,0.4444441745111976,0.061482698881371776,9.598920350163826,0.09865046110185349,6.108103935963971,33.430257805511545,1.0537785406826221,1.722999118791114,0.0,0.0,0.0
3759,8757.420017926059,64281.97177591399,116271.672247069,19497.49889548914,0.0,88914.6012245296,115646.69969428185,45600.19973689513,1112.5368622877497,8.624386585453843,0.0,0.0,0.0,0.0,0.0,773.5898705368975,0.0,0.0,37.65524346805836,0.0,0.0,0.0,4.074888379662573,67.3792880058712,66.96779815396576,17.743527970902107,0.0,71.98685836820225,85.85232795415257,23.063269060651667,0.9849362788225174,0.017044496364182125,0.0,0.0,0.0,0.0,0.0,0.9614943401918826,0.0,0.0,0.24968879543671837,0.0,0.0,0.0
3760,0.0,55192.77393544094,101635.0516842952,9929.923449048676,0.0,66295.75188623831,212222.52527184825,16981.178429257787,2628.82576333784,0.0,0.0,0.0,0.0,56455.37582271482,131.90868196116432,561.7287204233255,0.0,0.0,244.31992638684255,0.0,0.0,0.0,0.0,53.50769970997962,86.68914335562948,9.02568159921581,0.0,59.83310359093621,196.42502725160927,10.094328855580077,2.1739530789891814,0.0,0.0,0.0,0.0,14.725760712404627,0.13086890561779094,0.6304202311410791,0.0,0.0,0.6105525137516103,0.0,0.0,0.0
3761,0.0,56079.4481558308,81042.90032830722,0.0,0.0,22149.51616962762,83459.800613142,14636.21783151436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.30566209088278,0.0,0.0,0.0,0.0,54.97083138883998,56.8073265832066,0.0,0.0,25.297298933606832,92.87186370935851,14.26194177044339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28961474634290585,0.0,0.0,0.0
3762,0.0,52072.54979282779,77713.6622339883,0.0,0.0,27798.708201664143,114194.51668985962,21161.295407755504,1547.3659298495854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627.486947068843,0.0,0.0,0.0,7777.3295109522305,0.0,0.0,47.96697443612579,70.77868512912795,0.0,0.0,35.981626293775186,102.50617995580757,13.069556353148108,1.0196764290293416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.473658475798384,0.0,0.0,0.0,1.5225757013892351,0.0
3763,0.0,54147.44365582837,87373.79764277197,0.0,4385.208374251917,27487.844969518603,155157.41871543598,17401.851465141786,0.0,0.0,13.151523530384328,0.0,0.0,0.0,0.0,1078.3818544303367,0.0,0.0,2075.9960676578667,0.0,0.0,0.0,0.0,50.822106635962555,70.29301168919756,0.0,4.997116978096917,15.135765620562443,144.60214705710138,13.859378195241653,0.0,0.0,0.0191569252961,0.0,0.0,0.0,0.0,1.0554160055141055,0.0,0.0,0.43043071814774947,0.0,0.0,0.0
3764,0.0,44261.18479550695,45313.40239803984,0.0,0.0,9316.733117064301,90640.8719766188,10756.055204747054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.45397835873294,31.6497326243884,0.0,0.0,7.867199077416245,87.1262423678535,3.289973142871185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,0.0,45931.70765722453,67356.32458444842,0.0,0.0,25938.227381865825,92371.0897943766,36378.0966791517,3706.7544216692754,0.0,0.0,0.0,0.0,0.0,0.0,1684.7596508676882,11694.0037092598,0.0,201.0480221058483,0.0,0.0,0.0,0.0,29.207348107532088,54.65573620583053,0.0,0.0,21.888716350109632,72.02920078585589,21.91061911276811,2.0055094021214126,0.0,0.0,0.0,0.0,0.0,0.0,1.2394818638751852,9.508474123546813,0.0,0.12520755845838266,0.0,0.0,0.0
3766,6210.781910517704,61241.47816250454,131122.96885544958,15489.513673506426,49163.95330545925,77528.59583590686,174538.2341341249,10554.775489779411,0.0,45.833739206219164,59.40068644585065,62.57021066240025,296.61536239691566,49649.54663127869,0.0,6594.987824307366,11256.57523306689,0.0,3986.3950629074207,0.0,8568.017375028854,0.0,5.818974326519079,84.86022171770762,99.22909610698824,13.698449330522607,49.95392701829664,60.80108338051194,126.63026342079161,8.413815071138815,0.0,0.033281236688662064,0.033968891208710654,0.054088801213146694,0.45494609766148325,18.06328753206764,0.0,8.485430725385852,7.664726314855029,0.0,5.66434767701436,0.0,2.473480209753706,0.0
3767,0.0,48410.93220639508,67976.04772761534,0.0,0.0,13674.104864385099,75300.30209619281,13732.19661995305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.840051725891705,41.75633631890826,0.0,0.0,18.843543881681274,58.62975145128023,11.822621110717316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,2957.616249026547,55942.471537296915,104771.47458315737,8864.553936435583,0.0,44215.455536071306,192928.5781352289,10858.270370707476,0.0,0.0,0.0,0.0,0.0,61236.64269326307,0.0,4533.166238332292,0.0,0.0,384.7602518144312,0.0,0.0,0.0,2.51215362372375,71.66746100112655,81.69346853739381,10.682021820236487,0.0,48.32666525350792,133.35230487676859,16.37760743738626,0.0,0.0,0.0,0.0,0.0,14.985070859235122,0.0,4.464004069369202,0.0,0.0,0.33396621296842116,0.0,0.0,0.0
3769,0.0,12595.236079970073,27012.06387108094,0.0,0.0,3380.4699950935105,50271.5995389956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.242049745117637,17.394997445735484,0.0,0.0,2.6227558231120716,41.96748001436193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,663.8047141506212,73689.4802371908,90293.11497371923,0.0,0.0,39769.21493963695,198194.68999395476,15411.679604245906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.96537932682,0.0,0.8150772760008098,89.11399408197325,74.60705545374995,0.0,0.0,56.316975382446415,227.06092985415813,8.401531555251522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8955836691603594,0.0
3771,0.0,43822.84800917572,65591.05919550043,0.0,0.0,18654.245888141406,85106.93610395314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.2892412292351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1436712893487,48.028657232822255,0.0,0.0,28.842950965475225,111.54332199433371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991029086804535,0.0,0.0,0.0,0.0,0.0,0.0
3772,0.0,47299.185543090025,99131.03366607195,0.0,25826.281284672415,44765.75767127525,73180.91388476675,19229.405140513565,988.2589742280139,7.231413841206062,0.0,0.0,0.0,65965.46193343784,249.74266541493125,2804.8651137118745,10395.835070139652,0.0,1745.7766683936131,0.0,0.0,0.0,0.0,45.42612732215704,77.095067652528,0.0,21.96276309365537,29.82372343590246,82.25837838440651,13.61944119115396,0.9243210828646649,0.0009105930589311397,0.0,0.0,0.0,10.349887032990205,0.5999059181236918,3.540091996234723,15.26467665216344,0.0,1.1712965885405229,0.0,0.0,0.0
3773,0.0,42154.10794115393,68302.38111917772,0.0,0.0,11678.02481584049,132444.96732496377,11346.385676813985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5213471481811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81567125134569,53.727427434022985,0.0,0.0,15.61228577691901,89.62728687218012,5.775385613026178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4383752200475663,0.0,0.0,0.0,0.0,0.0,0.0
3774,0.0,31868.3195995804,34276.743347851894,0.0,0.0,3597.59844491618,40327.33191468101,5845.5829117710555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.458169441770607,27.23951674100307,0.0,0.0,5.199975701676554,38.086104487249074,7.8294021413574395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,0.0,38911.38865524005,82178.57532102229,0.0,0.0,3778.271788116452,27306.847870304755,21293.446444346973,572.0477252122417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.50752971952278,55.64360129780812,0.0,0.0,1.9129276269217392,27.4868860068662,25.111128762574833,1.57723707670764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,884.1184634844069,62779.83235099248,114197.29482289002,0.0,0.0,66562.48708865883,90626.31390542789,23433.17220289559,1413.480981210402,0.0,0.0,23.25652228174928,0.0,52434.93480463532,0.0,1121.5414324101416,8513.656009238375,0.0,147.1778008937814,0.0,0.0,0.0,0.7647783027861897,54.20149555112305,80.2327340977458,0.0,0.0,53.83450439002142,62.50930640856584,33.806911226183075,0.43764198172671337,0.0,0.0,0.007378673703651347,0.0,15.305844384670753,0.0,2.0649168296831606,15.65308988162808,0.0,0.203978502612084,0.0,0.0,0.0
3777,0.0,44950.11133867451,99340.98348233326,0.0,0.0,17104.339257734424,85859.50957729146,9938.82946187498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.738838759364114,75.57459047765816,0.0,0.0,18.979564389194536,53.15448743317524,7.449527246320346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,5778.720138432504,103211.8680314198,110859.26969961746,17399.20703720806,65955.98845084396,65177.277774191105,223193.38425331234,12790.135294216641,9947.05060505786,23.85593673879721,0.0,181.18617154357054,96.02185369985264,77873.82650372232,1369.6060040953678,20326.80056593859,32906.89874351198,0.0,8203.585602329349,0.0,8255.781483241644,0.0,7.329863012711022,60.3527742599005,106.33211870423278,15.512496318506775,50.86905380810363,52.2427304570064,168.67755940552092,7.727364405373726,0.706174044260287,0.09457459835274828,0.0,0.23193986311537768,0.18674517641778027,18.60506203983484,1.5475888460153602,21.2326952259547,40.52608598494366,0.0,6.467095789244031,0.0,1.4688861574105998,0.0
3779,0.0,48499.326010699304,61832.011868354995,0.0,0.0,14332.711961003255,54814.605321886804,0.0,740.587576233814,0.0,0.0,0.0,0.0,0.0,0.0,618.0499173400805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26218213176485,74.23082172452084,0.0,0.0,15.636679756252882,33.07704514468497,0.0,0.8570856077878938,0.0,0.0,0.0,0.0,0.0,0.0,1.024578404500159,0.0,0.0,0.0,0.0,0.0,0.0
3780,718.9781061397401,65168.54613760652,82621.01205131279,12907.084355405244,0.0,43373.97627486158,73909.9949328544,3142.797706331575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.2248284747826,0.0,0.0,0.0,0.0,7395.306597087847,0.0,0.443613677188453,82.14681705015815,81.04109368602747,6.5488682412604176,0.0,37.20978956577029,55.05779296711986,4.302172424601713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768753097294111,0.0,0.0,0.0,0.0,2.058985432242295,0.0
3781,5327.8653973168775,71007.99002794751,93654.6636306747,16696.12186474599,0.0,116984.3049579283,106258.89573412285,7300.147826381473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.3334987064336,0.0,0.0,57.89561404615818,0.0,0.0,0.0,3.6170160429532165,66.0436640878885,96.66519109804707,20.52805804228622,0.0,31.845092323430773,67.59620294989865,10.540204137621629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754508573612742,0.0,0.0,0.04455033853089785,0.0,0.0,0.0
3782,0.0,53301.232355689404,63181.318981531236,0.0,0.0,6474.992647959319,130665.0667107589,18804.295377729977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.5654966939005,9586.861764064697,0.0,120.02374704691361,0.0,0.0,0.0,0.0,44.597506169777596,47.29538488418258,0.0,0.0,9.550698487042592,162.86458419063507,13.342699902230775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2080911072979954,14.736131149397197,0.0,0.11671675248634406,0.0,0.0,0.0
3783,0.0,55752.93999778142,98521.47518187501,0.0,0.0,21810.95298009548,71559.15379928806,4424.25966072688,1323.331055366155,0.0,0.0,0.0,0.0,50984.16527786221,0.0,0.0,0.0,0.0,756.0664789048905,0.0,0.0,0.0,0.0,64.92592029317233,91.96017834261562,0.0,0.0,12.85275374475788,51.90173692810717,7.286281515417125,0.5839709086408872,0.0,0.0,0.0,0.0,18.119233659465234,0.0,0.0,0.0,0.0,0.0843309028153973,0.0,0.0,0.0
3784,0.0,49319.14948602019,77449.19165166796,0.0,0.0,22165.072188274233,184779.60635359221,9182.605118076435,1444.2825766635829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11308.545396901285,0.0,0.0,0.0,0.0,0.0,0.0,62.66764969760607,51.29628805276772,0.0,0.0,23.9138422896587,126.17728598722184,11.758659876890002,2.2540096151428712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.299551379823335,0.0,0.0,0.0,0.0,0.0
3785,0.0,98847.34824924325,102394.36140696015,7296.296938711127,0.0,39824.141362819035,179099.9315036248,12002.30668043796,0.0,9.838125468382435,0.0,0.0,0.0,55630.486563003746,0.0,1594.701705359068,0.0,0.0,695.6304318058236,0.0,0.0,0.0,0.0,67.60319381996385,69.47348341954559,9.350921661721555,0.0,38.752327548351616,111.89930676433721,7.863329654132885,0.0,0.013414244466894848,0.0,0.0,0.0,11.260622495782668,0.0,1.8499356436111398,0.0,0.0,1.3781612871066973,0.0,0.0,0.0
3786,0.0,31837.57831719646,66281.36358474665,0.0,0.0,6419.3798092754305,34045.474027656994,15921.209073225868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9475.346348721478,0.0,284.18772093290727,0.0,0.0,0.0,0.0,41.175788014161576,53.229493199292804,0.0,0.0,6.71466350834547,24.17922855934632,7.301784940652736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.073354255239517,0.0,0.20432483431896575,0.0,0.0,0.0
3787,0.0,64625.389960294735,86712.61985602035,0.0,0.0,26295.931534308354,70186.49442103528,8890.612332280576,3291.6531784537433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88114575917924,63.365131492562824,0.0,0.0,19.70751984200669,58.510145321510976,4.7702506245226,1.2726110826172845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,4513.655186659874,54397.02905507464,112158.75738332001,10376.183076399127,6013.3109382812245,52106.91241098714,127256.75142454356,30990.312980003684,857.3175479911779,0.0,0.0,0.0,0.0,0.0,0.0,829.0401459133235,0.0,0.0,213.92104325309919,0.0,0.0,0.0,3.9726153600752125,67.89743867872755,88.52394308696164,6.624700079175386,5.232229316502472,58.69914147256529,117.78689090369409,35.879194413869016,0.23757214471718027,0.0,0.0,0.0,0.0,0.0,0.0,0.5997194534615762,0.0,0.0,0.21938921905242215,0.0,0.0,0.0
3789,0.0,73607.42100596511,76018.43641817957,0.0,4984.300369095648,25722.717567070595,154404.9590239586,21665.53332171214,918.0959409325627,30.52444981554959,32.45394312769068,36.29272289232122,0.0,0.0,2548.640417250861,3854.9783390533075,20514.323894183835,0.0,2192.159801802995,0.0,0.0,0.0,0.0,73.143720403649,66.95459628907265,0.0,12.571228947335651,12.989547548740067,86.33887502459565,12.400509713241531,0.2450167125903709,0.01298625272779832,0.003872968155020753,0.03966817719023539,0.0,0.0,1.0506759621382886,3.103516461759189,26.918154865720915,0.0,0.9259146878678584,0.0,0.0,0.0
3790,0.0,35960.64593747214,63202.33061064451,0.0,0.0,9276.222088384297,105321.88576045643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8449.070613843342,0.0,53.80082326483496,0.0,0.0,0.0,0.0,36.887447778594215,54.8609640330798,0.0,0.0,8.912680610084946,71.78696606221868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387436975516827,0.0,0.044947465723796313,0.0,0.0,0.0
3791,948.7062660021102,55458.03905282967,70855.9471363965,0.0,0.0,13616.774351465308,49553.96603966915,10092.05276671021,0.0,4.1289240817533654,0.0,0.0,0.0,0.0,0.0,420.505918723329,0.0,0.0,0.0,0.0,0.0,0.0,0.8698954700487586,69.3358760400707,49.29375973880561,0.0,0.0,11.659849187482056,69.05950713277998,11.825893301070478,0.0,0.020194950021958997,0.0,0.0,0.0,0.0,0.0,0.8756069496414515,0.0,0.0,0.0,0.0,0.0,0.0
3792,0.0,13389.840066690038,16957.544049507942,0.0,0.0,7276.395600878805,14847.088987408162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.984576928901056,13.922418580050893,0.0,0.0,4.402839031128908,12.19011018265308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,0.0,55648.857614946275,56769.18766175634,0.0,0.0,23840.181308262512,102525.60888500474,12792.629289069837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.77969941067672,46.35558141695765,0.0,0.0,15.023192191786924,61.310338777139656,12.770259562796147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,5508.497718618337,65625.99431215704,107892.46615310744,25998.9473095489,0.0,74697.55429634152,115221.29900241668,50728.24517613569,2067.6933116541754,0.0,0.0,0.0,0.0,52213.375863565765,349.9694222256708,3815.5788450025066,19336.691342873142,0.0,321.3421119436293,0.0,0.0,0.0,5.003196666254051,61.647884240447375,94.0722988692493,16.47801405497376,0.0,43.7766023395739,76.65680943424923,45.084902126459895,1.0483714529824346,0.0,0.0,0.0,0.0,13.903442249912457,0.3046246681144192,3.364957511340809,17.09736185435714,0.0,0.7698393803075106,0.0,0.0,0.0
3795,869.4455010491338,63096.315061927125,86473.70497846167,0.0,26634.214929420214,44007.289590125845,170584.12313780334,26604.941102234236,0.0,36.05748390762384,36.45648676654665,156.51240410350437,122.75576834112051,70619.53840975187,276.87938472786664,10803.00816777269,11152.106088485554,0.0,6143.258467989763,0.0,0.0,0.0,0.7366755325687353,78.4809801608562,69.2389818613459,0.0,20.811937592531223,39.022403976363925,132.17117169972607,36.89255679808613,0.0,0.046660119020457316,0.024784055987371132,0.1754375089239218,0.3103922809089964,13.957692969378133,0.4628229588841579,16.242465486940237,12.213201703752095,0.0,5.91836631511363,0.0,0.0,0.0
3796,0.0,60102.68213894687,73516.17989604201,9984.215660834749,0.0,20036.656056929503,165096.57124915457,12696.762180183143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.746319345392834,71.45783896604868,5.508048448715863,0.0,12.719587606922016,118.72756085752643,8.908556257676835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,645.9654814763156,29511.68928628569,48102.922309425965,0.0,11410.418564492955,9508.296558437278,82846.20113211745,5055.437474369075,0.0,0.0,0.0,0.0,85.84794155697436,48888.02201040805,98.9113777244177,2710.694715593522,0.0,0.0,424.408783184693,0.0,0.0,0.0,0.7343664154945118,42.461277818499426,25.00326057684456,0.0,13.962382630014002,9.294798996077795,43.341377766839,10.139360684187183,0.0,0.0,0.0,0.0,0.4114288668561639,12.450815561098182,0.18808561435782167,2.9442143794296203,0.0,0.0,1.8855908085419386,0.0,0.0,0.0
3798,0.0,29007.91504517121,52977.322323623004,0.0,0.0,14498.651333027505,34646.32200899355,8668.424524684386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9686.447779264148,0.0,0.0,0.0,0.0,0.0,0.0,29.791046819413488,27.857567956753144,0.0,0.0,10.6157744129347,31.871141688993113,8.04207300142168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.468782345348238,0.0,0.0,0.0,0.0,0.0
3799,0.0,77075.74150995752,83207.40084146928,7051.819443413344,0.0,34797.713262962185,169321.16258659202,37102.24749889833,0.0,0.0,48.363695561384866,8.788668448795335,0.0,42184.668530634284,0.0,3410.4961380657273,18961.48517331227,0.0,847.5007382358936,0.0,0.0,0.0,0.0,68.76607660727484,64.98160811792879,6.034856544003675,0.0,23.105601509968086,188.91097439268856,32.91658146596801,0.0,0.0,0.027897230671609523,0.07980020356913806,0.0,13.60068760358263,0.0,5.690522062301907,19.04614130662828,0.0,0.7669673450618254,0.0,0.0,0.0
3800,0.0,33736.17769824203,61298.144133540576,0.0,0.0,8192.479392843186,28525.139048940975,3315.438964897607,0.0,0.0,0.0,0.0,319.7829079997796,39887.73837250619,0.0,0.0,18267.75038073201,0.0,0.0,0.0,0.0,0.0,0.0,37.05280702720549,38.609330265583104,0.0,0.0,9.280673073257603,28.24470112235678,8.216565267435335,0.0,0.0,0.0,0.0,0.0787999658927456,7.444065500234821,0.0,0.0,23.77144615281224,0.0,0.0,0.0,0.0,0.0
3801,799.4259086912297,79007.36110863119,78867.90479397874,8912.553315835796,0.0,94758.86712523985,187333.12835505127,15637.188534629477,5582.582152436236,0.0,0.0,82.48346024841891,0.0,0.0,0.0,2477.6213164598084,8485.472183806038,0.0,315.0471316730463,0.0,8735.080773615471,0.0,0.6933218214390466,81.19537879809569,63.52320560009365,7.342049805981349,0.0,37.48336280399472,144.5543679744745,12.46476897088293,0.5988543157173319,0.0,0.0,0.015275425065971205,0.0,0.0,0.0,3.0533944198410725,17.168961534790963,0.0,0.1028331455433257,0.0,3.299751203670856,0.0
3802,0.0,49487.96120981196,62809.33260831203,0.0,20164.12456901003,11946.6706893142,79375.19935179644,12801.337020335264,0.0,0.0,12.077509459848187,0.0,176.66150408101188,48769.77120789979,856.4942520332045,2327.7024673151313,0.0,0.0,964.6948440288819,0.0,0.0,0.0,0.0,44.56039266360072,54.277150224692875,0.0,10.83074423529019,4.84256401955245,59.83261505439602,7.339335513000413,0.0,0.0,0.02884253985471971,0.0,0.06439072301540133,13.143402672518539,0.46817295239484574,4.086470714238238,0.0,0.0,1.2492084911769437,0.0,0.0,0.0
3803,0.0,37238.1647585405,68530.62601355097,0.0,3471.4632882543233,11894.078415829783,58640.87664995423,14598.84014970721,0.0,26.28850896010918,0.0,0.0,63.19865447566857,54505.57505665716,198.135506379606,4132.471293854663,9601.198585336693,2143.0904489087757,793.552164982191,0.0,0.0,0.0,0.0,41.221830153523584,43.867492673693974,0.0,9.422626564066151,6.729981531039169,43.743344370769485,12.433660538521915,0.0,0.017370399277204844,0.0,0.0,0.030492784412474463,20.20244360174552,0.1986399489689763,3.348338105204686,15.975202384923872,0.8141422212432622,1.7380886177260746,0.0,0.0,0.0
3804,4554.243092334985,88715.8157848782,123337.04427103262,14540.784654232928,4102.535677888217,29631.057163290316,188195.85683566076,17885.320061011887,959.5085965798827,0.0,0.0,0.0,0.0,0.0,0.0,611.949848097841,0.0,0.0,441.29704659941757,0.0,0.0,0.0,7.788007657548093,56.22872956819448,84.53534252669003,8.054747904875992,5.44381753715606,30.34530569309231,222.7273051362606,16.45639233770898,5.512366032431229,0.0,0.0,0.0,0.0,0.0,0.0,0.8962935168051366,0.0,0.0,0.5678246865494123,0.0,0.0,0.0
3805,0.0,30857.28888521035,31771.259571285224,0.0,0.0,14679.977689818003,46843.47481952159,15975.755835334236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04850949410904,39.68239983538691,0.0,0.0,9.509835568261526,30.08551621830518,13.787304219452157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,0.0,54802.95901010496,60967.519613733704,0.0,0.0,19166.012200073263,57504.39537491997,12452.746182304278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.3330992444327,10015.131219042332,0.0,69.1762278177972,0.0,0.0,0.0,0.0,53.42520155644091,48.62247727005173,0.0,0.0,13.319095788870207,62.59873282265554,16.29970068026198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723912333554816,10.614337077483608,0.0,0.3961849921718712,0.0,0.0,0.0
